i,j,t,demand
73,2,6,5
73,2,7,5
73,2,8,5
73,2,9,5
73,2,10,5
73,2,11,5
73,2,12,5
74,1,1,297
74,1,2,297
74,1,3,297
74,1,4,297
74,1,5,297
74,1,6,297
74,1,7,297
74,1,8,297
74,1,9,297
74,1,10,297
74,1,11,297
74,1,12,297
74,2,1,5
74,2,2,5
74,2,3,5
74,2,4,5
74,2,5,5
74,2,6,5
74,2,7,5
74,2,8,5
74,2,9,5
74,2,10,5
74,2,11,5
74,2,12,5
75,1,1,297
75,1,2,297
75,1,3,297
75,1,4,297
75,1,5,297
75,1,6,297
75,1,7,297
75,1,8,297
75,1,9,297
75,1,10,297
75,1,11,297
75,1,12,297
75,2,1,5
75,2,2,5
75,2,3,5
75,2,4,5
75,2,5,5
75,2,6,5
75,2,7,5
75,2,8,5
75,2,9,5
75,2,10,5
75,2,11,5
75,2,12,5
76,1,1,297
76,1,2,297
76,1,3,297
76,1,4,297
76,1,5,297
76,1,6,297
76,1,7,297
76,1,8,297
76,1,9,297
76,1,10,297
76,1,11,297
76,1,12,297
76,2,1,5
76,2,2,5
76,2,3,5
76,2,4,5
76,2,5,5
76,2,6,5
76,2,7,5
76,2,8,5
76,2,9,5
76,2,10,5
76,2,11,5
76,2,12,5
77,1,1,284
77,1,2,284
77,1,3,284
77,1,4,284
77,1,5,284
77,1,6,284
77,1,7,284
77,1,8,284
77,1,9,284
77,1,10,284
77,1,11,284
77,1,12,284
77,2,1,5
77,2,2,5
77,2,3,5
77,2,4,5
77,2,5,5
77,2,6,5
77,2,7,5
77,2,8,5
77,2,9,5
77,2,10,5
77,2,11,5
77,2,12,5
78,1,1,284
78,1,2,284
78,1,3,284
78,1,4,284
78,1,5,284
78,1,6,284
78,1,7,284
78,1,8,284
78,1,9,284
78,1,10,284
78,1,11,284
78,1,12,284
78,2,1,5
78,2,2,5
78,2,3,5
78,2,4,5
78,2,5,5
78,2,6,5
78,2,7,5
78,2,8,5
78,2,9,5
78,2,10,5
78,2,11,5
78,2,12,5
79,1,1,284
79,1,2,284
79,1,3,284
79,1,4,284
79,1,5,284
79,1,6,284
79,1,7,284
79,1,8,284
79,1,9,284
79,1,10,284
79,1,11,284
79,1,12,284
79,2,1,5
79,2,2,5
79,2,3,5
79,2,4,5
79,2,5,5
79,2,6,5
79,2,7,5
79,2,8,5
79,2,9,5
79,2,10,5
79,2,11,5
79,2,12,5
80,1,1,284
80,1,2,284
80,1,3,284
80,1,4,284
80,1,5,284
80,1,6,284
80,1,7,284
80,1,8,284
80,1,9,284
80,1,10,284
80,1,11,284
80,1,12,284
80,2,1,5
80,2,2,5
80,2,3,5
80,2,4,5
80,2,5,5
80,2,6,5
80,2,7,5
80,2,8,5
80,2,9,5
80,2,10,5
80,2,11,5
80,2,12,5
81,1,1,284
81,1,2,284
81,1,3,284
81,1,4,284
81,1,5,284
81,1,6,284
81,1,7,284
81,1,8,284
81,1,9,284
81,1,10,284
81,1,11,284
81,1,12,284
81,2,1,5
81,2,2,5
81,2,3,5
81,2,4,5
81,2,5,5
81,2,6,5
81,2,7,5
81,2,8,5
81,2,9,5
81,2,10,5
81,2,11,5
81,2,12,5
82,1,1,284
82,1,2,284
82,1,3,284
82,1,4,284
82,1,5,284
82,1,6,284
82,1,7,284
82,1,8,284
82,1,9,284
82,1,10,284
82,1,11,284
82,1,12,284
82,2,1,5
82,2,2,5
82,2,3,5
82,2,4,5
82,2,5,5
82,2,6,5
82,2,7,5
82,2,8,5
82,2,9,5
82,2,10,5
82,2,11,5
82,2,12,5
83,1,1,284
83,1,2,284
83,1,3,284
83,1,4,284
83,1,5,284
83,1,6,284
83,1,7,284
83,1,8,284
83,1,9,284
83,1,10,284
83,1,11,284
83,1,12,284
83,2,1,5
83,2,2,5
83,2,3,5
83,2,4,5
83,2,5,5
83,2,6,5
83,2,7,5
83,2,8,5
83,2,9,5
83,2,10,5
83,2,11,5
83,2,12,5
84,1,1,284
84,1,2,284
84,1,3,284
84,1,4,284
84,1,5,284
84,1,6,284
84,1,7,284
84,1,8,284
84,1,9,284
84,1,10,284
84,1,11,284
84,1,12,284
84,2,1,5
84,2,2,5
84,2,3,5
84,2,4,5
84,2,5,5
84,2,6,5
84,2,7,5
84,2,8,5
84,2,9,5
84,2,10,5
84,2,11,5
84,2,12,5
85,1,1,284
85,1,2,284
85,1,3,284
85,1,4,284
85,1,5,284
85,1,6,284
85,1,7,284
85,1,8,284
85,1,9,284
85,1,10,284
85,1,11,284
85,1,12,284
85,2,1,5
85,2,2,5
85,2,3,5
85,2,4,5
85,2,5,5
85,2,6,5
85,2,7,5
85,2,8,5
85,2,9,5
85,2,10,5
85,2,11,5
85,2,12,5
86,1,1,284
86,1,2,284
86,1,3,284
86,1,4,284
86,1,5,284
86,1,6,284
86,1,7,284
86,1,8,284
86,1,9,284
86,1,10,284
86,1,11,284
86,1,12,284
86,2,1,5
86,2,2,5
86,2,3,5
86,2,4,5
86,2,5,5
86,2,6,5
86,2,7,5
86,2,8,5
86,2,9,5
86,2,10,5
86,2,11,5
86,2,12,5
87,1,1,284
87,1,2,284
87,1,3,284
87,1,4,284
87,1,5,284
87,1,6,284
87,1,7,284
87,1,8,284
87,1,9,284
87,1,10,284
87,1,11,284
87,1,12,284
87,2,1,5
87,2,2,5
87,2,3,5
87,2,4,5
87,2,5,5
87,2,6,5
87,2,7,5
87,2,8,5
87,2,9,5
87,2,10,5
87,2,11,5
87,2,12,5
88,1,1,284
88,1,2,284
88,1,3,284
88,1,4,284
88,1,5,284
88,1,6,284
88,1,7,284
88,1,8,284
88,1,9,284
88,1,10,284
88,1,11,284
88,1,12,284
88,2,1,5
88,2,2,5
88,2,3,5
88,2,4,5
88,2,5,5
88,2,6,5
88,2,7,5
88,2,8,5
88,2,9,5
88,2,10,5
88,2,11,5
88,2,12,5
89,1,1,284
89,1,2,284
89,1,3,284
89,1,4,284
89,1,5,284
89,1,6,284
89,1,7,284
89,1,8,284
89,1,9,284
89,1,10,284
89,1,11,284
89,1,12,284
89,2,1,5
89,2,2,5
89,2,3,5
89,2,4,5
89,2,5,5
89,2,6,5
89,2,7,5
89,2,8,5
89,2,9,5
89,2,10,5
89,2,11,5
89,2,12,5
90,1,1,284
90,1,2,284
90,1,3,284
90,1,4,284
90,1,5,284
90,1,6,284
90,1,7,284
90,1,8,284
90,1,9,284
90,1,10,284
90,1,11,284
90,1,12,284
90,2,1,5
90,2,2,5
90,2,3,5
90,2,4,5
90,2,5,5
90,2,6,5
90,2,7,5
90,2,8,5
90,2,9,5
90,2,10,5
90,2,11,5
90,2,12,5
91,1,1,284
91,1,2,284
91,1,3,284
91,1,4,284
91,1,5,284
91,1,6,284
91,1,7,284
91,1,8,284
91,1,9,284
91,1,10,284
91,1,11,284
91,1,12,284
91,2,1,5
91,2,2,5
91,2,3,5
91,2,4,5
91,2,5,5
91,2,6,5
91,2,7,5
91,2,8,5
91,2,9,5
91,2,10,5
91,2,11,5
91,2,12,5
92,1,1,284
92,1,2,284
92,1,3,284
92,1,4,284
92,1,5,284
92,1,6,284
92,1,7,284
92,1,8,284
92,1,9,284
92,1,10,284
92,1,11,284
92,1,12,284
92,2,1,5
92,2,2,5
92,2,3,5
92,2,4,5
92,2,5,5
92,2,6,5
92,2,7,5
92,2,8,5
92,2,9,5
92,2,10,5
92,2,11,5
92,2,12,5
93,1,1,258
93,1,2,258
93,1,3,258
93,1,4,258
93,1,5,258
93,1,6,258
93,1,7,258
93,1,8,258
93,1,9,258
93,1,10,258
93,1,11,258
93,1,12,258
93,2,1,5
93,2,2,5
93,2,3,5
93,2,4,5
93,2,5,5
93,2,6,5
93,2,7,5
93,2,8,5
93,2,9,5
93,2,10,5
93,2,11,5
93,2,12,5
94,1,1,258
94,1,2,258
94,1,3,258
94,1,4,258
94,1,5,258
94,1,6,258
94,1,7,258
94,1,8,258
94,1,9,258
94,1,10,258
94,1,11,258
94,1,12,258
94,2,1,5
94,2,2,5
94,2,3,5
94,2,4,5
94,2,5,5
94,2,6,5
94,2,7,5
94,2,8,5
94,2,9,5
94,2,10,5
94,2,11,5
94,2,12,5
95,1,1,258
95,1,2,258
95,1,3,258
95,1,4,258
95,1,5,258
95,1,6,258
95,1,7,258
95,1,8,258
95,1,9,258
95,1,10,258
95,1,11,258
95,1,12,258
95,2,1,5
95,2,2,5
95,2,3,5
95,2,4,5
95,2,5,5
95,2,6,5
95,2,7,5
95,2,8,5
95,2,9,5
95,2,10,5
95,2,11,5
95,2,12,5
96,1,1,258
96,1,2,258
96,1,3,258
96,1,4,258
96,1,5,258
96,1,6,258
96,1,7,258
96,1,8,258
96,1,9,258
96,1,10,258
96,1,11,258
96,1,12,258
96,2,1,5
96,2,2,5
96,2,3,5
96,2,4,5
96,2,5,5
96,2,6,5
96,2,7,5
96,2,8,5
96,2,9,5
96,2,10,5
96,2,11,5
96,2,12,5
97,1,1,258
97,1,2,258
97,1,3,258
97,1,4,258
97,1,5,258
97,1,6,258
97,1,7,258
97,1,8,258
97,1,9,258
97,1,10,258
97,1,11,258
97,1,12,258
97,2,1,5
97,2,2,5
97,2,3,5
97,2,4,5
97,2,5,5
97,2,6,5
97,2,7,5
97,2,8,5
97,2,9,5
97,2,10,5
97,2,11,5
97,2,12,5
98,1,1,258
98,1,2,258
98,1,3,258
98,1,4,258
98,1,5,258
98,1,6,258
98,1,7,258
98,1,8,258
98,1,9,258
98,1,10,258
98,1,11,258
98,1,12,258
98,2,1,5
98,2,2,5
98,2,3,5
98,2,4,5
98,2,5,5
98,2,6,5
98,2,7,5
98,2,8,5
98,2,9,5
98,2,10,5
98,2,11,5
98,2,12,5
99,1,1,258
99,1,2,258
99,1,3,258
99,1,4,258
99,1,5,258
99,1,6,258
99,1,7,258
99,1,8,258
99,1,9,258
99,1,10,258
99,1,11,258
99,1,12,258
99,2,1,5
99,2,2,5
99,2,3,5
99,2,4,5
99,2,5,5
99,2,6,5
99,2,7,5
99,2,8,5
99,2,9,5
99,2,10,5
99,2,11,5
99,2,12,5
100,1,1,258
100,1,2,258
100,1,3,258
100,1,4,258
100,1,5,258
100,1,6,258
100,1,7,258
100,1,8,258
100,1,9,258
100,1,10,258
100,1,11,258
100,1,12,258
100,2,1,5
100,2,2,5
100,2,3,5
100,2,4,5
100,2,5,5
100,2,6,5
100,2,7,5
100,2,8,5
100,2,9,5
100,2,10,5
100,2,11,5
100,2,12,5
101,1,1,258
101,1,2,258
101,1,3,258
101,1,4,258
101,1,5,258
101,1,6,258
101,1,7,258
101,1,8,258
101,1,9,258
101,1,10,258
101,1,11,258
101,1,12,258
101,2,1,5
101,2,2,5
101,2,3,5
101,2,4,5
101,2,5,5
101,2,6,5
101,2,7,5
101,2,8,5
101,2,9,5
101,2,10,5
101,2,11,5
101,2,12,5
102,1,1,258
102,1,2,258
102,1,3,258
102,1,4,258
102,1,5,258
102,1,6,258
102,1,7,258
102,1,8,258
102,1,9,258
102,1,10,258
102,1,11,258
102,1,12,258
102,2,1,5
102,2,2,5
102,2,3,5
102,2,4,5
102,2,5,5
102,2,6,5
102,2,7,5
102,2,8,5
102,2,9,5
102,2,10,5
102,2,11,5
102,2,12,5
103,1,1,258
103,1,2,258
103,1,3,258
103,1,4,258
103,1,5,258
103,1,6,258
103,1,7,258
103,1,8,258
103,1,9,258
103,1,10,258
103,1,11,258
103,1,12,258
103,2,1,5
103,2,2,5
103,2,3,5
103,2,4,5
103,2,5,5
103,2,6,5
103,2,7,5
103,2,8,5
103,2,9,5
103,2,10,5
103,2,11,5
103,2,12,5
104,1,1,328
104,1,2,328
104,1,3,328
104,1,4,328
104,1,5,328
104,1,6,328
104,1,7,328
104,1,8,328
104,1,9,328
104,1,10,328
104,1,11,328
104,1,12,328
104,2,1,6
104,2,2,6
104,2,3,6
104,2,4,6
104,2,5,6
104,2,6,6
104,2,7,6
104,2,8,6
104,2,9,6
104,2,10,6
104,2,11,6
104,2,12,6
105,1,1,328
105,1,2,328
105,1,3,328
105,1,4,328
105,1,5,328
105,1,6,328
105,1,7,328
105,1,8,328
105,1,9,328
105,1,10,328
105,1,11,328
105,1,12,328
105,2,1,6
105,2,2,6
105,2,3,6
105,2,4,6
105,2,5,6
105,2,6,6
105,2,7,6
105,2,8,6
105,2,9,6
105,2,10,6
105,2,11,6
105,2,12,6
106,1,1,328
106,1,2,328
106,1,3,328
106,1,4,328
106,1,5,328
106,1,6,328
106,1,7,328
106,1,8,328
106,1,9,328
106,1,10,328
106,1,11,328
106,1,12,328
106,2,1,6
106,2,2,6
106,2,3,6
106,2,4,6
106,2,5,6
106,2,6,6
106,2,7,6
106,2,8,6
106,2,9,6
106,2,10,6
106,2,11,6
106,2,12,6
107,1,1,328
107,1,2,328
107,1,3,328
107,1,4,328
107,1,5,328
107,1,6,328
107,1,7,328
107,1,8,328
107,1,9,328
107,1,10,328
107,1,11,328
107,1,12,328
107,2,1,6
107,2,2,6
107,2,3,6
107,2,4,6
107,2,5,6
107,2,6,6
107,2,7,6
107,2,8,6
107,2,9,6
107,2,10,6
107,2,11,6
107,2,12,6
108,1,1,328
108,1,2,328
108,1,3,328
108,1,4,328
108,1,5,328
108,1,6,328
108,1,7,328
108,1,8,328
108,1,9,328
108,1,10,328
108,1,11,328
108,1,12,328
108,2,1,6
108,2,2,6
108,2,3,6
108,2,4,6
108,2,5,6
108,2,6,6
108,2,7,6
108,2,8,6
108,2,9,6
108,2,10,6
108,2,11,6
108,2,12,6
109,1,1,328
109,1,2,328
109,1,3,328
109,1,4,328
109,1,5,328
109,1,6,328
109,1,7,328
109,1,8,328
109,1,9,328
109,1,10,328
109,1,11,328
109,1,12,328
109,2,1,6
109,2,2,6
109,2,3,6
109,2,4,6
109,2,5,6
109,2,6,6
109,2,7,6
109,2,8,6
109,2,9,6
109,2,10,6
109,2,11,6
109,2,12,6
110,1,1,328
110,1,2,328
110,1,3,328
110,1,4,328
110,1,5,328
110,1,6,328
110,1,7,328
110,1,8,328
110,1,9,328
110,1,10,328
110,1,11,328
110,1,12,328
110,2,1,6
110,2,2,6
110,2,3,6
110,2,4,6
110,2,5,6
110,2,6,6
110,2,7,6
110,2,8,6
110,2,9,6
110,2,10,6
110,2,11,6
110,2,12,6
111,1,1,328
111,1,2,328
111,1,3,328
111,1,4,328
111,1,5,328
111,1,6,328
111,1,7,328
111,1,8,328
111,1,9,328
111,1,10,328
111,1,11,328
111,1,12,328
111,2,1,6
111,2,2,6
111,2,3,6
111,2,4,6
111,2,5,6
111,2,6,6
111,2,7,6
111,2,8,6
111,2,9,6
111,2,10,6
111,2,11,6
111,2,12,6
112,1,1,328
112,1,2,328
112,1,3,328
112,1,4,328
112,1,5,328
112,1,6,328
112,1,7,328
112,1,8,328
112,1,9,328
112,1,10,328
112,1,11,328
112,1,12,328
112,2,1,6
112,2,2,6
112,2,3,6
112,2,4,6
112,2,5,6
112,2,6,6
112,2,7,6
112,2,8,6
112,2,9,6
112,2,10,6
112,2,11,6
112,2,12,6
113,1,1,328
113,1,2,328
113,1,3,328
113,1,4,328
113,1,5,328
113,1,6,328
113,1,7,328
113,1,8,328
113,1,9,328
113,1,10,328
113,1,11,328
113,1,12,328
113,2,1,6
113,2,2,6
113,2,3,6
113,2,4,6
113,2,5,6
113,2,6,6
113,2,7,6
113,2,8,6
113,2,9,6
113,2,10,6
113,2,11,6
113,2,12,6
114,1,1,328
114,1,2,328
114,1,3,328
114,1,4,328
114,1,5,328
114,1,6,328
114,1,7,328
114,1,8,328
114,1,9,328
114,1,10,328
114,1,11,328
114,1,12,328
114,2,1,6
114,2,2,6
114,2,3,6
114,2,4,6
114,2,5,6
114,2,6,6
114,2,7,6
114,2,8,6
114,2,9,6
114,2,10,6
114,2,11,6
114,2,12,6
115,1,1,328
115,1,2,328
115,1,3,328
115,1,4,328
115,1,5,328
115,1,6,328
115,1,7,328
115,1,8,328
115,1,9,328
115,1,10,328
115,1,11,328
115,1,12,328
115,2,1,6
115,2,2,6
115,2,3,6
115,2,4,6
115,2,5,6
115,2,6,6
115,2,7,6
115,2,8,6
115,2,9,6
115,2,10,6
115,2,11,6
115,2,12,6
116,1,1,328
116,1,2,328
116,1,3,328
116,1,4,328
116,1,5,328
116,1,6,328
116,1,7,328
116,1,8,328
116,1,9,328
116,1,10,328
116,1,11,328
116,1,12,328
116,2,1,6
116,2,2,6
116,2,3,6
116,2,4,6
116,2,5,6
116,2,6,6
116,2,7,6
116,2,8,6
116,2,9,6
116,2,10,6
116,2,11,6
116,2,12,6
117,1,1,328
117,1,2,328
117,1,3,328
117,1,4,328
117,1,5,328
117,1,6,328
117,1,7,328
117,1,8,328
117,1,9,328
117,1,10,328
117,1,11,328
117,1,12,328
117,2,1,6
117,2,2,6
117,2,3,6
117,2,4,6
117,2,5,6
117,2,6,6
117,2,7,6
117,2,8,6
117,2,9,6
117,2,10,6
117,2,11,6
117,2,12,6
118,1,1,328
118,1,2,328
118,1,3,328
118,1,4,328
118,1,5,328
118,1,6,328
118,1,7,328
118,1,8,328
118,1,9,328
118,1,10,328
118,1,11,328
118,1,12,328
118,2,1,6
118,2,2,6
118,2,3,6
118,2,4,6
118,2,5,6
118,2,6,6
118,2,7,6
118,2,8,6
118,2,9,6
118,2,10,6
118,2,11,6
118,2,12,6
119,1,1,328
119,1,2,328
119,1,3,328
119,1,4,328
119,1,5,328
119,1,6,328
119,1,7,328
119,1,8,328
119,1,9,328
119,1,10,328
119,1,11,328
119,1,12,328
119,2,1,6
119,2,2,6
119,2,3,6
119,2,4,6
119,2,5,6
119,2,6,6
119,2,7,6
119,2,8,6
119,2,9,6
119,2,10,6
119,2,11,6
119,2,12,6
120,1,1,328
120,1,2,328
120,1,3,328
120,1,4,328
120,1,5,328
120,1,6,328
120,1,7,328
120,1,8,328
120,1,9,328
120,1,10,328
120,1,11,328
120,1,12,328
120,2,1,6
120,2,2,6
120,2,3,6
120,2,4,6
120,2,5,6
120,2,6,6
120,2,7,6
120,2,8,6
120,2,9,6
120,2,10,6
120,2,11,6
120,2,12,6
121,1,1,328
121,1,2,328
121,1,3,328
121,1,4,328
121,1,5,328
121,1,6,328
121,1,7,328
121,1,8,328
121,1,9,328
121,1,10,328
121,1,11,328
121,1,12,328
121,2,1,6
121,2,2,6
121,2,3,6
121,2,4,6
121,2,5,6
121,2,6,6
121,2,7,6
121,2,8,6
121,2,9,6
121,2,10,6
121,2,11,6
121,2,12,6
122,1,1,328
122,1,2,328
122,1,3,328
122,1,4,328
122,1,5,328
122,1,6,328
122,1,7,328
122,1,8,328
122,1,9,328
122,1,10,328
122,1,11,328
122,1,12,328
122,2,1,6
122,2,2,6
122,2,3,6
122,2,4,6
122,2,5,6
122,2,6,6
122,2,7,6
122,2,8,6
122,2,9,6
122,2,10,6
122,2,11,6
122,2,12,6
123,1,1,328
123,1,2,328
123,1,3,328
123,1,4,328
123,1,5,328
123,1,6,328
123,1,7,328
123,1,8,328
123,1,9,328
123,1,10,328
123,1,11,328
123,1,12,328
123,2,1,6
123,2,2,6
123,2,3,6
123,2,4,6
123,2,5,6
123,2,6,6
123,2,7,6
123,2,8,6
123,2,9,6
123,2,10,6
123,2,11,6
123,2,12,6
124,1,1,303
124,1,2,303
124,1,3,303
124,1,4,303
124,1,5,303
124,1,6,303
124,1,7,303
124,1,8,303
124,1,9,303
124,1,10,303
124,1,11,303
124,1,12,303
124,2,1,5
124,2,2,5
124,2,3,5
124,2,4,5
124,2,5,5
124,2,6,5
124,2,7,5
124,2,8,5
124,2,9,5
124,2,10,5
124,2,11,5
124,2,12,5
125,1,1,303
125,1,2,303
125,1,3,303
125,1,4,303
125,1,5,303
125,1,6,303
125,1,7,303
125,1,8,303
125,1,9,303
125,1,10,303
125,1,11,303
125,1,12,303
125,2,1,5
125,2,2,5
125,2,3,5
125,2,4,5
125,2,5,5
125,2,6,5
125,2,7,5
125,2,8,5
125,2,9,5
125,2,10,5
125,2,11,5
125,2,12,5
126,1,1,303
126,1,2,303
126,1,3,303
126,1,4,303
126,1,5,303
126,1,6,303
126,1,7,303
126,1,8,303
126,1,9,303
126,1,10,303
126,1,11,303
126,1,12,303
126,2,1,5
126,2,2,5
126,2,3,5
126,2,4,5
126,2,5,5
126,2,6,5
126,2,7,5
126,2,8,5
126,2,9,5
126,2,10,5
126,2,11,5
126,2,12,5
127,1,1,303
127,1,2,303
127,1,3,303
127,1,4,303
127,1,5,303
127,1,6,303
127,1,7,303
127,1,8,303
127,1,9,303
127,1,10,303
127,1,11,303
127,1,12,303
127,2,1,5
127,2,2,5
127,2,3,5
127,2,4,5
127,2,5,5
127,2,6,5
127,2,7,5
127,2,8,5
127,2,9,5
127,2,10,5
127,2,11,5
127,2,12,5
128,1,1,303
128,1,2,303
128,1,3,303
128,1,4,303
128,1,5,303
128,1,6,303
128,1,7,303
128,1,8,303
128,1,9,303
128,1,10,303
128,1,11,303
128,1,12,303
128,2,1,5
128,2,2,5
128,2,3,5
128,2,4,5
128,2,5,5
128,2,6,5
128,2,7,5
128,2,8,5
128,2,9,5
128,2,10,5
128,2,11,5
128,2,12,5
129,1,1,303
129,1,2,303
129,1,3,303
129,1,4,303
129,1,5,303
129,1,6,303
129,1,7,303
129,1,8,303
129,1,9,303
129,1,10,303
129,1,11,303
129,1,12,303
129,2,1,5
129,2,2,5
129,2,3,5
129,2,4,5
129,2,5,5
129,2,6,5
129,2,7,5
129,2,8,5
129,2,9,5
129,2,10,5
129,2,11,5
129,2,12,5
130,1,1,303
130,1,2,303
130,1,3,303
130,1,4,303
130,1,5,303
130,1,6,303
130,1,7,303
130,1,8,303
130,1,9,303
130,1,10,303
130,1,11,303
130,1,12,303
130,2,1,5
130,2,2,5
130,2,3,5
130,2,4,5
130,2,5,5
130,2,6,5
130,2,7,5
130,2,8,5
130,2,9,5
130,2,10,5
130,2,11,5
130,2,12,5
131,1,1,303
131,1,2,303
131,1,3,303
131,1,4,303
131,1,5,303
131,1,6,303
131,1,7,303
131,1,8,303
131,1,9,303
131,1,10,303
131,1,11,303
131,1,12,303
131,2,1,5
131,2,2,5
131,2,3,5
131,2,4,5
131,2,5,5
131,2,6,5
131,2,7,5
131,2,8,5
131,2,9,5
131,2,10,5
131,2,11,5
131,2,12,5
132,1,1,303
132,1,2,303
132,1,3,303
132,1,4,303
132,1,5,303
132,1,6,303
132,1,7,303
132,1,8,303
132,1,9,303
132,1,10,303
132,1,11,303
132,1,12,303
132,2,1,5
132,2,2,5
132,2,3,5
132,2,4,5
132,2,5,5
132,2,6,5
132,2,7,5
132,2,8,5
132,2,9,5
132,2,10,5
132,2,11,5
132,2,12,5
133,1,1,303
133,1,2,303
133,1,3,303
133,1,4,303
133,1,5,303
133,1,6,303
133,1,7,303
133,1,8,303
133,1,9,303
133,1,10,303
133,1,11,303
133,1,12,303
133,2,1,5
133,2,2,5
133,2,3,5
133,2,4,5
133,2,5,5
133,2,6,5
133,2,7,5
133,2,8,5
133,2,9,5
133,2,10,5
133,2,11,5
133,2,12,5
134,1,1,303
134,1,2,303
134,1,3,303
134,1,4,303
134,1,5,303
134,1,6,303
134,1,7,303
134,1,8,303
134,1,9,303
134,1,10,303
134,1,11,303
134,1,12,303
134,2,1,5
134,2,2,5
134,2,3,5
134,2,4,5
134,2,5,5
134,2,6,5
134,2,7,5
134,2,8,5
134,2,9,5
134,2,10,5
134,2,11,5
134,2,12,5
135,1,1,303
135,1,2,303
135,1,3,303
135,1,4,303
135,1,5,303
135,1,6,303
135,1,7,303
135,1,8,303
135,1,9,303
135,1,10,303
135,1,11,303
135,1,12,303
135,2,1,5
135,2,2,5
135,2,3,5
135,2,4,5
135,2,5,5
135,2,6,5
135,2,7,5
135,2,8,5
135,2,9,5
135,2,10,5
135,2,11,5
135,2,12,5
136,1,1,303
136,1,2,303
136,1,3,303
136,1,4,303
136,1,5,303
136,1,6,303
136,1,7,303
136,1,8,303
136,1,9,303
136,1,10,303
136,1,11,303
136,1,12,303
136,2,1,5
136,2,2,5
136,2,3,5
136,2,4,5
136,2,5,5
136,2,6,5
136,2,7,5
136,2,8,5
136,2,9,5
136,2,10,5
136,2,11,5
136,2,12,5
137,1,1,303
137,1,2,303
137,1,3,303
137,1,4,303
137,1,5,303
137,1,6,303
137,1,7,303
137,1,8,303
137,1,9,303
137,1,10,303
137,1,11,303
137,1,12,303
137,2,1,5
137,2,2,5
137,2,3,5
137,2,4,5
137,2,5,5
137,2,6,5
137,2,7,5
137,2,8,5
137,2,9,5
137,2,10,5
137,2,11,5
137,2,12,5
138,1,1,303
138,1,2,303
138,1,3,303
138,1,4,303
138,1,5,303
138,1,6,303
138,1,7,303
138,1,8,303
138,1,9,303
138,1,10,303
138,1,11,303
138,1,12,303
138,2,1,5
138,2,2,5
138,2,3,5
138,2,4,5
138,2,5,5
138,2,6,5
138,2,7,5
138,2,8,5
138,2,9,5
138,2,10,5
138,2,11,5
138,2,12,5
139,1,1,303
139,1,2,303
139,1,3,303
139,1,4,303
139,1,5,303
139,1,6,303
139,1,7,303
139,1,8,303
139,1,9,303
139,1,10,303
139,1,11,303
139,1,12,303
139,2,1,5
139,2,2,5
139,2,3,5
139,2,4,5
139,2,5,5
139,2,6,5
139,2,7,5
139,2,8,5
139,2,9,5
139,2,10,5
139,2,11,5
139,2,12,5
140,1,1,303
140,1,2,303
140,1,3,303
140,1,4,303
140,1,5,303
140,1,6,303
140,1,7,303
140,1,8,303
140,1,9,303
140,1,10,303
140,1,11,303
140,1,12,303
140,2,1,5
140,2,2,5
140,2,3,5
140,2,4,5
140,2,5,5
140,2,6,5
140,2,7,5
140,2,8,5
140,2,9,5
140,2,10,5
140,2,11,5
140,2,12,5
141,1,1,303
141,1,2,303
141,1,3,303
141,1,4,303
141,1,5,303
141,1,6,303
141,1,7,303
141,1,8,303
141,1,9,303
141,1,10,303
141,1,11,303
141,1,12,303
141,2,1,5
141,2,2,5
141,2,3,5
141,2,4,5
141,2,5,5
141,2,6,5
141,2,7,5
141,2,8,5
141,2,9,5
141,2,10,5
141,2,11,5
141,2,12,5
142,1,1,303
142,1,2,303
142,1,3,303
142,1,4,303
142,1,5,303
142,1,6,303
142,1,7,303
142,1,8,303
142,1,9,303
142,1,10,303
142,1,11,303
142,1,12,303
142,2,1,5
142,2,2,5
142,2,3,5
142,2,4,5
142,2,5,5
142,2,6,5
142,2,7,5
142,2,8,5
142,2,9,5
142,2,10,5
142,2,11,5
142,2,12,5
143,1,1,303
143,1,2,303
143,1,3,303
143,1,4,303
143,1,5,303
143,1,6,303
143,1,7,303
143,1,8,303
143,1,9,303
143,1,10,303
143,1,11,303
143,1,12,303
143,2,1,5
143,2,2,5
143,2,3,5
143,2,4,5
143,2,5,5
143,2,6,5
143,2,7,5
143,2,8,5
143,2,9,5
143,2,10,5
143,2,11,5
143,2,12,5
144,1,1,303
144,1,2,303
144,1,3,303
144,1,4,303
144,1,5,303
144,1,6,303
144,1,7,303
144,1,8,303
144,1,9,303
144,1,10,303
144,1,11,303
144,1,12,303
144,2,1,5
144,2,2,5
144,2,3,5
144,2,4,5
144,2,5,5
144,2,6,5
144,2,7,5
144,2,8,5
144,2,9,5
144,2,10,5
144,2,11,5
144,2,12,5
145,1,1,303
145,1,2,303
145,1,3,303
145,1,4,303
145,1,5,303
145,1,6,303
145,1,7,303
145,1,8,303
145,1,9,303
145,1,10,303
145,1,11,303
145,1,12,303
145,2,1,5
145,2,2,5
145,2,3,5
145,2,4,5
145,2,5,5
145,2,6,5
145,2,7,5
145,2,8,5
145,2,9,5
145,2,10,5
145,2,11,5
145,2,12,5
146,1,1,303
146,1,2,303
146,1,3,303
146,1,4,303
146,1,5,303
146,1,6,303
146,1,7,303
146,1,8,303
146,1,9,303
146,1,10,303
146,1,11,303
146,1,12,303
146,2,1,5
