,Name,Value
5792,"F_nurses_it[4,113]",-0.0
5793,"N_nurses_it[4,114]",7.0
5794,"H_nurses_it[4,114]",0.0
5795,"F_nurses_it[4,114]",-0.0
5796,"N_nurses_it[4,115]",7.0
5797,"H_nurses_it[4,115]",0.0
5798,"F_nurses_it[4,115]",-0.0
5799,"N_nurses_it[4,116]",7.0
5800,"H_nurses_it[4,116]",0.0
5801,"F_nurses_it[4,116]",-0.0
5802,"N_nurses_it[4,117]",7.0
5803,"H_nurses_it[4,117]",0.0
5804,"F_nurses_it[4,117]",-0.0
5805,"N_nurses_it[4,118]",7.0
5806,"H_nurses_it[4,118]",0.0
5807,"F_nurses_it[4,118]",-0.0
5808,"N_nurses_it[4,119]",7.0
5809,"H_nurses_it[4,119]",0.0
5810,"F_nurses_it[4,119]",-0.0
5811,"N_nurses_it[4,120]",7.0
5812,"H_nurses_it[4,120]",0.0
5813,"F_nurses_it[4,120]",-0.0
5814,"N_nurses_it[4,121]",7.0
5815,"H_nurses_it[4,121]",0.0
5816,"F_nurses_it[4,121]",-0.0
5817,"N_nurses_it[4,122]",7.0
5818,"H_nurses_it[4,122]",0.0
5819,"F_nurses_it[4,122]",-0.0
5820,"N_nurses_it[4,123]",7.0
5821,"H_nurses_it[4,123]",0.0
5822,"F_nurses_it[4,123]",-0.0
5823,"N_nurses_it[4,124]",7.0
5824,"H_nurses_it[4,124]",0.0
5825,"F_nurses_it[4,124]",-0.0
5826,"N_nurses_it[4,125]",7.0
5827,"H_nurses_it[4,125]",0.0
5828,"F_nurses_it[4,125]",-0.0
5829,"N_nurses_it[4,126]",7.0
5830,"H_nurses_it[4,126]",0.0
5831,"F_nurses_it[4,126]",-0.0
5832,"N_nurses_it[4,127]",7.0
5833,"H_nurses_it[4,127]",0.0
5834,"F_nurses_it[4,127]",-0.0
5835,"N_nurses_it[4,128]",7.0
5836,"H_nurses_it[4,128]",0.0
5837,"F_nurses_it[4,128]",-0.0
5838,"N_nurses_it[4,129]",7.0
5839,"H_nurses_it[4,129]",0.0
5840,"F_nurses_it[4,129]",-0.0
5841,"N_nurses_it[4,130]",7.0
5842,"H_nurses_it[4,130]",0.0
5843,"F_nurses_it[4,130]",-0.0
5844,"N_nurses_it[4,131]",7.0
5845,"H_nurses_it[4,131]",0.0
5846,"F_nurses_it[4,131]",-0.0
5847,"N_nurses_it[4,132]",7.0
5848,"H_nurses_it[4,132]",0.0
5849,"F_nurses_it[4,132]",-0.0
5850,"N_nurses_it[4,133]",7.0
5851,"H_nurses_it[4,133]",0.0
5852,"F_nurses_it[4,133]",-0.0
5853,"N_nurses_it[4,134]",7.0
5854,"H_nurses_it[4,134]",0.0
5855,"F_nurses_it[4,134]",-0.0
5856,"N_nurses_it[4,135]",7.0
5857,"H_nurses_it[4,135]",0.0
5858,"F_nurses_it[4,135]",-0.0
5859,"N_nurses_it[4,136]",7.0
5860,"H_nurses_it[4,136]",0.0
5861,"F_nurses_it[4,136]",-0.0
5862,"N_nurses_it[4,137]",7.0
5863,"H_nurses_it[4,137]",0.0
5864,"F_nurses_it[4,137]",-0.0
5865,"N_nurses_it[4,138]",7.0
5866,"H_nurses_it[4,138]",0.0
5867,"F_nurses_it[4,138]",-0.0
5868,"N_nurses_it[4,139]",7.0
5869,"H_nurses_it[4,139]",0.0
5870,"F_nurses_it[4,139]",-0.0
5871,"N_nurses_it[4,140]",7.0
5872,"H_nurses_it[4,140]",0.0
5873,"F_nurses_it[4,140]",-0.0
5874,"N_nurses_it[4,141]",7.0
5875,"H_nurses_it[4,141]",0.0
5876,"F_nurses_it[4,141]",-0.0
5877,"N_nurses_it[4,142]",7.0
5878,"H_nurses_it[4,142]",0.0
5879,"F_nurses_it[4,142]",-0.0
5880,"N_nurses_it[4,143]",7.0
5881,"H_nurses_it[4,143]",0.0
5882,"F_nurses_it[4,143]",-0.0
5883,"N_nurses_it[4,144]",7.0
5884,"H_nurses_it[4,144]",0.0
5885,"F_nurses_it[4,144]",-0.0
5886,"N_nurses_it[4,145]",7.0
5887,"H_nurses_it[4,145]",0.0
5888,"F_nurses_it[4,145]",-0.0
5889,"N_nurses_it[4,146]",7.0
5890,"H_nurses_it[4,146]",0.0
5891,"F_nurses_it[4,146]",-0.0
5892,"N_nurses_it[4,147]",7.0
5893,"H_nurses_it[4,147]",0.0
5894,"F_nurses_it[4,147]",-0.0
5895,"N_nurses_it[4,148]",7.0
5896,"H_nurses_it[4,148]",0.0
5897,"F_nurses_it[4,148]",-0.0
5898,"N_nurses_it[4,149]",7.0
5899,"H_nurses_it[4,149]",0.0
5900,"F_nurses_it[4,149]",-0.0
5901,"N_nurses_it[4,150]",7.0
5902,"H_nurses_it[4,150]",0.0
5903,"F_nurses_it[4,150]",-0.0
5904,"N_nurses_it[4,151]",7.0
5905,"H_nurses_it[4,151]",0.0
5906,"F_nurses_it[4,151]",-0.0
5907,"N_nurses_it[4,152]",6.0
5908,"H_nurses_it[4,152]",0.0
5909,"F_nurses_it[4,152]",-0.0
5910,"N_nurses_it[4,153]",6.0
5911,"H_nurses_it[4,153]",0.0
5912,"F_nurses_it[4,153]",-0.0
5913,"N_nurses_it[4,154]",6.0
5914,"H_nurses_it[4,154]",0.0
5915,"F_nurses_it[4,154]",-0.0
5916,"N_nurses_it[4,155]",6.0
5917,"H_nurses_it[4,155]",0.0
5918,"F_nurses_it[4,155]",-0.0
5919,"N_nurses_it[4,156]",6.0
5920,"H_nurses_it[4,156]",0.0
5921,"F_nurses_it[4,156]",-0.0
5922,"N_nurses_it[4,157]",6.0
5923,"H_nurses_it[4,157]",0.0
5924,"F_nurses_it[4,157]",-0.0
5925,"N_nurses_it[4,158]",6.0
5926,"H_nurses_it[4,158]",0.0
5927,"F_nurses_it[4,158]",-0.0
5928,"N_nurses_it[4,159]",6.0
5929,"H_nurses_it[4,159]",0.0
5930,"F_nurses_it[4,159]",-0.0
5931,"N_nurses_it[4,160]",6.0
5932,"H_nurses_it[4,160]",0.0
5933,"F_nurses_it[4,160]",-0.0
5934,"N_nurses_it[4,161]",6.0
5935,"H_nurses_it[4,161]",0.0
5936,"F_nurses_it[4,161]",-0.0
5937,"N_nurses_it[4,162]",6.0
5938,"H_nurses_it[4,162]",0.0
5939,"F_nurses_it[4,162]",-0.0
5940,"N_nurses_it[4,163]",6.0
5941,"H_nurses_it[4,163]",0.0
5942,"F_nurses_it[4,163]",-0.0
5943,"N_nurses_it[4,164]",6.0
5944,"H_nurses_it[4,164]",0.0
5945,"F_nurses_it[4,164]",-0.0
5946,"N_nurses_it[4,165]",6.0
5947,"H_nurses_it[4,165]",0.0
5948,"F_nurses_it[4,165]",-0.0
5949,"N_nurses_it[4,166]",6.0
5950,"H_nurses_it[4,166]",0.0
5951,"F_nurses_it[4,166]",-0.0
5952,"N_nurses_it[4,167]",6.0
5953,"H_nurses_it[4,167]",0.0
5954,"F_nurses_it[4,167]",-0.0
5955,"N_nurses_it[4,168]",6.0
5956,"H_nurses_it[4,168]",0.0
5957,"F_nurses_it[4,168]",-0.0
5958,"N_nurses_it[4,169]",6.0
5959,"H_nurses_it[4,169]",0.0
5960,"F_nurses_it[4,169]",-0.0
5961,"N_nurses_it[4,170]",6.0
5962,"H_nurses_it[4,170]",0.0
5963,"F_nurses_it[4,170]",-0.0
5964,"N_nurses_it[4,171]",6.0
5965,"H_nurses_it[4,171]",0.0
5966,"F_nurses_it[4,171]",-0.0
5967,"N_nurses_it[4,172]",6.0
5968,"H_nurses_it[4,172]",0.0
5969,"F_nurses_it[4,172]",-0.0
5970,"N_nurses_it[4,173]",6.0
5971,"H_nurses_it[4,173]",0.0
5972,"F_nurses_it[4,173]",-0.0
5973,"N_nurses_it[4,174]",6.0
5974,"H_nurses_it[4,174]",0.0
5975,"F_nurses_it[4,174]",-0.0
5976,"N_nurses_it[4,175]",6.0
5977,"H_nurses_it[4,175]",0.0
5978,"F_nurses_it[4,175]",-0.0
5979,"N_nurses_it[4,176]",6.0
5980,"H_nurses_it[4,176]",0.0
5981,"F_nurses_it[4,176]",-0.0
5982,"N_nurses_it[4,177]",6.0
5983,"H_nurses_it[4,177]",0.0
5984,"F_nurses_it[4,177]",-0.0
5985,"N_nurses_it[4,178]",6.0
5986,"H_nurses_it[4,178]",0.0
5987,"F_nurses_it[4,178]",-0.0
5988,"N_nurses_it[4,179]",6.0
5989,"H_nurses_it[4,179]",0.0
5990,"F_nurses_it[4,179]",-0.0
5991,"N_nurses_it[4,180]",6.0
5992,"H_nurses_it[4,180]",0.0
5993,"F_nurses_it[4,180]",-0.0
5994,"N_nurses_it[4,181]",6.0
5995,"H_nurses_it[4,181]",0.0
5996,"F_nurses_it[4,181]",-0.0
5997,"N_nurses_it[4,182]",6.0
5998,"H_nurses_it[4,182]",0.0
5999,"F_nurses_it[4,182]",-0.0
6000,"N_nurses_it[4,183]",6.0
6001,"H_nurses_it[4,183]",0.0
6002,"F_nurses_it[4,183]",-0.0
6003,"N_nurses_it[4,184]",6.0
6004,"H_nurses_it[4,184]",0.0
6005,"F_nurses_it[4,184]",-0.0
6006,"N_nurses_it[4,185]",6.0
6007,"H_nurses_it[4,185]",0.0
6008,"F_nurses_it[4,185]",-0.0
6009,"N_nurses_it[4,186]",6.0
6010,"H_nurses_it[4,186]",0.0
6011,"F_nurses_it[4,186]",-0.0
6012,"N_nurses_it[4,187]",6.0
6013,"H_nurses_it[4,187]",0.0
6014,"F_nurses_it[4,187]",-0.0
6015,"N_nurses_it[4,188]",6.0
6016,"H_nurses_it[4,188]",0.0
6017,"F_nurses_it[4,188]",-0.0
6018,"N_nurses_it[4,189]",6.0
6019,"H_nurses_it[4,189]",0.0
6020,"F_nurses_it[4,189]",-0.0
6021,"N_nurses_it[4,190]",6.0
6022,"H_nurses_it[4,190]",0.0
6023,"F_nurses_it[4,190]",-0.0
6024,"N_nurses_it[4,191]",6.0
6025,"H_nurses_it[4,191]",0.0
6026,"F_nurses_it[4,191]",-0.0
6027,"N_nurses_it[4,192]",6.0
6028,"H_nurses_it[4,192]",0.0
6029,"F_nurses_it[4,192]",-0.0
6030,"N_nurses_it[4,193]",6.0
6031,"H_nurses_it[4,193]",0.0
6032,"F_nurses_it[4,193]",-0.0
6033,"N_nurses_it[4,194]",6.0
6034,"H_nurses_it[4,194]",0.0
6035,"F_nurses_it[4,194]",-0.0
6036,"N_nurses_it[4,195]",6.0
6037,"H_nurses_it[4,195]",0.0
6038,"F_nurses_it[4,195]",-0.0
6039,"N_nurses_it[4,196]",6.0
6040,"H_nurses_it[4,196]",0.0
6041,"F_nurses_it[4,196]",-0.0
6042,"N_nurses_it[4,197]",6.0
6043,"H_nurses_it[4,197]",0.0
6044,"F_nurses_it[4,197]",-0.0
6045,"N_nurses_it[4,198]",6.0
6046,"H_nurses_it[4,198]",0.0
6047,"F_nurses_it[4,198]",-0.0
6048,"N_nurses_it[4,199]",6.0
6049,"H_nurses_it[4,199]",0.0
6050,"F_nurses_it[4,199]",-0.0
6051,"N_nurses_it[4,200]",6.0
6052,"H_nurses_it[4,200]",0.0
6053,"F_nurses_it[4,200]",-0.0
6054,"N_nurses_it[4,201]",6.0
6055,"H_nurses_it[4,201]",0.0
6056,"F_nurses_it[4,201]",-0.0
6057,"N_nurses_it[4,202]",6.0
6058,"H_nurses_it[4,202]",0.0
6059,"F_nurses_it[4,202]",-0.0
6060,"N_nurses_it[4,203]",6.0
6061,"H_nurses_it[4,203]",0.0
6062,"F_nurses_it[4,203]",-0.0
6063,"N_nurses_it[4,204]",6.0
6064,"H_nurses_it[4,204]",0.0
6065,"F_nurses_it[4,204]",-0.0
6066,"N_nurses_it[4,205]",6.0
6067,"H_nurses_it[4,205]",0.0
6068,"F_nurses_it[4,205]",-0.0
6069,"N_nurses_it[4,206]",5.0
6070,"H_nurses_it[4,206]",0.0
6071,"F_nurses_it[4,206]",-0.0
6072,"N_nurses_it[4,207]",5.0
6073,"H_nurses_it[4,207]",0.0
6074,"F_nurses_it[4,207]",-0.0
6075,"N_nurses_it[4,208]",5.0
6076,"H_nurses_it[4,208]",0.0
6077,"F_nurses_it[4,208]",-0.0
6078,"N_nurses_it[4,209]",5.0
6079,"H_nurses_it[4,209]",0.0
6080,"F_nurses_it[4,209]",-0.0
6081,"N_nurses_it[4,210]",5.0
6082,"H_nurses_it[4,210]",0.0
6083,"F_nurses_it[4,210]",-0.0
6084,"N_nurses_it[4,211]",5.0
6085,"H_nurses_it[4,211]",0.0
6086,"F_nurses_it[4,211]",-0.0
6087,"N_nurses_it[4,212]",5.0
6088,"H_nurses_it[4,212]",0.0
6089,"F_nurses_it[4,212]",-0.0
6090,"N_nurses_it[4,213]",5.0
6091,"H_nurses_it[4,213]",0.0
6092,"F_nurses_it[4,213]",-0.0
6093,"N_nurses_it[4,214]",5.0
6094,"H_nurses_it[4,214]",0.0
6095,"F_nurses_it[4,214]",-0.0
6096,"N_nurses_it[4,215]",5.0
6097,"H_nurses_it[4,215]",0.0
6098,"F_nurses_it[4,215]",-0.0
6099,"N_nurses_it[4,216]",5.0
6100,"H_nurses_it[4,216]",0.0
6101,"F_nurses_it[4,216]",-0.0
6102,"N_nurses_it[4,217]",5.0
6103,"H_nurses_it[4,217]",0.0
6104,"F_nurses_it[4,217]",-0.0
6105,"N_nurses_it[4,218]",5.0
6106,"H_nurses_it[4,218]",0.0
6107,"F_nurses_it[4,218]",-0.0
6108,"N_nurses_it[4,219]",5.0
6109,"H_nurses_it[4,219]",0.0
6110,"F_nurses_it[4,219]",-0.0
6111,"N_nurses_it[4,220]",5.0
6112,"H_nurses_it[4,220]",0.0
6113,"F_nurses_it[4,220]",-0.0
6114,"N_nurses_it[4,221]",5.0
6115,"H_nurses_it[4,221]",0.0
6116,"F_nurses_it[4,221]",-0.0
6117,"N_nurses_it[4,222]",5.0
6118,"H_nurses_it[4,222]",0.0
6119,"F_nurses_it[4,222]",-0.0
6120,"N_nurses_it[4,223]",5.0
6121,"H_nurses_it[4,223]",0.0
6122,"F_nurses_it[4,223]",-0.0
6123,"N_nurses_it[4,224]",5.0
6124,"H_nurses_it[4,224]",0.0
6125,"F_nurses_it[4,224]",-0.0
6126,"N_nurses_it[4,225]",5.0
6127,"H_nurses_it[4,225]",0.0
6128,"F_nurses_it[4,225]",-0.0
6129,"N_nurses_it[4,226]",5.0
6130,"H_nurses_it[4,226]",0.0
6131,"F_nurses_it[4,226]",-0.0
6132,"N_nurses_it[4,227]",5.0
6133,"H_nurses_it[4,227]",0.0
6134,"F_nurses_it[4,227]",-0.0
6135,"N_nurses_it[4,228]",5.0
6136,"H_nurses_it[4,228]",0.0
6137,"F_nurses_it[4,228]",-0.0
6138,"N_nurses_it[4,229]",5.0
6139,"H_nurses_it[4,229]",0.0
6140,"F_nurses_it[4,229]",-0.0
6141,"N_nurses_it[4,230]",5.0
6142,"H_nurses_it[4,230]",0.0
6143,"F_nurses_it[4,230]",-0.0
6144,"N_nurses_it[4,231]",5.0
6145,"H_nurses_it[4,231]",0.0
6146,"F_nurses_it[4,231]",-0.0
6147,"N_nurses_it[4,232]",5.0
6148,"H_nurses_it[4,232]",0.0
6149,"F_nurses_it[4,232]",-0.0
6150,"N_nurses_it[4,233]",5.0
6151,"H_nurses_it[4,233]",0.0
6152,"F_nurses_it[4,233]",-0.0
6153,"N_nurses_it[4,234]",5.0
6154,"H_nurses_it[4,234]",0.0
6155,"F_nurses_it[4,234]",-0.0
6156,"N_nurses_it[4,235]",5.0
6157,"H_nurses_it[4,235]",0.0
6158,"F_nurses_it[4,235]",-0.0
6159,"N_nurses_it[4,236]",5.0
6160,"H_nurses_it[4,236]",0.0
6161,"F_nurses_it[4,236]",-0.0
6162,"N_nurses_it[4,237]",5.0
6163,"H_nurses_it[4,237]",0.0
6164,"F_nurses_it[4,237]",-0.0
6165,"N_nurses_it[4,238]",5.0
6166,"H_nurses_it[4,238]",0.0
6167,"F_nurses_it[4,238]",-0.0
6168,"N_nurses_it[4,239]",5.0
6169,"H_nurses_it[4,239]",0.0
6170,"F_nurses_it[4,239]",-0.0
6171,"N_nurses_it[4,240]",5.0
6172,"H_nurses_it[4,240]",0.0
6173,"F_nurses_it[4,240]",-0.0
6174,"N_nurses_it[4,241]",5.0
6175,"H_nurses_it[4,241]",0.0
6176,"F_nurses_it[4,241]",-0.0
6177,"N_nurses_it[4,242]",5.0
6178,"H_nurses_it[4,242]",0.0
6179,"F_nurses_it[4,242]",-0.0
6180,"N_nurses_it[4,243]",5.0
6181,"H_nurses_it[4,243]",0.0
6182,"F_nurses_it[4,243]",-0.0
6183,"N_nurses_it[4,244]",5.0
6184,"H_nurses_it[4,244]",0.0
6185,"F_nurses_it[4,244]",-0.0
6186,"N_nurses_it[4,245]",5.0
6187,"H_nurses_it[4,245]",0.0
6188,"F_nurses_it[4,245]",-0.0
6189,"N_nurses_it[4,246]",5.0
6190,"H_nurses_it[4,246]",0.0
6191,"F_nurses_it[4,246]",-0.0
6192,"N_nurses_it[4,247]",5.0
6193,"H_nurses_it[4,247]",0.0
6194,"F_nurses_it[4,247]",-0.0
6195,"N_nurses_it[4,248]",5.0
6196,"H_nurses_it[4,248]",0.0
6197,"F_nurses_it[4,248]",-0.0
6198,"N_nurses_it[4,249]",5.0
6199,"H_nurses_it[4,249]",0.0
6200,"F_nurses_it[4,249]",-0.0
6201,"N_nurses_it[4,250]",9.0
6202,"H_nurses_it[4,250]",0.0
6203,"F_nurses_it[4,250]",-0.0
6204,"N_nurses_it[4,251]",9.0
6205,"H_nurses_it[4,251]",0.0
6206,"F_nurses_it[4,251]",-0.0
6207,"N_nurses_it[4,252]",9.0
6208,"H_nurses_it[4,252]",0.0
6209,"F_nurses_it[4,252]",-0.0
6210,"N_nurses_it[4,253]",9.0
6211,"H_nurses_it[4,253]",0.0
6212,"F_nurses_it[4,253]",-0.0
6213,"N_nurses_it[4,254]",9.0
6214,"H_nurses_it[4,254]",0.0
6215,"F_nurses_it[4,254]",-0.0
6216,"N_nurses_it[4,255]",9.0
6217,"H_nurses_it[4,255]",0.0
6218,"F_nurses_it[4,255]",-0.0
6219,"N_nurses_it[4,256]",9.0
6220,"H_nurses_it[4,256]",0.0
6221,"F_nurses_it[4,256]",-0.0
6222,"N_nurses_it[4,257]",6.0
6223,"H_nurses_it[4,257]",0.0
6224,"F_nurses_it[4,257]",-0.0
6225,"N_nurses_it[4,258]",6.0
6226,"H_nurses_it[4,258]",0.0
6227,"F_nurses_it[4,258]",-0.0
6228,"N_nurses_it[4,259]",6.0
6229,"H_nurses_it[4,259]",0.0
6230,"F_nurses_it[4,259]",-0.0
6231,"N_nurses_it[4,260]",6.0
6232,"H_nurses_it[4,260]",0.0
6233,"F_nurses_it[4,260]",-0.0
6234,"N_nurses_it[4,261]",6.0
6235,"H_nurses_it[4,261]",0.0
6236,"F_nurses_it[4,261]",-0.0
6237,"N_nurses_it[4,262]",6.0
6238,"H_nurses_it[4,262]",0.0
6239,"F_nurses_it[4,262]",-0.0
6240,"N_nurses_it[4,263]",6.0
6241,"H_nurses_it[4,263]",0.0
6242,"F_nurses_it[4,263]",-0.0
6243,"N_nurses_it[4,264]",6.0
6244,"H_nurses_it[4,264]",0.0
6245,"F_nurses_it[4,264]",-0.0
6246,"N_nurses_it[4,265]",6.0
6247,"H_nurses_it[4,265]",0.0
6248,"F_nurses_it[4,265]",-0.0
6249,"N_nurses_it[4,266]",6.0
6250,"H_nurses_it[4,266]",0.0
6251,"F_nurses_it[4,266]",-0.0
6252,"N_nurses_it[4,267]",5.0
6253,"H_nurses_it[4,267]",0.0
6254,"F_nurses_it[4,267]",-0.0
6255,"N_nurses_it[4,268]",5.0
6256,"H_nurses_it[4,268]",0.0
6257,"F_nurses_it[4,268]",-0.0
6258,"N_nurses_it[4,269]",5.0
6259,"H_nurses_it[4,269]",0.0
6260,"F_nurses_it[4,269]",-0.0
6261,"N_nurses_it[4,270]",5.0
6262,"H_nurses_it[4,270]",0.0
6263,"F_nurses_it[4,270]",-0.0
6264,"N_nurses_it[4,271]",5.0
6265,"H_nurses_it[4,271]",0.0
6266,"F_nurses_it[4,271]",-0.0
6267,"N_nurses_it[4,272]",5.0
6268,"H_nurses_it[4,272]",0.0
6269,"F_nurses_it[4,272]",-0.0
6270,"N_nurses_it[4,273]",5.0
6271,"H_nurses_it[4,273]",0.0
6272,"F_nurses_it[4,273]",-0.0
6273,"N_nurses_it[4,274]",5.0
6274,"H_nurses_it[4,274]",0.0
6275,"F_nurses_it[4,274]",-0.0
6276,"N_nurses_it[4,275]",5.0
6277,"H_nurses_it[4,275]",0.0
6278,"F_nurses_it[4,275]",-0.0
6279,"N_nurses_it[4,276]",5.0
6280,"H_nurses_it[4,276]",0.0
6281,"F_nurses_it[4,276]",-0.0
6282,"N_nurses_it[4,277]",5.0
6283,"H_nurses_it[4,277]",0.0
6284,"F_nurses_it[4,277]",-0.0
6285,"N_nurses_it[4,278]",5.0
6286,"H_nurses_it[4,278]",0.0
6287,"F_nurses_it[4,278]",-0.0
6288,"N_nurses_it[4,279]",5.0
6289,"H_nurses_it[4,279]",0.0
6290,"F_nurses_it[4,279]",-0.0
6291,"N_nurses_it[4,280]",5.0
6292,"H_nurses_it[4,280]",0.0
6293,"F_nurses_it[4,280]",-0.0
6294,"N_nurses_it[4,281]",5.0
6295,"H_nurses_it[4,281]",0.0
6296,"F_nurses_it[4,281]",-0.0
6297,"N_nurses_it[4,282]",5.0
6298,"H_nurses_it[4,282]",0.0
6299,"F_nurses_it[4,282]",-0.0
6300,"N_nurses_it[4,283]",5.0
6301,"H_nurses_it[4,283]",0.0
6302,"F_nurses_it[4,283]",-0.0
6303,"N_nurses_it[4,284]",5.0
6304,"H_nurses_it[4,284]",0.0
6305,"F_nurses_it[4,284]",-0.0
6306,"N_nurses_it[4,285]",5.0
6307,"H_nurses_it[4,285]",0.0
6308,"F_nurses_it[4,285]",-0.0
6309,"N_nurses_it[4,286]",5.0
6310,"H_nurses_it[4,286]",0.0
6311,"F_nurses_it[4,286]",-0.0
6312,"N_nurses_it[4,287]",5.0
6313,"H_nurses_it[4,287]",0.0
6314,"F_nurses_it[4,287]",-0.0
6315,"N_nurses_it[4,288]",5.0
6316,"H_nurses_it[4,288]",0.0
6317,"F_nurses_it[4,288]",-0.0
6318,"N_nurses_it[4,289]",5.0
6319,"H_nurses_it[4,289]",0.0
6320,"F_nurses_it[4,289]",-0.0
6321,"N_nurses_it[4,290]",5.0
6322,"H_nurses_it[4,290]",0.0
6323,"F_nurses_it[4,290]",-0.0
6324,"N_nurses_it[4,291]",8.0
6325,"H_nurses_it[4,291]",0.0
6326,"F_nurses_it[4,291]",-0.0
6327,"N_nurses_it[4,292]",8.0
6328,"H_nurses_it[4,292]",0.0
6329,"F_nurses_it[4,292]",-0.0
6330,"N_nurses_it[4,293]",8.0
6331,"H_nurses_it[4,293]",0.0
6332,"F_nurses_it[4,293]",-0.0
6333,"N_nurses_it[4,294]",8.0
6334,"H_nurses_it[4,294]",0.0
6335,"F_nurses_it[4,294]",-0.0
6336,"N_nurses_it[4,295]",8.0
6337,"H_nurses_it[4,295]",0.0
6338,"F_nurses_it[4,295]",-0.0
6339,"N_nurses_it[4,296]",8.0
6340,"H_nurses_it[4,296]",0.0
6341,"F_nurses_it[4,296]",-0.0
6342,"N_nurses_it[4,297]",8.0
6343,"H_nurses_it[4,297]",0.0
6344,"F_nurses_it[4,297]",-0.0
6345,"N_nurses_it[4,298]",8.0
6346,"H_nurses_it[4,298]",0.0
6347,"F_nurses_it[4,298]",-0.0
6348,"N_nurses_it[4,299]",8.0
6349,"H_nurses_it[4,299]",0.0
6350,"F_nurses_it[4,299]",-0.0
6351,"N_nurses_it[4,300]",8.0
6352,"H_nurses_it[4,300]",0.0
6353,"F_nurses_it[4,300]",-0.0
6354,"N_nurses_it[4,301]",8.0
6355,"H_nurses_it[4,301]",0.0
6356,"F_nurses_it[4,301]",-0.0
6357,"N_nurses_it[4,302]",8.0
6358,"H_nurses_it[4,302]",0.0
6359,"F_nurses_it[4,302]",-0.0
6360,"N_nurses_it[4,303]",8.0
6361,"H_nurses_it[4,303]",0.0
6362,"F_nurses_it[4,303]",-0.0
6363,"N_nurses_it[4,304]",8.0
6364,"H_nurses_it[4,304]",0.0
6365,"F_nurses_it[4,304]",-0.0
6366,"N_nurses_it[4,305]",8.0
6367,"H_nurses_it[4,305]",0.0
6368,"F_nurses_it[4,305]",-0.0
6369,"N_nurses_it[4,306]",8.0
6370,"H_nurses_it[4,306]",0.0
6371,"F_nurses_it[4,306]",-0.0
6372,"N_nurses_it[4,307]",8.0
6373,"H_nurses_it[4,307]",0.0
6374,"F_nurses_it[4,307]",-0.0
6375,"N_nurses_it[4,308]",8.0
6376,"H_nurses_it[4,308]",0.0
6377,"F_nurses_it[4,308]",-0.0
6378,"N_nurses_it[4,309]",8.0
6379,"H_nurses_it[4,309]",0.0
6380,"F_nurses_it[4,309]",-0.0
6381,"N_nurses_it[4,310]",8.0
6382,"H_nurses_it[4,310]",0.0
6383,"F_nurses_it[4,310]",-0.0
6384,"N_nurses_it[4,311]",8.0
6385,"H_nurses_it[4,311]",0.0
6386,"F_nurses_it[4,311]",-0.0
6387,"N_nurses_it[4,312]",8.0
6388,"H_nurses_it[4,312]",0.0
6389,"F_nurses_it[4,312]",-0.0
6390,"N_nurses_it[4,313]",5.0
6391,"H_nurses_it[4,313]",0.0
6392,"F_nurses_it[4,313]",-0.0
6393,"N_nurses_it[4,314]",5.0
6394,"H_nurses_it[4,314]",0.0
6395,"F_nurses_it[4,314]",-0.0
6396,"N_nurses_it[4,315]",5.0
6397,"H_nurses_it[4,315]",0.0
6398,"F_nurses_it[4,315]",-0.0
6399,"N_nurses_it[4,316]",5.0
6400,"H_nurses_it[4,316]",0.0
6401,"F_nurses_it[4,316]",-0.0
6402,"N_nurses_it[4,317]",5.0
6403,"H_nurses_it[4,317]",0.0
6404,"F_nurses_it[4,317]",-0.0
6405,"N_nurses_it[4,318]",5.0
6406,"H_nurses_it[4,318]",0.0
6407,"F_nurses_it[4,318]",-0.0
6408,"N_nurses_it[4,319]",5.0
6409,"H_nurses_it[4,319]",0.0
6410,"F_nurses_it[4,319]",-0.0
6411,"N_nurses_it[4,320]",5.0
6412,"H_nurses_it[4,320]",0.0
6413,"F_nurses_it[4,320]",-0.0
6414,"N_nurses_it[4,321]",5.0
6415,"H_nurses_it[4,321]",0.0
6416,"F_nurses_it[4,321]",-0.0
6417,"N_nurses_it[4,322]",5.0
6418,"H_nurses_it[4,322]",0.0
6419,"F_nurses_it[4,322]",-0.0
6420,"N_nurses_it[4,323]",10.0
6421,"H_nurses_it[4,323]",0.0
6422,"F_nurses_it[4,323]",-0.0
6423,"N_nurses_it[4,324]",10.0
6424,"H_nurses_it[4,324]",0.0
6425,"F_nurses_it[4,324]",-0.0
6426,"N_nurses_it[4,325]",10.0
6427,"H_nurses_it[4,325]",0.0
6428,"F_nurses_it[4,325]",-0.0
6429,"N_nurses_it[4,326]",10.0
6430,"H_nurses_it[4,326]",0.0
6431,"F_nurses_it[4,326]",-0.0
6432,"N_nurses_it[4,327]",10.0
6433,"H_nurses_it[4,327]",0.0
6434,"F_nurses_it[4,327]",-0.0
6435,"N_nurses_it[4,328]",10.0
6436,"H_nurses_it[4,328]",0.0
6437,"F_nurses_it[4,328]",-0.0
6438,"N_nurses_it[4,329]",10.0
6439,"H_nurses_it[4,329]",0.0
6440,"F_nurses_it[4,329]",-0.0
6441,"N_nurses_it[4,330]",10.0
6442,"H_nurses_it[4,330]",0.0
6443,"F_nurses_it[4,330]",-0.0
6444,"N_nurses_it[4,331]",10.0
6445,"H_nurses_it[4,331]",0.0
6446,"F_nurses_it[4,331]",-0.0
