i,j,t,demand
73,9,5,5
73,9,6,5
73,9,7,5
73,9,8,5
73,9,9,5
73,9,10,5
73,9,11,5
73,9,12,5
74,8,1,297
74,8,2,297
74,8,3,297
74,8,4,297
74,8,5,297
74,8,6,297
74,8,7,297
74,8,8,297
74,8,9,297
74,8,10,297
74,8,11,297
74,8,12,297
74,9,1,5
74,9,2,5
74,9,3,5
74,9,4,5
74,9,5,5
74,9,6,5
74,9,7,5
74,9,8,5
74,9,9,5
74,9,10,5
74,9,11,5
74,9,12,5
75,8,1,297
75,8,2,297
75,8,3,297
75,8,4,297
75,8,5,297
75,8,6,297
75,8,7,297
75,8,8,297
75,8,9,297
75,8,10,297
75,8,11,297
75,8,12,297
75,9,1,5
75,9,2,5
75,9,3,5
75,9,4,5
75,9,5,5
75,9,6,5
75,9,7,5
75,9,8,5
75,9,9,5
75,9,10,5
75,9,11,5
75,9,12,5
76,8,1,297
76,8,2,297
76,8,3,297
76,8,4,297
76,8,5,297
76,8,6,297
76,8,7,297
76,8,8,297
76,8,9,297
76,8,10,297
76,8,11,297
76,8,12,297
76,9,1,5
76,9,2,5
76,9,3,5
76,9,4,5
76,9,5,5
76,9,6,5
76,9,7,5
76,9,8,5
76,9,9,5
76,9,10,5
76,9,11,5
76,9,12,5
77,8,1,284
77,8,2,284
77,8,3,284
77,8,4,284
77,8,5,284
77,8,6,284
77,8,7,284
77,8,8,284
77,8,9,284
77,8,10,284
77,8,11,284
77,8,12,284
77,9,1,5
77,9,2,5
77,9,3,5
77,9,4,5
77,9,5,5
77,9,6,5
77,9,7,5
77,9,8,5
77,9,9,5
77,9,10,5
77,9,11,5
77,9,12,5
78,8,1,284
78,8,2,284
78,8,3,284
78,8,4,284
78,8,5,284
78,8,6,284
78,8,7,284
78,8,8,284
78,8,9,284
78,8,10,284
78,8,11,284
78,8,12,284
78,9,1,5
78,9,2,5
78,9,3,5
78,9,4,5
78,9,5,5
78,9,6,5
78,9,7,5
78,9,8,5
78,9,9,5
78,9,10,5
78,9,11,5
78,9,12,5
79,8,1,284
79,8,2,284
79,8,3,284
79,8,4,284
79,8,5,284
79,8,6,284
79,8,7,284
79,8,8,284
79,8,9,284
79,8,10,284
79,8,11,284
79,8,12,284
79,9,1,5
79,9,2,5
79,9,3,5
79,9,4,5
79,9,5,5
79,9,6,5
79,9,7,5
79,9,8,5
79,9,9,5
79,9,10,5
79,9,11,5
79,9,12,5
80,8,1,284
80,8,2,284
80,8,3,284
80,8,4,284
80,8,5,284
80,8,6,284
80,8,7,284
80,8,8,284
80,8,9,284
80,8,10,284
80,8,11,284
80,8,12,284
80,9,1,5
80,9,2,5
80,9,3,5
80,9,4,5
80,9,5,5
80,9,6,5
80,9,7,5
80,9,8,5
80,9,9,5
80,9,10,5
80,9,11,5
80,9,12,5
81,8,1,284
81,8,2,284
81,8,3,284
81,8,4,284
81,8,5,284
81,8,6,284
81,8,7,284
81,8,8,284
81,8,9,284
81,8,10,284
81,8,11,284
81,8,12,284
81,9,1,5
81,9,2,5
81,9,3,5
81,9,4,5
81,9,5,5
81,9,6,5
81,9,7,5
81,9,8,5
81,9,9,5
81,9,10,5
81,9,11,5
81,9,12,5
82,8,1,284
82,8,2,284
82,8,3,284
82,8,4,284
82,8,5,284
82,8,6,284
82,8,7,284
82,8,8,284
82,8,9,284
82,8,10,284
82,8,11,284
82,8,12,284
82,9,1,5
82,9,2,5
82,9,3,5
82,9,4,5
82,9,5,5
82,9,6,5
82,9,7,5
82,9,8,5
82,9,9,5
82,9,10,5
82,9,11,5
82,9,12,5
83,8,1,284
83,8,2,284
83,8,3,284
83,8,4,284
83,8,5,284
83,8,6,284
83,8,7,284
83,8,8,284
83,8,9,284
83,8,10,284
83,8,11,284
83,8,12,284
83,9,1,5
83,9,2,5
83,9,3,5
83,9,4,5
83,9,5,5
83,9,6,5
83,9,7,5
83,9,8,5
83,9,9,5
83,9,10,5
83,9,11,5
83,9,12,5
84,8,1,284
84,8,2,284
84,8,3,284
84,8,4,284
84,8,5,284
84,8,6,284
84,8,7,284
84,8,8,284
84,8,9,284
84,8,10,284
84,8,11,284
84,8,12,284
84,9,1,5
84,9,2,5
84,9,3,5
84,9,4,5
84,9,5,5
84,9,6,5
84,9,7,5
84,9,8,5
84,9,9,5
84,9,10,5
84,9,11,5
84,9,12,5
85,8,1,284
85,8,2,284
85,8,3,284
85,8,4,284
85,8,5,284
85,8,6,284
85,8,7,284
85,8,8,284
85,8,9,284
85,8,10,284
85,8,11,284
85,8,12,284
85,9,1,5
85,9,2,5
85,9,3,5
85,9,4,5
85,9,5,5
85,9,6,5
85,9,7,5
85,9,8,5
85,9,9,5
85,9,10,5
85,9,11,5
85,9,12,5
86,8,1,284
86,8,2,284
86,8,3,284
86,8,4,284
86,8,5,284
86,8,6,284
86,8,7,284
86,8,8,284
86,8,9,284
86,8,10,284
86,8,11,284
86,8,12,284
86,9,1,5
86,9,2,5
86,9,3,5
86,9,4,5
86,9,5,5
86,9,6,5
86,9,7,5
86,9,8,5
86,9,9,5
86,9,10,5
86,9,11,5
86,9,12,5
87,8,1,284
87,8,2,284
87,8,3,284
87,8,4,284
87,8,5,284
87,8,6,284
87,8,7,284
87,8,8,284
87,8,9,284
87,8,10,284
87,8,11,284
87,8,12,284
87,9,1,5
87,9,2,5
87,9,3,5
87,9,4,5
87,9,5,5
87,9,6,5
87,9,7,5
87,9,8,5
87,9,9,5
87,9,10,5
87,9,11,5
87,9,12,5
88,8,1,284
88,8,2,284
88,8,3,284
88,8,4,284
88,8,5,284
88,8,6,284
88,8,7,284
88,8,8,284
88,8,9,284
88,8,10,284
88,8,11,284
88,8,12,284
88,9,1,5
88,9,2,5
88,9,3,5
88,9,4,5
88,9,5,5
88,9,6,5
88,9,7,5
88,9,8,5
88,9,9,5
88,9,10,5
88,9,11,5
88,9,12,5
89,8,1,284
89,8,2,284
89,8,3,284
89,8,4,284
89,8,5,284
89,8,6,284
89,8,7,284
89,8,8,284
89,8,9,284
89,8,10,284
89,8,11,284
89,8,12,284
89,9,1,5
89,9,2,5
89,9,3,5
89,9,4,5
89,9,5,5
89,9,6,5
89,9,7,5
89,9,8,5
89,9,9,5
89,9,10,5
89,9,11,5
89,9,12,5
90,8,1,284
90,8,2,284
90,8,3,284
90,8,4,284
90,8,5,284
90,8,6,284
90,8,7,284
90,8,8,284
90,8,9,284
90,8,10,284
90,8,11,284
90,8,12,284
90,9,1,5
90,9,2,5
90,9,3,5
90,9,4,5
90,9,5,5
90,9,6,5
90,9,7,5
90,9,8,5
90,9,9,5
90,9,10,5
90,9,11,5
90,9,12,5
91,8,1,284
91,8,2,284
91,8,3,284
91,8,4,284
91,8,5,284
91,8,6,284
91,8,7,284
91,8,8,284
91,8,9,284
91,8,10,284
91,8,11,284
91,8,12,284
91,9,1,5
91,9,2,5
91,9,3,5
91,9,4,5
91,9,5,5
91,9,6,5
91,9,7,5
91,9,8,5
91,9,9,5
91,9,10,5
91,9,11,5
91,9,12,5
92,8,1,284
92,8,2,284
92,8,3,284
92,8,4,284
92,8,5,284
92,8,6,284
92,8,7,284
92,8,8,284
92,8,9,284
92,8,10,284
92,8,11,284
92,8,12,284
92,9,1,5
92,9,2,5
92,9,3,5
92,9,4,5
92,9,5,5
92,9,6,5
92,9,7,5
92,9,8,5
92,9,9,5
92,9,10,5
92,9,11,5
92,9,12,5
93,8,1,258
93,8,2,258
93,8,3,258
93,8,4,258
93,8,5,258
93,8,6,258
93,8,7,258
93,8,8,258
93,8,9,258
93,8,10,258
93,8,11,258
93,8,12,258
93,9,1,5
93,9,2,5
93,9,3,5
93,9,4,5
93,9,5,5
93,9,6,5
93,9,7,5
93,9,8,5
93,9,9,5
93,9,10,5
93,9,11,5
93,9,12,5
94,8,1,258
94,8,2,258
94,8,3,258
94,8,4,258
94,8,5,258
94,8,6,258
94,8,7,258
94,8,8,258
94,8,9,258
94,8,10,258
94,8,11,258
94,8,12,258
94,9,1,5
94,9,2,5
94,9,3,5
94,9,4,5
94,9,5,5
94,9,6,5
94,9,7,5
94,9,8,5
94,9,9,5
94,9,10,5
94,9,11,5
94,9,12,5
95,8,1,258
95,8,2,258
95,8,3,258
95,8,4,258
95,8,5,258
95,8,6,258
95,8,7,258
95,8,8,258
95,8,9,258
95,8,10,258
95,8,11,258
95,8,12,258
95,9,1,5
95,9,2,5
95,9,3,5
95,9,4,5
95,9,5,5
95,9,6,5
95,9,7,5
95,9,8,5
95,9,9,5
95,9,10,5
95,9,11,5
95,9,12,5
96,8,1,258
96,8,2,258
96,8,3,258
96,8,4,258
96,8,5,258
96,8,6,258
96,8,7,258
96,8,8,258
96,8,9,258
96,8,10,258
96,8,11,258
96,8,12,258
96,9,1,5
96,9,2,5
96,9,3,5
96,9,4,5
96,9,5,5
96,9,6,5
96,9,7,5
96,9,8,5
96,9,9,5
96,9,10,5
96,9,11,5
96,9,12,5
97,8,1,258
97,8,2,258
97,8,3,258
97,8,4,258
97,8,5,258
97,8,6,258
97,8,7,258
97,8,8,258
97,8,9,258
97,8,10,258
97,8,11,258
97,8,12,258
97,9,1,5
97,9,2,5
97,9,3,5
97,9,4,5
97,9,5,5
97,9,6,5
97,9,7,5
97,9,8,5
97,9,9,5
97,9,10,5
97,9,11,5
97,9,12,5
98,8,1,258
98,8,2,258
98,8,3,258
98,8,4,258
98,8,5,258
98,8,6,258
98,8,7,258
98,8,8,258
98,8,9,258
98,8,10,258
98,8,11,258
98,8,12,258
98,9,1,5
98,9,2,5
98,9,3,5
98,9,4,5
98,9,5,5
98,9,6,5
98,9,7,5
98,9,8,5
98,9,9,5
98,9,10,5
98,9,11,5
98,9,12,5
99,8,1,258
99,8,2,258
99,8,3,258
99,8,4,258
99,8,5,258
99,8,6,258
99,8,7,258
99,8,8,258
99,8,9,258
99,8,10,258
99,8,11,258
99,8,12,258
99,9,1,5
99,9,2,5
99,9,3,5
99,9,4,5
99,9,5,5
99,9,6,5
99,9,7,5
99,9,8,5
99,9,9,5
99,9,10,5
99,9,11,5
99,9,12,5
100,8,1,258
100,8,2,258
100,8,3,258
100,8,4,258
100,8,5,258
100,8,6,258
100,8,7,258
100,8,8,258
100,8,9,258
100,8,10,258
100,8,11,258
100,8,12,258
100,9,1,5
100,9,2,5
100,9,3,5
100,9,4,5
100,9,5,5
100,9,6,5
100,9,7,5
100,9,8,5
100,9,9,5
100,9,10,5
100,9,11,5
100,9,12,5
101,8,1,258
101,8,2,258
101,8,3,258
101,8,4,258
101,8,5,258
101,8,6,258
101,8,7,258
101,8,8,258
101,8,9,258
101,8,10,258
101,8,11,258
101,8,12,258
101,9,1,5
101,9,2,5
101,9,3,5
101,9,4,5
101,9,5,5
101,9,6,5
101,9,7,5
101,9,8,5
101,9,9,5
101,9,10,5
101,9,11,5
101,9,12,5
102,8,1,258
102,8,2,258
102,8,3,258
102,8,4,258
102,8,5,258
102,8,6,258
102,8,7,258
102,8,8,258
102,8,9,258
102,8,10,258
102,8,11,258
102,8,12,258
102,9,1,5
102,9,2,5
102,9,3,5
102,9,4,5
102,9,5,5
102,9,6,5
102,9,7,5
102,9,8,5
102,9,9,5
102,9,10,5
102,9,11,5
102,9,12,5
103,8,1,258
103,8,2,258
103,8,3,258
103,8,4,258
103,8,5,258
103,8,6,258
103,8,7,258
103,8,8,258
103,8,9,258
103,8,10,258
103,8,11,258
103,8,12,258
103,9,1,5
103,9,2,5
103,9,3,5
103,9,4,5
103,9,5,5
103,9,6,5
103,9,7,5
103,9,8,5
103,9,9,5
103,9,10,5
103,9,11,5
103,9,12,5
104,8,1,328
104,8,2,328
104,8,3,328
104,8,4,328
104,8,5,328
104,8,6,328
104,8,7,328
104,8,8,328
104,8,9,328
104,8,10,328
104,8,11,328
104,8,12,328
104,9,1,6
104,9,2,6
104,9,3,6
104,9,4,6
104,9,5,6
104,9,6,6
104,9,7,6
104,9,8,6
104,9,9,6
104,9,10,6
104,9,11,6
104,9,12,6
105,8,1,328
105,8,2,328
105,8,3,328
105,8,4,328
105,8,5,328
105,8,6,328
105,8,7,328
105,8,8,328
105,8,9,328
105,8,10,328
105,8,11,328
105,8,12,328
105,9,1,6
105,9,2,6
105,9,3,6
105,9,4,6
105,9,5,6
105,9,6,6
105,9,7,6
105,9,8,6
105,9,9,6
105,9,10,6
105,9,11,6
105,9,12,6
106,8,1,328
106,8,2,328
106,8,3,328
106,8,4,328
106,8,5,328
106,8,6,328
106,8,7,328
106,8,8,328
106,8,9,328
106,8,10,328
106,8,11,328
106,8,12,328
106,9,1,6
106,9,2,6
106,9,3,6
106,9,4,6
106,9,5,6
106,9,6,6
106,9,7,6
106,9,8,6
106,9,9,6
106,9,10,6
106,9,11,6
106,9,12,6
107,8,1,328
107,8,2,328
107,8,3,328
107,8,4,328
107,8,5,328
107,8,6,328
107,8,7,328
107,8,8,328
107,8,9,328
107,8,10,328
107,8,11,328
107,8,12,328
107,9,1,6
107,9,2,6
107,9,3,6
107,9,4,6
107,9,5,6
107,9,6,6
107,9,7,6
107,9,8,6
107,9,9,6
107,9,10,6
107,9,11,6
107,9,12,6
108,8,1,328
108,8,2,328
108,8,3,328
108,8,4,328
108,8,5,328
108,8,6,328
108,8,7,328
108,8,8,328
108,8,9,328
108,8,10,328
108,8,11,328
108,8,12,328
108,9,1,6
108,9,2,6
108,9,3,6
108,9,4,6
108,9,5,6
108,9,6,6
108,9,7,6
108,9,8,6
108,9,9,6
108,9,10,6
108,9,11,6
108,9,12,6
109,8,1,328
109,8,2,328
109,8,3,328
109,8,4,328
109,8,5,328
109,8,6,328
109,8,7,328
109,8,8,328
109,8,9,328
109,8,10,328
109,8,11,328
109,8,12,328
109,9,1,6
109,9,2,6
109,9,3,6
109,9,4,6
109,9,5,6
109,9,6,6
109,9,7,6
109,9,8,6
109,9,9,6
109,9,10,6
109,9,11,6
109,9,12,6
110,8,1,328
110,8,2,328
110,8,3,328
110,8,4,328
110,8,5,328
110,8,6,328
110,8,7,328
110,8,8,328
110,8,9,328
110,8,10,328
110,8,11,328
110,8,12,328
110,9,1,6
110,9,2,6
110,9,3,6
110,9,4,6
110,9,5,6
110,9,6,6
110,9,7,6
110,9,8,6
110,9,9,6
110,9,10,6
110,9,11,6
110,9,12,6
111,8,1,328
111,8,2,328
111,8,3,328
111,8,4,328
111,8,5,328
111,8,6,328
111,8,7,328
111,8,8,328
111,8,9,328
111,8,10,328
111,8,11,328
111,8,12,328
111,9,1,6
111,9,2,6
111,9,3,6
111,9,4,6
111,9,5,6
111,9,6,6
111,9,7,6
111,9,8,6
111,9,9,6
111,9,10,6
111,9,11,6
111,9,12,6
112,8,1,328
112,8,2,328
112,8,3,328
112,8,4,328
112,8,5,328
112,8,6,328
112,8,7,328
112,8,8,328
112,8,9,328
112,8,10,328
112,8,11,328
112,8,12,328
112,9,1,6
112,9,2,6
112,9,3,6
112,9,4,6
112,9,5,6
112,9,6,6
112,9,7,6
112,9,8,6
112,9,9,6
112,9,10,6
112,9,11,6
112,9,12,6
113,8,1,328
113,8,2,328
113,8,3,328
113,8,4,328
113,8,5,328
113,8,6,328
113,8,7,328
113,8,8,328
113,8,9,328
113,8,10,328
113,8,11,328
113,8,12,328
113,9,1,6
113,9,2,6
113,9,3,6
113,9,4,6
113,9,5,6
113,9,6,6
113,9,7,6
113,9,8,6
113,9,9,6
113,9,10,6
113,9,11,6
113,9,12,6
114,8,1,328
114,8,2,328
114,8,3,328
114,8,4,328
114,8,5,328
114,8,6,328
114,8,7,328
114,8,8,328
114,8,9,328
114,8,10,328
114,8,11,328
114,8,12,328
114,9,1,6
114,9,2,6
114,9,3,6
114,9,4,6
114,9,5,6
114,9,6,6
114,9,7,6
114,9,8,6
114,9,9,6
114,9,10,6
114,9,11,6
114,9,12,6
115,8,1,328
115,8,2,328
115,8,3,328
115,8,4,328
115,8,5,328
115,8,6,328
115,8,7,328
115,8,8,328
115,8,9,328
115,8,10,328
115,8,11,328
115,8,12,328
115,9,1,6
115,9,2,6
115,9,3,6
115,9,4,6
115,9,5,6
115,9,6,6
115,9,7,6
115,9,8,6
115,9,9,6
115,9,10,6
115,9,11,6
115,9,12,6
116,8,1,328
116,8,2,328
116,8,3,328
116,8,4,328
116,8,5,328
116,8,6,328
116,8,7,328
116,8,8,328
116,8,9,328
116,8,10,328
116,8,11,328
116,8,12,328
116,9,1,6
116,9,2,6
116,9,3,6
116,9,4,6
116,9,5,6
116,9,6,6
116,9,7,6
116,9,8,6
116,9,9,6
116,9,10,6
116,9,11,6
116,9,12,6
117,8,1,328
117,8,2,328
117,8,3,328
117,8,4,328
117,8,5,328
117,8,6,328
117,8,7,328
117,8,8,328
117,8,9,328
117,8,10,328
117,8,11,328
117,8,12,328
117,9,1,6
117,9,2,6
117,9,3,6
117,9,4,6
117,9,5,6
117,9,6,6
117,9,7,6
117,9,8,6
117,9,9,6
117,9,10,6
117,9,11,6
117,9,12,6
118,8,1,328
118,8,2,328
118,8,3,328
118,8,4,328
118,8,5,328
118,8,6,328
118,8,7,328
118,8,8,328
118,8,9,328
118,8,10,328
118,8,11,328
118,8,12,328
118,9,1,6
118,9,2,6
118,9,3,6
118,9,4,6
118,9,5,6
118,9,6,6
118,9,7,6
118,9,8,6
118,9,9,6
118,9,10,6
118,9,11,6
118,9,12,6
119,8,1,328
119,8,2,328
119,8,3,328
119,8,4,328
119,8,5,328
119,8,6,328
119,8,7,328
119,8,8,328
119,8,9,328
119,8,10,328
119,8,11,328
119,8,12,328
119,9,1,6
119,9,2,6
119,9,3,6
119,9,4,6
119,9,5,6
119,9,6,6
119,9,7,6
119,9,8,6
119,9,9,6
119,9,10,6
119,9,11,6
119,9,12,6
120,8,1,328
120,8,2,328
120,8,3,328
120,8,4,328
120,8,5,328
120,8,6,328
120,8,7,328
120,8,8,328
120,8,9,328
120,8,10,328
120,8,11,328
120,8,12,328
120,9,1,6
120,9,2,6
120,9,3,6
120,9,4,6
120,9,5,6
120,9,6,6
120,9,7,6
120,9,8,6
120,9,9,6
120,9,10,6
120,9,11,6
120,9,12,6
121,8,1,328
121,8,2,328
121,8,3,328
121,8,4,328
121,8,5,328
121,8,6,328
121,8,7,328
121,8,8,328
121,8,9,328
121,8,10,328
121,8,11,328
121,8,12,328
121,9,1,6
121,9,2,6
121,9,3,6
121,9,4,6
121,9,5,6
121,9,6,6
121,9,7,6
121,9,8,6
121,9,9,6
121,9,10,6
121,9,11,6
121,9,12,6
122,8,1,328
122,8,2,328
122,8,3,328
122,8,4,328
122,8,5,328
122,8,6,328
122,8,7,328
122,8,8,328
122,8,9,328
122,8,10,328
122,8,11,328
122,8,12,328
122,9,1,6
122,9,2,6
122,9,3,6
122,9,4,6
122,9,5,6
122,9,6,6
122,9,7,6
122,9,8,6
122,9,9,6
122,9,10,6
122,9,11,6
122,9,12,6
123,8,1,328
123,8,2,328
123,8,3,328
123,8,4,328
123,8,5,328
123,8,6,328
123,8,7,328
123,8,8,328
123,8,9,328
123,8,10,328
123,8,11,328
123,8,12,328
123,9,1,6
123,9,2,6
123,9,3,6
123,9,4,6
123,9,5,6
123,9,6,6
123,9,7,6
123,9,8,6
123,9,9,6
123,9,10,6
123,9,11,6
123,9,12,6
124,8,1,303
124,8,2,303
124,8,3,303
124,8,4,303
124,8,5,303
124,8,6,303
124,8,7,303
124,8,8,303
124,8,9,303
124,8,10,303
124,8,11,303
124,8,12,303
124,9,1,5
124,9,2,5
124,9,3,5
124,9,4,5
124,9,5,5
124,9,6,5
124,9,7,5
124,9,8,5
124,9,9,5
124,9,10,5
124,9,11,5
124,9,12,5
125,8,1,303
125,8,2,303
125,8,3,303
125,8,4,303
125,8,5,303
125,8,6,303
125,8,7,303
125,8,8,303
125,8,9,303
125,8,10,303
125,8,11,303
125,8,12,303
125,9,1,5
125,9,2,5
125,9,3,5
125,9,4,5
125,9,5,5
125,9,6,5
125,9,7,5
125,9,8,5
125,9,9,5
125,9,10,5
125,9,11,5
125,9,12,5
126,8,1,303
126,8,2,303
126,8,3,303
126,8,4,303
126,8,5,303
126,8,6,303
126,8,7,303
126,8,8,303
126,8,9,303
126,8,10,303
126,8,11,303
126,8,12,303
126,9,1,5
126,9,2,5
126,9,3,5
126,9,4,5
126,9,5,5
126,9,6,5
126,9,7,5
126,9,8,5
126,9,9,5
126,9,10,5
126,9,11,5
126,9,12,5
127,8,1,303
127,8,2,303
127,8,3,303
127,8,4,303
127,8,5,303
127,8,6,303
127,8,7,303
127,8,8,303
127,8,9,303
127,8,10,303
127,8,11,303
127,8,12,303
127,9,1,5
127,9,2,5
127,9,3,5
127,9,4,5
127,9,5,5
127,9,6,5
127,9,7,5
127,9,8,5
127,9,9,5
127,9,10,5
127,9,11,5
127,9,12,5
128,8,1,303
128,8,2,303
128,8,3,303
128,8,4,303
128,8,5,303
128,8,6,303
128,8,7,303
128,8,8,303
128,8,9,303
128,8,10,303
128,8,11,303
128,8,12,303
128,9,1,5
128,9,2,5
128,9,3,5
128,9,4,5
128,9,5,5
128,9,6,5
128,9,7,5
128,9,8,5
128,9,9,5
128,9,10,5
128,9,11,5
128,9,12,5
129,8,1,303
129,8,2,303
129,8,3,303
129,8,4,303
129,8,5,303
129,8,6,303
129,8,7,303
129,8,8,303
129,8,9,303
129,8,10,303
129,8,11,303
129,8,12,303
129,9,1,5
129,9,2,5
129,9,3,5
129,9,4,5
129,9,5,5
129,9,6,5
129,9,7,5
129,9,8,5
129,9,9,5
129,9,10,5
129,9,11,5
129,9,12,5
130,8,1,303
130,8,2,303
130,8,3,303
130,8,4,303
130,8,5,303
130,8,6,303
130,8,7,303
130,8,8,303
130,8,9,303
130,8,10,303
130,8,11,303
130,8,12,303
130,9,1,5
130,9,2,5
130,9,3,5
130,9,4,5
130,9,5,5
130,9,6,5
130,9,7,5
130,9,8,5
130,9,9,5
130,9,10,5
130,9,11,5
130,9,12,5
131,8,1,303
131,8,2,303
131,8,3,303
131,8,4,303
131,8,5,303
131,8,6,303
131,8,7,303
131,8,8,303
131,8,9,303
131,8,10,303
131,8,11,303
131,8,12,303
131,9,1,5
131,9,2,5
131,9,3,5
131,9,4,5
131,9,5,5
131,9,6,5
131,9,7,5
131,9,8,5
131,9,9,5
131,9,10,5
131,9,11,5
131,9,12,5
132,8,1,303
132,8,2,303
132,8,3,303
132,8,4,303
132,8,5,303
132,8,6,303
132,8,7,303
132,8,8,303
132,8,9,303
132,8,10,303
132,8,11,303
132,8,12,303
132,9,1,5
132,9,2,5
132,9,3,5
132,9,4,5
132,9,5,5
132,9,6,5
132,9,7,5
132,9,8,5
132,9,9,5
132,9,10,5
132,9,11,5
132,9,12,5
133,8,1,303
133,8,2,303
133,8,3,303
133,8,4,303
133,8,5,303
133,8,6,303
133,8,7,303
133,8,8,303
133,8,9,303
133,8,10,303
133,8,11,303
133,8,12,303
133,9,1,5
133,9,2,5
133,9,3,5
133,9,4,5
133,9,5,5
133,9,6,5
133,9,7,5
133,9,8,5
133,9,9,5
133,9,10,5
133,9,11,5
133,9,12,5
134,8,1,303
134,8,2,303
134,8,3,303
134,8,4,303
134,8,5,303
134,8,6,303
134,8,7,303
134,8,8,303
134,8,9,303
134,8,10,303
134,8,11,303
134,8,12,303
134,9,1,5
134,9,2,5
134,9,3,5
134,9,4,5
134,9,5,5
134,9,6,5
134,9,7,5
134,9,8,5
134,9,9,5
134,9,10,5
134,9,11,5
134,9,12,5
135,8,1,303
135,8,2,303
135,8,3,303
135,8,4,303
135,8,5,303
135,8,6,303
135,8,7,303
135,8,8,303
135,8,9,303
135,8,10,303
135,8,11,303
135,8,12,303
135,9,1,5
135,9,2,5
135,9,3,5
135,9,4,5
135,9,5,5
135,9,6,5
135,9,7,5
135,9,8,5
135,9,9,5
135,9,10,5
135,9,11,5
135,9,12,5
136,8,1,303
136,8,2,303
136,8,3,303
136,8,4,303
136,8,5,303
136,8,6,303
136,8,7,303
136,8,8,303
136,8,9,303
136,8,10,303
136,8,11,303
136,8,12,303
136,9,1,5
136,9,2,5
136,9,3,5
136,9,4,5
136,9,5,5
136,9,6,5
136,9,7,5
136,9,8,5
136,9,9,5
136,9,10,5
136,9,11,5
136,9,12,5
137,8,1,303
137,8,2,303
137,8,3,303
137,8,4,303
137,8,5,303
137,8,6,303
137,8,7,303
137,8,8,303
137,8,9,303
137,8,10,303
137,8,11,303
137,8,12,303
137,9,1,5
137,9,2,5
137,9,3,5
137,9,4,5
137,9,5,5
137,9,6,5
137,9,7,5
137,9,8,5
137,9,9,5
137,9,10,5
137,9,11,5
137,9,12,5
138,8,1,303
138,8,2,303
138,8,3,303
138,8,4,303
138,8,5,303
138,8,6,303
138,8,7,303
138,8,8,303
138,8,9,303
138,8,10,303
138,8,11,303
138,8,12,303
138,9,1,5
138,9,2,5
138,9,3,5
138,9,4,5
138,9,5,5
138,9,6,5
138,9,7,5
138,9,8,5
138,9,9,5
138,9,10,5
138,9,11,5
138,9,12,5
139,8,1,303
139,8,2,303
139,8,3,303
139,8,4,303
139,8,5,303
139,8,6,303
139,8,7,303
139,8,8,303
139,8,9,303
139,8,10,303
139,8,11,303
139,8,12,303
139,9,1,5
139,9,2,5
139,9,3,5
139,9,4,5
139,9,5,5
139,9,6,5
139,9,7,5
139,9,8,5
139,9,9,5
139,9,10,5
139,9,11,5
139,9,12,5
140,8,1,303
140,8,2,303
140,8,3,303
140,8,4,303
140,8,5,303
140,8,6,303
140,8,7,303
140,8,8,303
140,8,9,303
140,8,10,303
140,8,11,303
140,8,12,303
140,9,1,5
140,9,2,5
140,9,3,5
140,9,4,5
140,9,5,5
140,9,6,5
140,9,7,5
140,9,8,5
140,9,9,5
140,9,10,5
140,9,11,5
140,9,12,5
141,8,1,303
141,8,2,303
141,8,3,303
141,8,4,303
141,8,5,303
141,8,6,303
141,8,7,303
141,8,8,303
141,8,9,303
141,8,10,303
141,8,11,303
141,8,12,303
141,9,1,5
141,9,2,5
141,9,3,5
141,9,4,5
141,9,5,5
141,9,6,5
141,9,7,5
141,9,8,5
141,9,9,5
141,9,10,5
141,9,11,5
141,9,12,5
142,8,1,303
142,8,2,303
142,8,3,303
142,8,4,303
142,8,5,303
142,8,6,303
142,8,7,303
142,8,8,303
142,8,9,303
142,8,10,303
142,8,11,303
142,8,12,303
142,9,1,5
142,9,2,5
142,9,3,5
142,9,4,5
142,9,5,5
142,9,6,5
142,9,7,5
142,9,8,5
142,9,9,5
142,9,10,5
142,9,11,5
142,9,12,5
143,8,1,303
143,8,2,303
143,8,3,303
143,8,4,303
143,8,5,303
143,8,6,303
143,8,7,303
143,8,8,303
143,8,9,303
143,8,10,303
143,8,11,303
143,8,12,303
143,9,1,5
143,9,2,5
143,9,3,5
143,9,4,5
143,9,5,5
143,9,6,5
143,9,7,5
143,9,8,5
143,9,9,5
143,9,10,5
143,9,11,5
143,9,12,5
144,8,1,303
144,8,2,303
144,8,3,303
144,8,4,303
144,8,5,303
144,8,6,303
144,8,7,303
144,8,8,303
144,8,9,303
144,8,10,303
144,8,11,303
144,8,12,303
144,9,1,5
144,9,2,5
144,9,3,5
144,9,4,5
144,9,5,5
144,9,6,5
144,9,7,5
144,9,8,5
144,9,9,5
144,9,10,5
144,9,11,5
144,9,12,5
145,8,1,303
145,8,2,303
145,8,3,303
145,8,4,303
145,8,5,303
145,8,6,303
145,8,7,303
145,8,8,303
145,8,9,303
145,8,10,303
145,8,11,303
145,8,12,303
145,9,1,5
145,9,2,5
145,9,3,5
145,9,4,5
145,9,5,5
145,9,6,5
145,9,7,5
145,9,8,5
145,9,9,5
145,9,10,5
145,9,11,5
145,9,12,5
146,8,1,303
146,8,2,303
146,8,3,303
146,8,4,303
146,8,5,303
146,8,6,303
146,8,7,303
146,8,8,303
146,8,9,303
146,8,10,303
146,8,11,303
146,8,12,303
