1,5,672
1,6,672
1,15,4545
1,18,672
1,25,672
2,4,672
2,17,5196
2,27,2934
3,1,672
3,2,672
3,3,672
3,7,672
3,8,672
3,9,10590
3,14,1920
3,16,672
