"DVS.PHC","Araria.Sadar.Hospital.DH..Araria.","Araria.Sadar.PHC..Araria.","Bhargama.PHC..Araria.","Forbesganj.SDH..Araria.","Jokihat.Referral.Hospital..Araria.","Kursakata.PHC..Araria.","Nartpatganj.PHC..Araria.","Palasi.PHC..Araria.","Raniganj.Referral.Hospital..Araria.","Sikti.PHC..Araria.","Arwal.PHC..Arwal.","Arwal.Sadar.Hospital.DH..Arwal.","Kaler.PHC..Arwal.","Karpi.PHC..Arwal.","Kurtha.PHC..Arwal.","Sonbhadra.Bansi.Suryapur.PHC..Arwal.","Barun.PHC..Aurangabad.","Daudnagar.PHC..Aurangabad.","Deo.PHC..Aurangabad.","Goh.PHC..Aurangabad.","Haspura.PHC..Aurangabad.","Aurangabad.PHC..Aurangabad.","Kutumba.PHC..Aurangabad.","Madanpur.PHC..Aurangabad.","Nabinagar.PHC..Aurangabad.","Naughrah.APHC..Aurangabad.","Obra.PHC..Aurangabad.","Rafganj.PHC..Aurangabad.","Amarpur.PHC..Banka.","Banka.DH..Banka.","Banka.Sadar.PHC..Banka.","Barahat.PHC..Banka.","Baunsi.PHC..Banka.","Belhar.PHC..Banka.","Chandan.PHC..Banka.","Dhoraiya.PHC..Banka.","Fullidumar.PHC..Banka.","Katoriya.RH..Banka.","Rajoun.PHC..Banka.","Shambhuganj.PHC..Banka.","Bachwara.PHC..Begusarai.","Bakhari.PHC..Begusarai.","Baliya.PHC..Begusarai.","Barauni.PHC..Begusarai.","Begusarai.Sadar.PHC..Begusarai.","Begusarai.Urban.UHC..Begusarai.","Bhagwanpur.PHC..Begusarai.","Birpur.PHC..Begusarai.","Cheriya.Bariyarpur.PHC..Begusarai.","Chhurahi.PHC..Begusarai.","Dandari.PHC..Begusarai.","Garhpura.PHC..Begusarai.","Khodawandpur.PHC..Begusarai.","Mansoorchak.PHC..Begusarai.","Matihani.PHC..Begusarai.","Nawkothi.PHC..Begusarai.","Sahebpur.Kamal.PHC..Begusarai.","Shamho.PHC..Begusarai.","Teghra.PHC..Begusarai.","Bihpur.PHC..Bhagalpur.","Gopalpur.PHC..Bhagalpur.","Goradih.PHC..Bhagalpur.","Jagdishpur.PHC..Bhagalpur.","Kahalgaon.PHC..Bhagalpur.","Kharik.PHC..Bhagalpur.","Nathnagar.PHC..Bhagalpur.","Jwahar.Lal.Nehru.Medical.College.Hospital..Bhagalpur.","Narayanpur.PHC..Bhagalpur.","Naugachiya.PHC..Bhagalpur.","Pirpainti.PHC..Bhagalpur.","Rangra.PHC..Bhagalpur.","Sabour.PHC..Bhagalpur.","Sahkund.PHC..Bhagalpur.","Sanahulla.PHC..Bhagalpur.","Sultanganj.PHC..Bhagalpur.","Urban.PHC..Bhagalpur.","Agiaon.PHC..Bhojpur.","Barhara.PHC..Bhojpur.","Sadar.PHC..Bhojpur.","Bihiya.PHC..Bhojpur.","Charpokhri.PHC..Bhojpur.","Garahani.PHC..Bhojpur.","Jagdishpur.PHC..Bhojpur.","Jagdishpur.SDH..Bhojpur.","Koilwar.PHC..Bhojpur.","Ara.Urban..Bhojpur.","Piro.PHC..Bhojpur.","Sahar.PHC..Bhojpur.","Shahpur.PHC..Bhojpur.","Sandesh.PHC..Bhojpur.","Tarari.PHC..Bhojpur.","Udwantnagar.PHC..Bhojpur.","Buxar.Sadar..Buxar.","Chakki.PHC..Buxar.","Chougain.PHC..Buxar.","Chousa.PHC..Buxar.","Dumraon.PHC..Buxar.","Itarhi.PHC..Buxar.","Kesath.PHC..Buxar.","Nawanagar.PHC..Buxar.","Brahampur.PHC..Buxar.","Rajpur.PHC..Buxar.","Simari.PHC..Buxar.","Alinagar.PHC..Darbhanga.","Bahadurpur.PHC..Darbhanga.","Baheri.PHC..Darbhanga.","Benipur.PHC..Darbhanga.","Benipur.SDH..Darbhanga.","Biraul.CHC..Darbhanga.","Darbhanga.Sadar.PHC..Darbhanga.","Gouraboraam.PHC..Darbhanga.","Ghanshyampur.PHC..Darbhanga.","Hanuman.Nagar.PHC..Darbhanga.","Hayaghat.PHC..Darbhanga.","Jalley.PHC..Darbhanga.","Keoti.PHC..Darbhanga.","Kiratpur.PHC..Darbhanga.","Kusheshwar.Asthan.PHC..Darbhanga.","Kusheshwar.Asthan..East..PHC..Darbhanga.","Darbhanga.URBAN..Darbhanga.","Manigachhi.PHC..Darbhanga.","Singwara.PHC..Darbhanga.","Tardih.PHC..Darbhanga.","Adapur.PHC..East.Champaran.","Areraj.PHC..East.Champaran.","Banjaria.PHC..East.Champaran.","Bankatwa.PHC..East.Champaran.","Chakia.PHC..East.Champaran.","Chhauradano.PHC..East.Champaran.","Chiraiya.PHC..East.Champaran.","Dhaka.PHC..East.Champaran.","Ghorasahan.PHC..East.Champaran.","Harsidhi.PHC..East.Champaran.","Kalyanpur.PHC..East.Champaran.","Kesariya.PHC..East.Champaran.","Kotwa.PHC..East.Champaran.","Madhuban.PHC..East.Champaran.","Mehasi.PHC..East.Champaran.","Motihari.PHC..East.Champaran.","Motihari.Urban..East.Champaran.","Pahadpur.PHC..East.Champaran.","Pakadidayal.PHC..East.Champaran.","Patahi.PHC..East.Champaran.","Phenhara.PHC..East.Champaran.","Piprakothi.PHC..East.Champaran.","Ramgarhwa.PHC..East.Champaran.","Raxaul.PHC..East.Champaran.","Sangrampur.PHC..East.Champaran.","Sugauli.PHC..East.Champaran.","Tetriya.PHC..East.Champaran.","Turkoliya.PHC..East.Champaran.","A..N..Magadh.Medical.College.Hospital..Gaya.","Amas.PHC..Gaya.","Atri.PHC..Gaya.","Bankey.Bazar.PHC..Gaya.","Barachatti.PHC..Gaya.","Belaganj.PHC..Gaya.","Bodh.Gaya.PHC..Gaya.","Dhobhi.PHC..Gaya.","Dumariya.PHC..Gaya.","Fatehpur.PHC..Gaya.","Guraru.PHC..Gaya.","Gurua.PHC..Gaya.","Imamganj.PHC..Gaya.","Jay.Prakash.Narayana.Hospital..Gaya.","Khezarsaari.PHC..Gaya.","Konch.PHC..Gaya.","Manpur.PHC..Gaya.","Mohanpur.PHC..Gaya.","Mohra.PHC..Gaya.","Nagar.Prakhand.PHC..Gaya.","Nimchak.Bathanhi.PHC..Gaya.","Paraiya.PHC..Gaya.","Prabhavati.Lady.Hospital..Gaya.","Sherghati.PHC..Gaya.","Tankuppa.PHC..Gaya.","Tekari.PHC..Gaya.","Wazirganj.PHC..Gaya.","Baikunthpur.CHC..Gopalganj.","BARAULI.PHC..Gopalganj.","BHORE.PHC..Gopalganj.","Bijayipur.PHC..Gopalganj.","Gopalganj.DH..Gopalganj.","Gopalganj.Sadar.PHC..Gopalganj.","Hathuwa.PHC..Gopalganj.","Hathuwa.SDH..Gopalganj.","Kateya.PHC..Gopalganj.","Kuchaikote.CHC..Gopalganj.","Manjha.CHC..Gopalganj.","Panchadeori.PHC..Gopalganj.","Phulwariya.PHC..Gopalganj.","SIDHWALIYA.PHC..Gopalganj.","THAWE.PHC..Gopalganj.","Uchakagaon.CHC..Gopalganj.","Aliganj.PHC..Jamui.","Barhat.PHC..Jamui.","Chakai.PHC..Jamui.","Gidhour.PHC..Jamui.","Jamui.Sadar.Hospital.DH..Jamui.","Jamui.Urban.PHC..Jamui.","Jhajha.PHC..Jamui.","Khaira.PHC..Jamui.","Laxmipur.PHC..Jamui.","Sikandra.PHC..Jamui.","Sono.PHC..Jamui.","Ghoshi.PHC..Jehanabad.","Hulashganj.PHC..Jehanabad.","Jehanabad.Sadar.Hospital..Jehanabad.","Kako.PHC..Jehanabad.","Makhdumpur.PHC..Jehanabad.","Okari.PHC..Jehanabad.","Ratni.Faridpur.PHC..Jehanabad.","Sikariyan.PHC..Jehanabad.","Adhaura.PHC..Kaimur.","Bhabua.Urban..Kaimur.","Bhagwanpur.PHC..Kaimur.","Chainpur.PHC..Kaimur.","Chand.PHC..Kaimur.","Durgawati.PHC..Kaimur.","Bhabua.PHC..Kaimur.","Kaimur.DH..Kaimur.","Kudra.PHC..Kaimur.","Mohaniya.PHC..Kaimur.","Nuaon.PHC..Kaimur.","Ramgarh.PHC..Kaimur.","Rampur.PHC..Kaimur.","Amdabad.PHC..Katihar.","Azamnagar.PHC..Katihar.","Balrampur.APHC..Katihar.","Barari.PHC..Katihar.","Barsoi.PHC..Katihar.","Beliya.Belon.PHC..Katihar.","Dhandkhora.PHC..Katihar.","Falka.PHC..Katihar.","Hasanganj.PHC..Katihar.","Kadawa.PHC..Katihar.","Katihar.Medical.College..Katihar.","Katihar.Railway.Hospital..Katihar.","Katihar.Sadar.Hospital.DH..Katihar.","Katihar.PHC..Katihar.","Korha.PHC..Katihar.","Kursela.PHC..Katihar.","Manihari.PHC..Katihar.","Manihari.Referral.Hospital..Katihar.","Mansahi.PHC..Katihar.","Pranpur.PHC..Katihar.","Sameli.PHC..Katihar.","Shalmari.APHC..Katihar.","Balrampur.PHC..Katihar.","Alauli.PHC..Khagaria.","Beldaur.PHC..Khagaria.","Gogari.CHC..Khagaria.","Khagaria.PHC..Khagaria.","Chautham.PHC..Khagaria.","Prawatta.PHC..Khagaria.","Mansi.PHC..Khagaria.","Bahadurganj.PHC..Kishanganj.","Chatargachh.Referral.Hospital..Kishanganj.","Dighalbank.PHC..Kishanganj.","Kishanganj.DH..Kishanganj.","MGM.Medical.College...Hospital.Kishanganj..Kishanganj.","Kishanganj.Belva.PHC..Kishanganj.","Kochadaman.PHC..Kishanganj.","Pothiya.PHC..Kishanganj.","Terhagchh.PHC..Kishanganj.","Thakurganj.PHC..Kishanganj.","Barahiya.PHC..Lakhisarai.","Ghosaith.APHC..Lakhisarai.","Halsi.PHC..Lakhisarai.","Lakhisarai.PHC..Lakhisarai.","Lakhisarai.Sadar.Hospital.DH..Lakhisarai.","Pipairya.PHC..Lakhisarai.","Ramgarh.PHC..Lakhisarai.","Surajgraha.PHC..Lakhisarai.","Alamnagar.PHC..Madhepura.","Bihariganj.PHC..Madhepura.","Chausa.PHC..Madhepura.","Gamhariya.PHC..Madhepura.","Ghailadh.PHC..Madhepura.","Gwalpara.PHC..Madhepura.","Kumarkhand.PHC..Madhepura.","Madhepura.Sadar.Hospital..Madhepura.","Majhora.APHC..Madhepura.","Murho.PHC..Madhepura.","Murliganj.PHC..Madhepura.","Phulot.APHC..Madhepura.","Puraini.PHC..Madhepura.","Sankarpur.PHC..Madhepura.","Singheshar.PHC..Madhepura.","Udakisananganj.PHC..Madhepura.","Andhrathari.RH..Madhubani.","Babubarhi.PHC..Madhubani.","Basopatti.PHC..Madhubani.","Benipatti.PHC..Madhubani.","Bisf.PHC..Madhubani.","Ghoghardiha.PHC..Madhubani.","Harlakhi.PHC..Madhubani.","Jainagar.PHC..Madhubani.","Jhanjharpur.PHC..Madhubani.","Kaluahi.PHC..Madhubani.","Khajauli.PHC..Madhubani.","Khutauna.PHC..Madhubani.","Ladania.PHC..Madhubani.","Lakhnaur.PHC..Madhubani.","Laukahi.PHC..Madhubani.","Madhepur.PHC..Madhubani.","Madhubani.Urban..Madhubani.","Madhwapur.PHC..Madhubani.","Pandaul.RH..Madhubani.","Phulparas.RH..Madhubani.","Rahika.PHC..Madhubani.","Rajnagar.PHC..Madhubani.","Asarganj.PHC..Munger.","Bariarpur.PHC..Munger.","Dharhara.PHC..Munger.","Jamalpur.Rural.PHC..Munger.","Kharagpur.PHC..Munger.","Munger.Urban..Munger.","Munger.Sadar.PHC..Munger.","Sangrampur.PHC..Munger.","Tarapur.PHC..Munger.","Tetiya.Bamber.PHC..Munger.","Aurai.PHC..Muzaffarpur.","Bochaha.PHC..Muzaffarpur.","Gayghat.PHC..Muzaffarpur.","Kanti.PHC..Muzaffarpur.","Katra.PHC..Muzaffarpur.","Kudhani.PHC..Muzaffarpur.","Marwan.PHC..Muzaffarpur.","Minapur.PHC..Muzaffarpur.","Motipur.PHC..Muzaffarpur.","Muraul.PHC..Muzaffarpur.","Mushari.PHC..Muzaffarpur.","Sadar.Hospital.Muzaffarpur.DH..Muzaffarpur.","Sri.Krishna.Medical.College.and.Hospital..Muzaffarpur.","Urban.Muzaffarpur..Muzaffarpur.","Paroo.PHC..Muzaffarpur.","Sahebganj.PHC..Muzaffarpur.","Sakra.PHC..Muzaffarpur.","Saraiya.PHC..Muzaffarpur.","Asthawan.PHC..Nalanda.","Ben.PHC..Nalanda.","Biharsharif.urban.PHC..Nalanda.","Chandi.PHC..Nalanda.","Ekangarsarai.PHC..Nalanda.","Giriyak.PHC..Nalanda.","Hilsa.PHC..Nalanda.","Islampur.PHC..Nalanda.","Karaiparsurai.PHC..Nalanda.","Katrisarai.PHC..Nalanda.","Bind.PHC..Nalanda.","Nagarnausa.PHC..Nalanda.","Harnaut.PHC..Nalanda.","Noorsarai.PHC..Nalanda.","Parwalpur.PHC..Nalanda.","Rahui.PHC..Nalanda.","Rajgir.PHC..Nalanda.","Biharsharif.sadar.PHC..Nalanda.","Sarmera.PHC..Nalanda.","Silao.PHC..Nalanda.","Tharthari.PHC..Nalanda.","Akbarpur.PHC..Nawada.","GovindPur.PHC..Nawada.","Hisua.PHC..Nawada.","Kasichak.PHC..Nawada.","Kawakol.PHC..Nawada.","Meskour.PHC..Nawada.","Nardiganj.PHC..Nawada.","Narhat.PHC..Nawada.","Nawada.Sadar.Hospital.DH..Nawada.","Sadar.Block.PHC..Nawada.","Pakribrawan.PHC..Nawada.","Rajauli.PHC..Nawada.","Roh.PHC..Nawada.","Sirdala.PHC..Nawada.","Warisaliganj.PHC..Nawada.","Athmalgola.PHC..Patna.","Bakhtiyarpur.PHC..Patna.","Barh.PHC..Patna.","Belchi.PHC..Patna.","Bihta.PHC..Patna.","Bikram.PHC..Patna.","Danapur.PHC..Patna.","Daniyawan.PHC..Patna.","Dhanarua.PHC..Patna.","Dulhinbazar.PHC..Patna.","Fatuha.PHC..Patna.","Gardanibagh.UHC..Patna.","GGS.Patna.City.UHC..Patna.","Ghoswari.PHC..Patna.","Gulzarbagh.Dispensary.UHC..Patna.","Jai.Prabha.UHC..Patna.","Kankarbagh.Dispensary.UHC..Patna.","Khushrupur.PHC..Patna.","Maner.PHC..Patna.","Marufganj.Dispensary.UHC..Patna.","Masaurhi.PHC..Patna.","Mokama.PHC..Patna.","Naubatpur.PHC..Patna.","New.Gardiner.Road.UHC..Patna.","Paliganj.PHC..Patna.","Pandarak.PHC..Patna.","NMCH..Patna.","PMCH..Patna.","Patna.Sadar.PHC..Patna.","Phulwarisharif.PHC..Patna.","Punpun.PHC..Patna.","Rajbanshi.Nagar.UHC..Patna.","Rajendra.Nagar.UHC..Patna.","Sampatchak.PHC..Patna.","Barh.SDH..Patna.","Danapur.SDH..Patna.","Masaurhi.SDH..Patna.","Amour.Referral.Hospital..Purnia.","Baisa.PHC..Purnia.","Baisee.PHC..Purnia.","Banmankhi.SDH..Purnia.","Barhara.Kothi.PHC..Purnia.","Bhawanipur.PHC..Purnia.","Dagarua.PHC..Purnia.","Dhamdaha.Referral.Hospital..Purnia.","Jalalgarh.PHC..Purnia.","Jankinagar.APHC..Purnia.","Kasba.PHC..Purnia.","Krityanand.Nagar.PHC..Purnia.","Mohanpur.APHC..Purnia.","Sadar.Hospital.DH..Purnia.","Purnia.East.Rural.PHC..Purnia.","Purnia.East.Urban.PHC..Purnia.","Rupauli.Referral.Hospital..Purnia.","Sarsi.PHC..Purnia.","Shrinagar.PHC..Purnia.","Akori.Gola.PHC..Rohtas.","Bikramganj.PHC..Rohtas.","Chenari.PHC..Rohtas.","Dawath.PHC..Rohtas.","Dehri.PHC..Rohtas.","Dinara.PHC..Rohtas.","Karakat.PHC..Rohtas.","Kargahar.PHC..Rohtas.","Kochas.PHC..Rohtas.","Nasriganj.PHC..Rohtas.","Nauhatta.PHC..Rohtas.","Nokha.PHC..Rohtas.","Rajpur.PHC..Rohtas.","Rohtas.PHC..Rohtas.","Sanjhauli.PHC..Rohtas.","Sasaram.PHC..Rohtas.","Sheosagar.PHC..Rohtas.","Suryapura.PHC..Rohtas.","Tilouthu.PHC..Rohtas.","Banma.Itahari.PHC..Saharsa.","Saharsa.Sadar.PHC..Saharsa.","Mahishi.PHC..Saharsa.","Nauhatta.PHC..Saharsa.","Panchgachhiya.PHC..Saharsa.","Patarghat.PHC..Saharsa.","Saharsa.Urban.PHC..Saharsa.","Salkhua.PHC..Saharsa.","Simari.Bakhtiyarpur.PHC..Saharsa.","Sonbarsa.PHC..Saharsa.","Sourbazar.PHC..Saharsa.","Bibhutipur.PHC..Samastipur.","Bithan.PHC..Samastipur.","Dalsinghsarai.PHC..Samastipur.","Hasanpur.PHC..Samastipur.","Kalyanpur.PHC..Samastipur.","Khanpur.PHC..Samastipur.","Mohanpur.PHC..Samastipur.","Mohauiddinagar.PHC..Samastipur.","Morwa.PHC..Samastipur.","Patori.PHC..Samastipur.","Pusa.PHC..Samastipur.","Rosera.PHC..Samastipur.","Samastipur.PHC..Samastipur.","Samastipur.Urban..Samastipur.","Sarairanjan.PHC..Samastipur.","Shivajinagar.PHC..Samastipur.","Singhia.PHC..Samastipur.","Tajpur.PHC..Samastipur.","Ujiarpur.PHC..Samastipur.","Vidyapatinagar.PHC..Samastipur.","Warishnagar.PHC..Samastipur.","Amnour.CHC..Saran.","Baniyapur.Referal.Hospital.RH..Saran.","Dariyapur.PHC..Saran.","Dighwara.CHC..Saran.","Ekma.CHC..Saran.","Garkha.CHC..Saran.","Isuwapur.PHC..Saran.","Jalalpur.CHC..Saran.","Lahladpur.PHC..Saran.","Maker.PHC..Saran.","Manjhi.CHC..Saran.","Marhaura.PHC..Saran.","Mashrakh.CHC..Saran.","Nagra.PHC..Saran.","Panapur.PHC..Saran.","Parsa.CHC..Saran.","Revilgang.CHC..Saran.","Sadar.Block.PHC..Saran.","Sadar.Hospital.Saran.DH..Saran.","Sonpur.CHC..Saran.","Taraiya.PHC..Saran.","Barbigha.RH..Sheikhpura.","Chewara.PHC..Sheikhpura.","Ghatkumbha.PHC..Sheikhpura.","Ariyari.PHC..Sheikhpura.","Sekhopursarai.PHC..Sheikhpura.","Seikhpura.DH..Sheikhpura.","Sheikhpura.PHC..Sheikhpura.","Dumri.Katsari.PHC..Sheohar.","Sheohar.Sadar.PHC..Sheohar.","Piprahi.PHC..Sheohar.","Purnahiya.PHC..Sheohar.","Sheohar.DH..Sheohar.","Tariyani.PHC..Sheohar.","Bairginiya.PHC..Sitamarhi.","Bangaon.PHC..Sitamarhi.","Bathnaha.PHC..Sitamarhi.","Belsand.PHC..Sitamarhi.","Bokhara.PHC..Sitamarhi.","Choraut.PHC..Sitamarhi.","Dumra.PHC..Sitamarhi.","Mejorganj.PHC..Sitamarhi.","Nanpur.PHC..Sitamarhi.","Parihar.PHC..Sitamarhi.","Parsauni.PHC..Sitamarhi.","Pupri.PHC..Sitamarhi.","Riga.PHC..Sitamarhi.","Runnisaidpur.PHC..Sitamarhi.","Sitamarhi.DH..Sitamarhi.","Sonbarsa.PHC..Sitamarhi.","Suppi.PHC..Sitamarhi.","Sursand.PHC..Sitamarhi.","Andar.PHC..Siwan.","Barharya.PHC..Siwan.","Basantpur.PHC..Siwan.","Bhagwanpur.PHC..Siwan.","Darauli.PHC..Siwan.","Daraunda.PHC..Siwan.","Goriyakothi.PHC..Siwan.","Guthani.PHC..Siwan.","Hasanpur.PHC..Siwan.","Hussainganj.PHC..Siwan.","Jeeradei.PHC..Siwan.","Lakarinabiganj.PHC..Siwan.","Maharajganj.PHC..Siwan.","Mairwa.PHC..Siwan.","Nautan.PHC..Siwan.","Pachrukhi.PHC..Siwan.","Raghunathpur.PHC..Siwan.","Siswan.PHC..Siwan.","Sadar.Block.PHC..Siwan.","Siwan.Sadar.Hospital.DH..Siwan.","Balua.Bazar.APHC..Supaul.","Basantpur.PHC..Supaul.","Chattapur.PHC..Supaul.","Kishanpur.PHC..Supaul.","Kunauli.APHC..Supaul.","Marauna.PHC..Supaul.","Nirmali.PHC..Supaul.","Pipra.PHC..Supaul.","Pratapganj.PHC..Supaul.","Raghopur.PHC..Supaul.","S..Bhaptiyahe.PHC..Supaul.","Sadar.Block.Supaul.PHC..Supaul.","Triveniganj.PHC..Supaul.","Bhagwanpur.PHC..Vaishali.","Bidupur.PHC..Vaishali.","Chehra.Kala.PHC..Vaishali.","Desri.PHC..Vaishali.","Goraul.PHC..Vaishali.","Hajipur.DH..Vaishali.","Hajipur.PHC..Vaishali.","Jandaha.PHC..Vaishali.","LALGANJ.PHC..Vaishali.","Mahnar.PHC..Vaishali.","Mahua.PHC..Vaishali.","Patepur.PHC..Vaishali.","Paterhi.Belsar.PHC..Vaishali.","Raghopur.Referal.Hospital..Vaishali.","Rajapakar.PHC..Vaishali.","Sahdai.Buzurg.PHC..Vaishali.","Vaishali.PHC..Vaishali.","Bagaha.1.PHC..West.Champaran.","Bagaha.2.PHC..West.Champaran.","Bairiya.PHC..West.Champaran.","Bakhari.APHC..West.Champaran.","Balmiki.Nagar.APHC..West.Champaran.","Bettiah.PHC..West.Champaran.","Bhitaha.PHC..West.Champaran.","Chanpatia.PHC..West.Champaran.","Madhubani.PHC..West.Champaran.","Gaunaha.PHC..West.Champaran.","Harnatarh.PHC..West.Champaran.","Jogapatti.PHC..West.Champaran.","Lauriya.PHC..West.Champaran.","Mainatarh.PHC..West.Champaran.","Majhauliya.PHC..West.Champaran.","Narkatiyaganj PHC, West Champaran ","Nautan PHC, West Champaran ","Piprashi PHC, West Champaran ","Ram Nagar PHC, West Champaran ","Sikta PHC, West Champaran ","Thakraha PHC, West Champaran "
"Araria , Bihar, India",0,0,45.549,30.299,0,29.52,46.339,25.929,0,35.627,387.891,387.891,407.478,399.095,389.541,387.891,472.713,437.875,477.25,421.063,414.155,458.181,479.362,482.309,493.288,458.181,440.037,458.181,162.037,181.253,181.253,175.049,181.253,204.844,222.364,172.911,181.253,181.253,161.214,181.253,261.264,222.303,222.303,238.841,222.303,222.303,254.034,237.63,222.303,222.303,210.491,226.174,237.07,222.303,221.17,222.303,195.184,222.303,245.648,135.931,112.938,146.228,143.413,135.201,123.855,146.148,135.201,139.528,111.106,182.029,103.458,135.201,135.201,135.201,164.643,135.201,398.327,381.804,393.862,402.583,393.862,393.862,402.333,402.333,358.848,374.625,412.346,393.049,401.594,381.599,419.118,381.364,435.075,423.481,421.925,435.075,435.075,445.51,422.689,427.848,412.759,459.81,435.075,173.489,185.52,168.902,184.124,184.124,172.923,177.133,203.086,172.557,189.93,199.605,203.086,192.036,204.765,182.494,191.126,185.819,159.401,204.43,203.086,360.171,321.137,321.137,321.137,321.137,321.137,321.137,323.982,321.137,321.137,321.137,321.137,321.137,321.137,321.137,321.137,321.137,321.137,321.137,321.137,321.137,321.137,321.137,373.122,321.137,348.271,321.137,321.137,419.575,491.407,409.401,419.575,469.701,395.846,424.684,458.856,513.15,381.214,429.849,455.641,487.325,419.575,401.943,426.758,419.575,400.824,338.907,419.575,339.405,421.887,419.575,419.575,376.838,412.118,359.089,350.11,362.978,417.681,430.927,377.103,375.394,395.779,395.779,431.009,393.328,373.519,375.394,405.786,375.394,375.394,375.394,273.007,235.502,239.748,244.598,239.748,239.748,231.417,249.258,220.907,261.018,255.812,369.523,386.292,369.523,368.645,385.2,369.523,385.083,369.523,561.646,508.114,517.385,487.271,528.206,506.464,508.114,517.385,486.847,494.991,470.179,481.481,516.536,118.879,89.929,86.167,80.826,109.489,72.216,72.216,79.216,60.505,70.035,69.045,72.216,72.216,72.216,68.394,92.993,72.216,72.216,81.009,91.744,88.214,72.216,86.167,201.69,129.245,182.989,182.989,173.495,182.989,174.504,46.769,71.558,68.078,71.558,71.558,71.558,71.558,98.581,48.373,71.558,255.74,244.216,259.671,243.881,244.216,238.112,481.481,226.347,150.889,93.572,93.572,108.677,93.572,96.602,65.033,93.572,93.572,89.292,77.971,93.572,113.517,78.316,112.762,93.572,164.664,145.547,193.628,185.994,201.498,124.544,185.042,167.33,139.651,177.464,175.503,137.689,149.288,146.625,126.128,150.906,164.664,201.047,168.462,115.766,164.664,165.266,176.542,184.1,212.139,198.49,199.14,200.025,200.025,201.78,182.928,200.025,253.109,247.576,211.511,253.209,217.585,247.576,261.119,254.9,268.656,230.71,232.45,243.44,247.576,243.44,285.555,298.811,238.466,276.103,294.707,333.73,318.229,360.176,367.158,318.229,355.934,377.528,318.229,297.065,285.728,318.229,308.775,368.362,381.814,300.878,317.796,318.229,271.743,318.229,364.636,340.465,351.618,323.068,323.068,290.421,323.068,327.726,343.609,323.068,323.068,292.527,323.068,308.019,359.312,299.082,291.309,362.111,331.248,331.248,351.663,356.001,325.381,331.248,346.44,363.434,339.595,323.898,322.176,358.662,331.248,331.248,331.248,347.47,342.518,331.248,349.815,252.388,343.686,323.491,371.893,271.328,331.248,331.248,318.578,330.986,334.599,325.167,331.248,323.219,331.248,325.381,349.815,51.077,51.077,51.077,51.077,51.077,51.077,51.077,51.077,51.077,51.077,34.647,51.077,51.077,51.077,51.077,51.077,51.077,51.077,38.414,532.146,532.146,506.219,429.785,457.511,446.986,436.86,476.934,461.878,532.146,517.276,451.185,446.895,532.146,443.542,474.006,487.843,438.314,472.556,148.844,148.844,147.981,127.722,148.844,98.451,148.828,168.076,160.473,121.252,148.844,240.12,218.689,235.72,202.463,222.075,221.151,284.71,273.719,257.261,270.523,230.439,228.037,235.72,235.72,249.601,210.792,235.72,250.359,247.09,259.321,263.237,339.568,339.568,306.419,316.982,357.004,312.447,324.017,341.611,338.208,290.676,346.457,311.368,318.801,339.568,315.745,298.811,334.872,339.568,339.568,309.185,308.687,280.688,276.463,269.701,269.701,269.701,269.701,269.701,286.861,289.015,289.015,299.294,289.015,274.645,282.656,252.273,252.856,279.177,252.273,209.017,252.273,252.273,229.597,255.438,290.54,224.917,263.438,268.346,250.938,279.094,274.901,252.273,406.631,376.478,368.386,421.653,428.225,399.156,399.156,425.192,399.156,397.912,399.156,399.156,390.411,411.98,408.199,399.156,418.949,378.262,399.156,399.156,111.13,72.025,111.13,100.642,111.13,117.805,111.13,125.898,63.92,75.133,111.13,111.13,64.366,287.085,316.194,287.233,287.233,277.429,303.614,303.614,269.654,288.58,282.487,263.137,246.943,287.233,287.233,301.41,287.233,287.233,361.026,361.026,361.026,361.026,361.026,361.026,361.026,361.026,361.026,361.026,361.026,361.026,361.026,361.026,361.026,361.026,361.026,361.026,440.32,361.026,361.026
