i,j,t,demand
130,1,4,7140
130,1,5,7140
130,1,6,7140
130,1,7,7140
130,1,8,7140
130,1,9,7140
130,1,10,7140
130,1,11,7140
130,1,12,7140
131,1,1,7140
131,1,2,7140
131,1,3,7140
131,1,4,7140
131,1,5,7140
131,1,6,7140
131,1,7,7140
131,1,8,7140
131,1,9,7140
131,1,10,7140
131,1,11,7140
131,1,12,7140
132,1,1,7140
132,1,2,7140
132,1,3,7140
132,1,4,7140
132,1,5,7140
132,1,6,7140
132,1,7,7140
132,1,8,7140
132,1,9,7140
132,1,10,7140
132,1,11,7140
132,1,12,7140
133,1,1,7140
133,1,2,7140
133,1,3,7140
133,1,4,7140
133,1,5,7140
133,1,6,7140
133,1,7,7140
133,1,8,7140
133,1,9,7140
133,1,10,7140
133,1,11,7140
133,1,12,7140
134,1,1,7140
134,1,2,7140
134,1,3,7140
134,1,4,7140
134,1,5,7140
134,1,6,7140
134,1,7,7140
134,1,8,7140
134,1,9,7140
134,1,10,7140
134,1,11,7140
134,1,12,7140
135,1,1,7140
135,1,2,7140
135,1,3,7140
135,1,4,7140
135,1,5,7140
135,1,6,7140
135,1,7,7140
135,1,8,7140
135,1,9,7140
135,1,10,7140
135,1,11,7140
135,1,12,7140
136,1,1,7140
136,1,2,7140
136,1,3,7140
136,1,4,7140
136,1,5,7140
136,1,6,7140
136,1,7,7140
136,1,8,7140
136,1,9,7140
136,1,10,7140
136,1,11,7140
136,1,12,7140
137,1,1,7140
137,1,2,7140
137,1,3,7140
137,1,4,7140
137,1,5,7140
137,1,6,7140
137,1,7,7140
137,1,8,7140
137,1,9,7140
137,1,10,7140
137,1,11,7140
137,1,12,7140
138,1,1,7140
138,1,2,7140
138,1,3,7140
138,1,4,7140
138,1,5,7140
138,1,6,7140
138,1,7,7140
138,1,8,7140
138,1,9,7140
138,1,10,7140
138,1,11,7140
138,1,12,7140
139,1,1,7140
139,1,2,7140
139,1,3,7140
139,1,4,7140
139,1,5,7140
139,1,6,7140
139,1,7,7140
139,1,8,7140
139,1,9,7140
139,1,10,7140
139,1,11,7140
139,1,12,7140
140,1,1,7140
140,1,2,7140
140,1,3,7140
140,1,4,7140
140,1,5,7140
140,1,6,7140
140,1,7,7140
140,1,8,7140
140,1,9,7140
140,1,10,7140
140,1,11,7140
140,1,12,7140
141,1,1,7140
141,1,2,7140
141,1,3,7140
141,1,4,7140
141,1,5,7140
141,1,6,7140
141,1,7,7140
141,1,8,7140
141,1,9,7140
141,1,10,7140
141,1,11,7140
141,1,12,7140
142,1,1,7140
142,1,2,7140
142,1,3,7140
142,1,4,7140
142,1,5,7140
142,1,6,7140
142,1,7,7140
142,1,8,7140
142,1,9,7140
142,1,10,7140
142,1,11,7140
142,1,12,7140
143,1,1,7140
143,1,2,7140
143,1,3,7140
143,1,4,7140
143,1,5,7140
143,1,6,7140
143,1,7,7140
143,1,8,7140
143,1,9,7140
143,1,10,7140
143,1,11,7140
143,1,12,7140
144,1,1,7140
144,1,2,7140
144,1,3,7140
144,1,4,7140
144,1,5,7140
144,1,6,7140
144,1,7,7140
144,1,8,7140
144,1,9,7140
144,1,10,7140
144,1,11,7140
144,1,12,7140
145,1,1,7140
145,1,2,7140
145,1,3,7140
145,1,4,7140
145,1,5,7140
145,1,6,7140
145,1,7,7140
145,1,8,7140
145,1,9,7140
145,1,10,7140
145,1,11,7140
145,1,12,7140
146,1,1,7140
146,1,2,7140
146,1,3,7140
146,1,4,7140
146,1,5,7140
146,1,6,7140
146,1,7,7140
146,1,8,7140
146,1,9,7140
146,1,10,7140
146,1,11,7140
146,1,12,7140
147,1,1,7140
147,1,2,7140
147,1,3,7140
147,1,4,7140
147,1,5,7140
147,1,6,7140
147,1,7,7140
147,1,8,7140
147,1,9,7140
147,1,10,7140
147,1,11,7140
147,1,12,7140
148,1,1,7140
148,1,2,7140
148,1,3,7140
148,1,4,7140
148,1,5,7140
148,1,6,7140
148,1,7,7140
148,1,8,7140
148,1,9,7140
148,1,10,7140
148,1,11,7140
148,1,12,7140
149,1,1,7140
149,1,2,7140
149,1,3,7140
149,1,4,7140
149,1,5,7140
149,1,6,7140
149,1,7,7140
149,1,8,7140
149,1,9,7140
149,1,10,7140
149,1,11,7140
149,1,12,7140
150,1,1,7140
150,1,2,7140
150,1,3,7140
150,1,4,7140
150,1,5,7140
150,1,6,7140
150,1,7,7140
150,1,8,7140
150,1,9,7140
150,1,10,7140
150,1,11,7140
150,1,12,7140
151,1,1,7140
151,1,2,7140
151,1,3,7140
151,1,4,7140
151,1,5,7140
151,1,6,7140
151,1,7,7140
151,1,8,7140
151,1,9,7140
151,1,10,7140
151,1,11,7140
151,1,12,7140
152,1,1,6377
152,1,2,6377
152,1,3,6377
152,1,4,6377
152,1,5,6377
152,1,6,6377
152,1,7,6377
152,1,8,6377
152,1,9,6377
152,1,10,6377
152,1,11,6377
152,1,12,6377
153,1,1,6377
153,1,2,6377
153,1,3,6377
153,1,4,6377
153,1,5,6377
153,1,6,6377
153,1,7,6377
153,1,8,6377
153,1,9,6377
153,1,10,6377
153,1,11,6377
153,1,12,6377
154,1,1,6377
154,1,2,6377
154,1,3,6377
154,1,4,6377
154,1,5,6377
154,1,6,6377
154,1,7,6377
154,1,8,6377
154,1,9,6377
154,1,10,6377
154,1,11,6377
154,1,12,6377
155,1,1,6377
155,1,2,6377
155,1,3,6377
155,1,4,6377
155,1,5,6377
155,1,6,6377
155,1,7,6377
155,1,8,6377
155,1,9,6377
155,1,10,6377
155,1,11,6377
155,1,12,6377
156,1,1,6377
156,1,2,6377
156,1,3,6377
156,1,4,6377
156,1,5,6377
156,1,6,6377
156,1,7,6377
156,1,8,6377
156,1,9,6377
156,1,10,6377
156,1,11,6377
156,1,12,6377
157,1,1,6377
157,1,2,6377
157,1,3,6377
157,1,4,6377
157,1,5,6377
157,1,6,6377
157,1,7,6377
157,1,8,6377
157,1,9,6377
157,1,10,6377
157,1,11,6377
157,1,12,6377
158,1,1,6377
158,1,2,6377
158,1,3,6377
158,1,4,6377
158,1,5,6377
158,1,6,6377
158,1,7,6377
158,1,8,6377
158,1,9,6377
158,1,10,6377
158,1,11,6377
158,1,12,6377
159,1,1,6377
159,1,2,6377
159,1,3,6377
159,1,4,6377
159,1,5,6377
159,1,6,6377
159,1,7,6377
159,1,8,6377
159,1,9,6377
159,1,10,6377
159,1,11,6377
159,1,12,6377
160,1,1,6377
160,1,2,6377
160,1,3,6377
160,1,4,6377
160,1,5,6377
160,1,6,6377
160,1,7,6377
160,1,8,6377
160,1,9,6377
160,1,10,6377
160,1,11,6377
160,1,12,6377
161,1,1,6377
161,1,2,6377
161,1,3,6377
161,1,4,6377
161,1,5,6377
161,1,6,6377
161,1,7,6377
161,1,8,6377
161,1,9,6377
161,1,10,6377
161,1,11,6377
161,1,12,6377
162,1,1,6377
162,1,2,6377
162,1,3,6377
162,1,4,6377
162,1,5,6377
162,1,6,6377
162,1,7,6377
162,1,8,6377
162,1,9,6377
162,1,10,6377
162,1,11,6377
162,1,12,6377
163,1,1,6377
163,1,2,6377
163,1,3,6377
163,1,4,6377
163,1,5,6377
163,1,6,6377
163,1,7,6377
163,1,8,6377
163,1,9,6377
163,1,10,6377
163,1,11,6377
163,1,12,6377
164,1,1,6377
164,1,2,6377
164,1,3,6377
164,1,4,6377
164,1,5,6377
164,1,6,6377
164,1,7,6377
164,1,8,6377
164,1,9,6377
164,1,10,6377
164,1,11,6377
164,1,12,6377
165,1,1,6377
165,1,2,6377
165,1,3,6377
165,1,4,6377
165,1,5,6377
165,1,6,6377
165,1,7,6377
165,1,8,6377
165,1,9,6377
165,1,10,6377
165,1,11,6377
165,1,12,6377
166,1,1,6377
166,1,2,6377
166,1,3,6377
166,1,4,6377
166,1,5,6377
166,1,6,6377
166,1,7,6377
166,1,8,6377
166,1,9,6377
166,1,10,6377
166,1,11,6377
166,1,12,6377
167,1,1,6377
167,1,2,6377
167,1,3,6377
167,1,4,6377
167,1,5,6377
167,1,6,6377
167,1,7,6377
167,1,8,6377
167,1,9,6377
167,1,10,6377
167,1,11,6377
167,1,12,6377
168,1,1,6377
168,1,2,6377
168,1,3,6377
168,1,4,6377
168,1,5,6377
168,1,6,6377
168,1,7,6377
168,1,8,6377
168,1,9,6377
168,1,10,6377
168,1,11,6377
168,1,12,6377
169,1,1,6377
169,1,2,6377
169,1,3,6377
169,1,4,6377
169,1,5,6377
169,1,6,6377
169,1,7,6377
169,1,8,6377
169,1,9,6377
169,1,10,6377
169,1,11,6377
169,1,12,6377
170,1,1,6377
170,1,2,6377
170,1,3,6377
170,1,4,6377
170,1,5,6377
170,1,6,6377
170,1,7,6377
170,1,8,6377
170,1,9,6377
170,1,10,6377
170,1,11,6377
170,1,12,6377
171,1,1,6377
171,1,2,6377
171,1,3,6377
171,1,4,6377
171,1,5,6377
171,1,6,6377
171,1,7,6377
171,1,8,6377
171,1,9,6377
171,1,10,6377
171,1,11,6377
171,1,12,6377
172,1,1,6377
172,1,2,6377
172,1,3,6377
172,1,4,6377
172,1,5,6377
172,1,6,6377
172,1,7,6377
172,1,8,6377
172,1,9,6377
172,1,10,6377
172,1,11,6377
172,1,12,6377
173,1,1,6377
173,1,2,6377
173,1,3,6377
173,1,4,6377
173,1,5,6377
173,1,6,6377
173,1,7,6377
173,1,8,6377
173,1,9,6377
173,1,10,6377
173,1,11,6377
173,1,12,6377
174,1,1,6377
174,1,2,6377
174,1,3,6377
174,1,4,6377
174,1,5,6377
174,1,6,6377
174,1,7,6377
174,1,8,6377
174,1,9,6377
174,1,10,6377
174,1,11,6377
174,1,12,6377
175,1,1,6377
175,1,2,6377
175,1,3,6377
175,1,4,6377
175,1,5,6377
175,1,6,6377
175,1,7,6377
175,1,8,6377
175,1,9,6377
175,1,10,6377
175,1,11,6377
175,1,12,6377
176,1,1,6377
176,1,2,6377
176,1,3,6377
176,1,4,6377
176,1,5,6377
176,1,6,6377
176,1,7,6377
176,1,8,6377
176,1,9,6377
176,1,10,6377
176,1,11,6377
176,1,12,6377
177,1,1,6377
177,1,2,6377
177,1,3,6377
177,1,4,6377
177,1,5,6377
177,1,6,6377
177,1,7,6377
177,1,8,6377
177,1,9,6377
177,1,10,6377
177,1,11,6377
177,1,12,6377
178,1,1,6377
178,1,2,6377
178,1,3,6377
178,1,4,6377
178,1,5,6377
178,1,6,6377
178,1,7,6377
178,1,8,6377
178,1,9,6377
178,1,10,6377
178,1,11,6377
178,1,12,6377
179,1,1,6278
179,1,2,6278
179,1,3,6278
179,1,4,6278
179,1,5,6278
179,1,6,6278
179,1,7,6278
179,1,8,6278
179,1,9,6278
179,1,10,6278
179,1,11,6278
179,1,12,6278
180,1,1,6278
180,1,2,6278
180,1,3,6278
180,1,4,6278
180,1,5,6278
180,1,6,6278
180,1,7,6278
180,1,8,6278
180,1,9,6278
180,1,10,6278
180,1,11,6278
180,1,12,6278
181,1,1,6278
181,1,2,6278
181,1,3,6278
181,1,4,6278
181,1,5,6278
181,1,6,6278
181,1,7,6278
181,1,8,6278
181,1,9,6278
181,1,10,6278
181,1,11,6278
181,1,12,6278
182,1,1,6278
182,1,2,6278
182,1,3,6278
182,1,4,6278
182,1,5,6278
182,1,6,6278
182,1,7,6278
182,1,8,6278
182,1,9,6278
182,1,10,6278
182,1,11,6278
182,1,12,6278
183,1,1,6278
183,1,2,6278
183,1,3,6278
183,1,4,6278
183,1,5,6278
183,1,6,6278
183,1,7,6278
183,1,8,6278
183,1,9,6278
183,1,10,6278
183,1,11,6278
183,1,12,6278
184,1,1,6278
184,1,2,6278
184,1,3,6278
184,1,4,6278
184,1,5,6278
184,1,6,6278
184,1,7,6278
184,1,8,6278
184,1,9,6278
184,1,10,6278
184,1,11,6278
184,1,12,6278
185,1,1,6278
185,1,2,6278
185,1,3,6278
185,1,4,6278
185,1,5,6278
185,1,6,6278
185,1,7,6278
185,1,8,6278
185,1,9,6278
185,1,10,6278
185,1,11,6278
185,1,12,6278
186,1,1,6278
186,1,2,6278
186,1,3,6278
186,1,4,6278
186,1,5,6278
186,1,6,6278
186,1,7,6278
186,1,8,6278
186,1,9,6278
186,1,10,6278
186,1,11,6278
186,1,12,6278
187,1,1,6278
187,1,2,6278
187,1,3,6278
187,1,4,6278
187,1,5,6278
187,1,6,6278
187,1,7,6278
187,1,8,6278
187,1,9,6278
187,1,10,6278
187,1,11,6278
187,1,12,6278
188,1,1,6278
188,1,2,6278
188,1,3,6278
188,1,4,6278
188,1,5,6278
188,1,6,6278
188,1,7,6278
188,1,8,6278
188,1,9,6278
188,1,10,6278
188,1,11,6278
188,1,12,6278
189,1,1,6278
189,1,2,6278
189,1,3,6278
189,1,4,6278
189,1,5,6278
189,1,6,6278
189,1,7,6278
189,1,8,6278
189,1,9,6278
189,1,10,6278
189,1,11,6278
189,1,12,6278
190,1,1,6278
190,1,2,6278
190,1,3,6278
190,1,4,6278
190,1,5,6278
190,1,6,6278
190,1,7,6278
190,1,8,6278
190,1,9,6278
190,1,10,6278
190,1,11,6278
190,1,12,6278
191,1,1,6278
191,1,2,6278
191,1,3,6278
191,1,4,6278
191,1,5,6278
191,1,6,6278
191,1,7,6278
191,1,8,6278
191,1,9,6278
191,1,10,6278
191,1,11,6278
191,1,12,6278
192,1,1,6278
192,1,2,6278
192,1,3,6278
192,1,4,6278
192,1,5,6278
192,1,6,6278
192,1,7,6278
192,1,8,6278
192,1,9,6278
192,1,10,6278
192,1,11,6278
192,1,12,6278
193,1,1,6278
193,1,2,6278
193,1,3,6278
193,1,4,6278
193,1,5,6278
193,1,6,6278
193,1,7,6278
193,1,8,6278
193,1,9,6278
193,1,10,6278
193,1,11,6278
193,1,12,6278
194,1,1,6278
194,1,2,6278
194,1,3,6278
194,1,4,6278
194,1,5,6278
194,1,6,6278
194,1,7,6278
194,1,8,6278
194,1,9,6278
194,1,10,6278
194,1,11,6278
194,1,12,6278
195,1,1,6274
195,1,2,6274
195,1,3,6274
195,1,4,6274
195,1,5,6274
195,1,6,6274
195,1,7,6274
195,1,8,6274
195,1,9,6274
195,1,10,6274
195,1,11,6274
195,1,12,6274
196,1,1,6274
196,1,2,6274
196,1,3,6274
196,1,4,6274
196,1,5,6274
196,1,6,6274
196,1,7,6274
196,1,8,6274
196,1,9,6274
196,1,10,6274
196,1,11,6274
196,1,12,6274
197,1,1,6274
197,1,2,6274
197,1,3,6274
197,1,4,6274
197,1,5,6274
197,1,6,6274
197,1,7,6274
197,1,8,6274
197,1,9,6274
197,1,10,6274
197,1,11,6274
197,1,12,6274
198,1,1,6274
198,1,2,6274
198,1,3,6274
198,1,4,6274
198,1,5,6274
198,1,6,6274
198,1,7,6274
198,1,8,6274
198,1,9,6274
198,1,10,6274
198,1,11,6274
198,1,12,6274
199,1,1,6274
199,1,2,6274
199,1,3,6274
199,1,4,6274
199,1,5,6274
199,1,6,6274
199,1,7,6274
199,1,8,6274
199,1,9,6274
199,1,10,6274
199,1,11,6274
199,1,12,6274
200,1,1,6274
200,1,2,6274
200,1,3,6274
200,1,4,6274
200,1,5,6274
200,1,6,6274
200,1,7,6274
200,1,8,6274
200,1,9,6274
200,1,10,6274
200,1,11,6274
200,1,12,6274
201,1,1,6274
201,1,2,6274
201,1,3,6274
201,1,4,6274
201,1,5,6274
201,1,6,6274
201,1,7,6274
201,1,8,6274
201,1,9,6274
201,1,10,6274
201,1,11,6274
201,1,12,6274
202,1,1,6274
202,1,2,6274
202,1,3,6274
202,1,4,6274
202,1,5,6274
202,1,6,6274
202,1,7,6274
202,1,8,6274
202,1,9,6274
202,1,10,6274
202,1,11,6274
202,1,12,6274
203,1,1,6274
203,1,2,6274
203,1,3,6274
203,1,4,6274
203,1,5,6274
203,1,6,6274
203,1,7,6274
203,1,8,6274
203,1,9,6274
203,1,10,6274
203,1,11,6274
203,1,12,6274
204,1,1,6274
204,1,2,6274
204,1,3,6274
204,1,4,6274
204,1,5,6274
204,1,6,6274
204,1,7,6274
204,1,8,6274
204,1,9,6274
204,1,10,6274
204,1,11,6274
204,1,12,6274
205,1,1,6274
205,1,2,6274
205,1,3,6274
205,1,4,6274
205,1,5,6274
205,1,6,6274
205,1,7,6274
205,1,8,6274
205,1,9,6274
205,1,10,6274
205,1,11,6274
205,1,12,6274
206,1,1,5514
206,1,2,5514
206,1,3,5514
206,1,4,5514
206,1,5,5514
206,1,6,5514
206,1,7,5514
206,1,8,5514
206,1,9,5514
206,1,10,5514
206,1,11,5514
206,1,12,5514
207,1,1,5514
207,1,2,5514
207,1,3,5514
207,1,4,5514
207,1,5,5514
207,1,6,5514
207,1,7,5514
207,1,8,5514
207,1,9,5514
207,1,10,5514
207,1,11,5514
207,1,12,5514
208,1,1,5514
208,1,2,5514
208,1,3,5514
208,1,4,5514
208,1,5,5514
208,1,6,5514
208,1,7,5514
208,1,8,5514
208,1,9,5514
208,1,10,5514
208,1,11,5514
208,1,12,5514
209,1,1,5514
209,1,2,5514
209,1,3,5514
209,1,4,5514
209,1,5,5514
209,1,6,5514
209,1,7,5514
209,1,8,5514
209,1,9,5514
209,1,10,5514
209,1,11,5514
209,1,12,5514
210,1,1,5514
210,1,2,5514
210,1,3,5514
210,1,4,5514
210,1,5,5514
210,1,6,5514
210,1,7,5514
210,1,8,5514
210,1,9,5514
210,1,10,5514
210,1,11,5514
210,1,12,5514
211,1,1,5514
211,1,2,5514
211,1,3,5514
211,1,4,5514
211,1,5,5514
211,1,6,5514
211,1,7,5514
211,1,8,5514
211,1,9,5514
211,1,10,5514
211,1,11,5514
211,1,12,5514
212,1,1,5514
212,1,2,5514
212,1,3,5514
212,1,4,5514
212,1,5,5514
212,1,6,5514
212,1,7,5514
212,1,8,5514
212,1,9,5514
212,1,10,5514
212,1,11,5514
212,1,12,5514
213,1,1,5514
213,1,2,5514
213,1,3,5514
213,1,4,5514
213,1,5,5514
213,1,6,5514
213,1,7,5514
213,1,8,5514
213,1,9,5514
213,1,10,5514
213,1,11,5514
213,1,12,5514
214,1,1,4905
214,1,2,4905
214,1,3,4905
214,1,4,4905
214,1,5,4905
214,1,6,4905
214,1,7,4905
214,1,8,4905
214,1,9,4905
214,1,10,4905
214,1,11,4905
214,1,12,4905
215,1,1,4905
215,1,2,4905
215,1,3,4905
215,1,4,4905
215,1,5,4905
215,1,6,4905
215,1,7,4905
215,1,8,4905
215,1,9,4905
215,1,10,4905
215,1,11,4905
215,1,12,4905
216,1,1,4905
216,1,2,4905
216,1,3,4905
216,1,4,4905
216,1,5,4905
216,1,6,4905
216,1,7,4905
216,1,8,4905
216,1,9,4905
216,1,10,4905
216,1,11,4905
216,1,12,4905
217,1,1,4905
217,1,2,4905
217,1,3,4905
217,1,4,4905
217,1,5,4905
217,1,6,4905
217,1,7,4905
217,1,8,4905
217,1,9,4905
217,1,10,4905
217,1,11,4905
217,1,12,4905
218,1,1,4905
218,1,2,4905
218,1,3,4905
218,1,4,4905
218,1,5,4905
218,1,6,4905
218,1,7,4905
218,1,8,4905
218,1,9,4905
218,1,10,4905
218,1,11,4905
218,1,12,4905
219,1,1,4905
219,1,2,4905
219,1,3,4905
219,1,4,4905
219,1,5,4905
219,1,6,4905
219,1,7,4905
219,1,8,4905
219,1,9,4905
219,1,10,4905
219,1,11,4905
219,1,12,4905
220,1,1,4905
220,1,2,4905
220,1,3,4905
220,1,4,4905
220,1,5,4905
220,1,6,4905
220,1,7,4905
220,1,8,4905
220,1,9,4905
220,1,10,4905
220,1,11,4905
220,1,12,4905
221,1,1,4905
221,1,2,4905
221,1,3,4905
221,1,4,4905
221,1,5,4905
221,1,6,4905
221,1,7,4905
221,1,8,4905
221,1,9,4905
221,1,10,4905
221,1,11,4905
221,1,12,4905
222,1,1,4905
222,1,2,4905
222,1,3,4905
222,1,4,4905
222,1,5,4905
222,1,6,4905
222,1,7,4905
222,1,8,4905
222,1,9,4905
222,1,10,4905
222,1,11,4905
222,1,12,4905
223,1,1,4905
223,1,2,4905
223,1,3,4905
223,1,4,4905
223,1,5,4905
223,1,6,4905
223,1,7,4905
223,1,8,4905
223,1,9,4905
223,1,10,4905
223,1,11,4905
223,1,12,4905
224,1,1,4905
224,1,2,4905
224,1,3,4905
224,1,4,4905
224,1,5,4905
224,1,6,4905
224,1,7,4905
224,1,8,4905
224,1,9,4905
224,1,10,4905
224,1,11,4905
224,1,12,4905
225,1,1,4905
225,1,2,4905
225,1,3,4905
225,1,4,4905
225,1,5,4905
225,1,6,4905
225,1,7,4905
225,1,8,4905
225,1,9,4905
225,1,10,4905
225,1,11,4905
225,1,12,4905
226,1,1,4905
226,1,2,4905
226,1,3,4905
226,1,4,4905
226,1,5,4905
226,1,6,4905
226,1,7,4905
226,1,8,4905
226,1,9,4905
226,1,10,4905
226,1,11,4905
226,1,12,4905
227,1,1,5235
227,1,2,5235
227,1,3,5235
227,1,4,5235
227,1,5,5235
227,1,6,5235
227,1,7,5235
227,1,8,5235
227,1,9,5235
227,1,10,5235
227,1,11,5235
227,1,12,5235
228,1,1,5235
228,1,2,5235
228,1,3,5235
228,1,4,5235
228,1,5,5235
228,1,6,5235
228,1,7,5235
228,1,8,5235
228,1,9,5235
228,1,10,5235
228,1,11,5235
228,1,12,5235
229,1,1,5235
229,1,2,5235
229,1,3,5235
229,1,4,5235
229,1,5,5235
229,1,6,5235
229,1,7,5235
229,1,8,5235
229,1,9,5235
229,1,10,5235
229,1,11,5235
229,1,12,5235
230,1,1,5235
230,1,2,5235
230,1,3,5235
230,1,4,5235
230,1,5,5235
230,1,6,5235
230,1,7,5235
230,1,8,5235
230,1,9,5235
230,1,10,5235
230,1,11,5235
230,1,12,5235
231,1,1,5235
231,1,2,5235
231,1,3,5235
231,1,4,5235
231,1,5,5235
231,1,6,5235
231,1,7,5235
231,1,8,5235
231,1,9,5235
231,1,10,5235
231,1,11,5235
231,1,12,5235
232,1,1,5235
232,1,2,5235
232,1,3,5235
232,1,4,5235
232,1,5,5235
232,1,6,5235
232,1,7,5235
232,1,8,5235
232,1,9,5235
232,1,10,5235
232,1,11,5235
232,1,12,5235
233,1,1,5235
233,1,2,5235
233,1,3,5235
233,1,4,5235
233,1,5,5235
233,1,6,5235
233,1,7,5235
233,1,8,5235
233,1,9,5235
233,1,10,5235
233,1,11,5235
233,1,12,5235
234,1,1,5235
234,1,2,5235
234,1,3,5235
234,1,4,5235
234,1,5,5235
234,1,6,5235
234,1,7,5235
234,1,8,5235
234,1,9,5235
234,1,10,5235
234,1,11,5235
234,1,12,5235
235,1,1,5235
235,1,2,5235
235,1,3,5235
235,1,4,5235
235,1,5,5235
235,1,6,5235
235,1,7,5235
235,1,8,5235
235,1,9,5235
235,1,10,5235
235,1,11,5235
235,1,12,5235
236,1,1,5235
236,1,2,5235
236,1,3,5235
236,1,4,5235
236,1,5,5235
236,1,6,5235
236,1,7,5235
236,1,8,5235
236,1,9,5235
236,1,10,5235
236,1,11,5235
236,1,12,5235
237,1,1,5235
237,1,2,5235
237,1,3,5235
237,1,4,5235
237,1,5,5235
237,1,6,5235
237,1,7,5235
237,1,8,5235
237,1,9,5235
237,1,10,5235
237,1,11,5235
237,1,12,5235
238,1,1,5235
238,1,2,5235
238,1,3,5235
238,1,4,5235
238,1,5,5235
238,1,6,5235
238,1,7,5235
238,1,8,5235
238,1,9,5235
238,1,10,5235
238,1,11,5235
238,1,12,5235
239,1,1,5235
239,1,2,5235
239,1,3,5235
239,1,4,5235
239,1,5,5235
239,1,6,5235
239,1,7,5235
239,1,8,5235
239,1,9,5235
239,1,10,5235
239,1,11,5235
239,1,12,5235
240,1,1,5235
240,1,2,5235
240,1,3,5235
240,1,4,5235
240,1,5,5235
240,1,6,5235
240,1,7,5235
240,1,8,5235
240,1,9,5235
240,1,10,5235
240,1,11,5235
240,1,12,5235
241,1,1,5235
241,1,2,5235
241,1,3,5235
241,1,4,5235
241,1,5,5235
241,1,6,5235
241,1,7,5235
241,1,8,5235
241,1,9,5235
241,1,10,5235
241,1,11,5235
241,1,12,5235
242,1,1,5235
242,1,2,5235
242,1,3,5235
242,1,4,5235
242,1,5,5235
242,1,6,5235
242,1,7,5235
242,1,8,5235
242,1,9,5235
242,1,10,5235
242,1,11,5235
242,1,12,5235
243,1,1,5235
243,1,2,5235
243,1,3,5235
243,1,4,5235
243,1,5,5235
243,1,6,5235
243,1,7,5235
243,1,8,5235
243,1,9,5235
243,1,10,5235
243,1,11,5235
243,1,12,5235
244,1,1,5235
244,1,2,5235
244,1,3,5235
244,1,4,5235
244,1,5,5235
244,1,6,5235
244,1,7,5235
244,1,8,5235
244,1,9,5235
244,1,10,5235
244,1,11,5235
244,1,12,5235
245,1,1,5235
245,1,2,5235
245,1,3,5235
245,1,4,5235
245,1,5,5235
245,1,6,5235
245,1,7,5235
245,1,8,5235
245,1,9,5235
245,1,10,5235
245,1,11,5235
245,1,12,5235
246,1,1,5235
246,1,2,5235
246,1,3,5235
246,1,4,5235
246,1,5,5235
246,1,6,5235
246,1,7,5235
246,1,8,5235
246,1,9,5235
246,1,10,5235
246,1,11,5235
246,1,12,5235
247,1,1,5235
247,1,2,5235
247,1,3,5235
247,1,4,5235
247,1,5,5235
247,1,6,5235
247,1,7,5235
247,1,8,5235
247,1,9,5235
247,1,10,5235
247,1,11,5235
247,1,12,5235
248,1,1,5235
248,1,2,5235
248,1,3,5235
248,1,4,5235
248,1,5,5235
248,1,6,5235
248,1,7,5235
248,1,8,5235
248,1,9,5235
248,1,10,5235
248,1,11,5235
248,1,12,5235
249,1,1,5235
249,1,2,5235
249,1,3,5235
249,1,4,5235
249,1,5,5235
249,1,6,5235
249,1,7,5235
249,1,8,5235
249,1,9,5235
249,1,10,5235
249,1,11,5235
249,1,12,5235
250,1,1,9336
250,1,2,9336
250,1,3,9336
250,1,4,9336
250,1,5,9336
250,1,6,9336
250,1,7,9336
250,1,8,9336
250,1,9,9336
250,1,10,9336
250,1,11,9336
250,1,12,9336
251,1,1,9336
251,1,2,9336
251,1,3,9336
251,1,4,9336
251,1,5,9336
251,1,6,9336
251,1,7,9336
251,1,8,9336
251,1,9,9336
251,1,10,9336
251,1,11,9336
251,1,12,9336
252,1,1,9336
252,1,2,9336
252,1,3,9336
252,1,4,9336
252,1,5,9336
252,1,6,9336
252,1,7,9336
252,1,8,9336
252,1,9,9336
252,1,10,9336
252,1,11,9336
252,1,12,9336
253,1,1,9336
253,1,2,9336
253,1,3,9336
253,1,4,9336
253,1,5,9336
253,1,6,9336
253,1,7,9336
253,1,8,9336
253,1,9,9336
253,1,10,9336
253,1,11,9336
253,1,12,9336
254,1,1,9336
254,1,2,9336
254,1,3,9336
254,1,4,9336
254,1,5,9336
254,1,6,9336
254,1,7,9336
254,1,8,9336
254,1,9,9336
254,1,10,9336
254,1,11,9336
254,1,12,9336
255,1,1,9336
255,1,2,9336
255,1,3,9336
255,1,4,9336
255,1,5,9336
255,1,6,9336
255,1,7,9336
255,1,8,9336
255,1,9,9336
255,1,10,9336
255,1,11,9336
255,1,12,9336
256,1,1,9336
256,1,2,9336
256,1,3,9336
256,1,4,9336
256,1,5,9336
256,1,6,9336
256,1,7,9336
256,1,8,9336
256,1,9,9336
256,1,10,9336
256,1,11,9336
256,1,12,9336
257,1,1,6627
257,1,2,6627
257,1,3,6627
257,1,4,6627
257,1,5,6627
257,1,6,6627
257,1,7,6627
257,1,8,6627
257,1,9,6627
257,1,10,6627
257,1,11,6627
257,1,12,6627
258,1,1,6627
258,1,2,6627
258,1,3,6627
258,1,4,6627
258,1,5,6627
258,1,6,6627
258,1,7,6627
258,1,8,6627
258,1,9,6627
258,1,10,6627
258,1,11,6627
258,1,12,6627
259,1,1,6627
259,1,2,6627
259,1,3,6627
259,1,4,6627
259,1,5,6627
259,1,6,6627
259,1,7,6627
259,1,8,6627
259,1,9,6627
