"DVS.PHC","Araria.Sadar.Hospital.DH..Araria.","Araria.Sadar.PHC..Araria.","Bhargama.PHC..Araria.","Forbesganj.SDH..Araria.","Jokihat.Referral.Hospital..Araria.","Kursakata.PHC..Araria.","Nartpatganj.PHC..Araria.","Palasi.PHC..Araria.","Raniganj.Referral.Hospital..Araria.","Sikti.PHC..Araria.","Arwal.PHC..Arwal.","Arwal.Sadar.Hospital.DH..Arwal.","Kaler.PHC..Arwal.","Karpi.PHC..Arwal.","Kurtha.PHC..Arwal.","Sonbhadra.Bansi.Suryapur.PHC..Arwal.","Barun.PHC..Aurangabad.","Daudnagar.PHC..Aurangabad.","Deo.PHC..Aurangabad.","Goh.PHC..Aurangabad.","Haspura.PHC..Aurangabad.","Aurangabad.PHC..Aurangabad.","Kutumba.PHC..Aurangabad.","Madanpur.PHC..Aurangabad.","Nabinagar.PHC..Aurangabad.","Naughrah.APHC..Aurangabad.","Obra.PHC..Aurangabad.","Rafganj.PHC..Aurangabad.","Amarpur.PHC..Banka.","Banka.DH..Banka.","Banka.Sadar.PHC..Banka.","Barahat.PHC..Banka.","Baunsi.PHC..Banka.","Belhar.PHC..Banka.","Chandan.PHC..Banka.","Dhoraiya.PHC..Banka.","Fullidumar.PHC..Banka.","Katoriya.RH..Banka.","Rajoun.PHC..Banka.","Shambhuganj.PHC..Banka.","Bakhari.PHC..Begusarai.","Barauni.PHC..Begusarai.","Begusarai.Urban.UHC..Begusarai.","Birpur.PHC..Begusarai.","Chhurahi.PHC..Begusarai.","Garhpura.PHC..Begusarai.","Mansoorchak.PHC..Begusarai.","Nawkothi.PHC..Begusarai.","Shamho.PHC..Begusarai.","Bihpur.PHC..Bhagalpur.","Goradih.PHC..Bhagalpur.","Kahalgaon.PHC..Bhagalpur.","Nathnagar.PHC..Bhagalpur.","Narayanpur.PHC..Bhagalpur.","Pirpainti.PHC..Bhagalpur.","Sabour.PHC..Bhagalpur.","Sanahulla.PHC..Bhagalpur.","Urban.PHC..Bhagalpur.","Barhara.PHC..Bhojpur.","Bihiya.PHC..Bhojpur.","Garahani.PHC..Bhojpur.","Jagdishpur.SDH..Bhojpur.","Ara.Urban..Bhojpur.","Sahar.PHC..Bhojpur.","Sandesh.PHC..Bhojpur.","Udwantnagar.PHC..Bhojpur.","Chakki.PHC..Buxar.","Chousa.PHC..Buxar.","Itarhi.PHC..Buxar.","Nawanagar.PHC..Buxar.","Rajpur.PHC..Buxar.","Alinagar.PHC..Darbhanga.","Baheri.PHC..Darbhanga.","Benipur.SDH..Darbhanga.","Darbhanga.Sadar.PHC..Darbhanga.","Ghanshyampur.PHC..Darbhanga.","Hayaghat.PHC..Darbhanga.","Keoti.PHC..Darbhanga.","Kusheshwar.Asthan.PHC..Darbhanga.","Darbhanga.URBAN..Darbhanga.","Jagdishpur.PHC..Bhojpur.","Ara.Urban..Bhojpur..1","Shahpur.PHC..Bhojpur.","Udwantnagar.PHC..Bhojpur..1","Chougain.PHC..Buxar.","Itarhi.PHC..Buxar..1","Brahampur.PHC..Buxar.","Alinagar.PHC..Darbhanga..1","Benipur.PHC..Darbhanga.","Darbhanga.Sadar.PHC..Darbhanga..1","Hanuman.Nagar.PHC..Darbhanga.","Keoti.PHC..Darbhanga..1","Kusheshwar.Asthan..East..PHC..Darbhanga.","Singwara.PHC..Darbhanga.","Areraj.PHC..East.Champaran.","Chakia.PHC..East.Champaran.","Dhaka.PHC..East.Champaran.","Kalyanpur.PHC..East.Champaran.","Madhuban.PHC..East.Champaran.","Motihari.Urban..East.Champaran.","Patahi.PHC..East.Champaran.","Ramgarhwa.PHC..East.Champaran.","Sugauli.PHC..East.Champaran.","A..N..Magadh.Medical.College.Hospital..Gaya.","Bankey.Bazar.PHC..Gaya.","Bodh.Gaya.PHC..Gaya.","Fatehpur.PHC..Gaya.","Imamganj.PHC..Gaya.","Konch.PHC..Gaya.","Mohra.PHC..Gaya.","Paraiya.PHC..Gaya.","Tankuppa.PHC..Gaya.","Baikunthpur.CHC..Gopalganj.","Bijayipur.PHC..Gopalganj.","Hathuwa.PHC..Gopalganj.","Kuchaikote.CHC..Gopalganj.","Phulwariya.PHC..Gopalganj.","Uchakagaon.CHC..Gopalganj.","Chakai.PHC..Jamui.","Jamui.Urban.PHC..Jamui.","Adapur.PHC..East.Champaran.","Chakia.PHC..East.Champaran..1","Ghorasahan.PHC..East.Champaran.","Kotwa.PHC..East.Champaran.","Motihari.Urban..East.Champaran..1","Phenhara.PHC..East.Champaran.","Sangrampur.PHC..East.Champaran.","A..N..Magadh.Medical.College.Hospital..Gaya..1","Barachatti.PHC..Gaya.","Dumariya.PHC..Gaya.","Imamganj.PHC..Gaya..1","Manpur.PHC..Gaya.","Nimchak.Bathanhi.PHC..Gaya.","Tankuppa.PHC..Gaya..1","BARAULI.PHC..Gopalganj.","Gopalganj.Sadar.PHC..Gopalganj.","Kuchaikote.CHC..Gopalganj..1","SIDHWALIYA.PHC..Gopalganj.","Barhat.PHC..Jamui.","Jamui.Urban.PHC..Jamui..1","Sikandra.PHC..Jamui.","Jehanabad.Sadar.Hospital..Jehanabad.","Ratni.Faridpur.PHC..Jehanabad.","Bhagwanpur.PHC..Kaimur.","Bhabua.PHC..Kaimur.","Nuaon.PHC..Kaimur.","Azamnagar.PHC..Katihar.","Beliya.Belon.PHC..Katihar.","Kadawa.PHC..Katihar.","Katihar.PHC..Katihar.","Manihari.Referral.Hospital..Katihar.","Shalmari.APHC..Katihar.","Gogari.CHC..Khagaria.","Mansi.PHC..Khagaria.","Kishanganj.DH..Kishanganj.","Pothiya.PHC..Kishanganj.","Ghosaith.APHC..Lakhisarai.","Pipairya.PHC..Lakhisarai.","Bihariganj.PHC..Madhepura.","Gwalpara.PHC..Madhepura.","Jay.Prakash.Narayana.Hospital..Gaya.","Mohra.PHC..Gaya..1","Sherghati.PHC..Gaya.","BARAULI.PHC..Gopalganj..1","Hathuwa.PHC..Gopalganj..1","Panchadeori.PHC..Gopalganj.","Aliganj.PHC..Jamui.","Jamui.Urban.PHC..Jamui..2","Sono.PHC..Jamui.","Makhdumpur.PHC..Jehanabad.","Bhabua.Urban..Kaimur.","Bhabua.PHC..Kaimur..1","Ramgarh.PHC..Kaimur.","Barari.PHC..Katihar.","Hasanganj.PHC..Katihar.","Katihar.PHC..Katihar..1","Mansahi.PHC..Katihar.","Alauli.PHC..Khagaria.","Prawatta.PHC..Khagaria.","Kishanganj.DH..Kishanganj..1","Terhagchh.PHC..Kishanganj.","Lakhisarai.PHC..Lakhisarai.","Alamnagar.PHC..Madhepura.","Gwalpara.PHC..Madhepura..1","Murliganj.PHC..Madhepura.","Udakisananganj.PHC..Madhepura.","Bisf.PHC..Madhubani.","Kaluahi.PHC..Madhubani.","Laukahi.PHC..Madhubani.","Phulparas.RH..Madhubani.","Dharhara.PHC..Munger.","Sangrampur.PHC..Munger.","Gayghat.PHC..Muzaffarpur.","Minapur.PHC..Muzaffarpur.","Sri.Krishna.Medical.College.and.Hospital..Muzaffarpur.","Saraiya.PHC..Muzaffarpur.","Ekangarsarai.PHC..Nalanda.","Katrisarai.PHC..Nalanda.","Parwalpur.PHC..Nalanda.","Silao.PHC..Nalanda.","Ghoshi.PHC..Jehanabad.","Ratni.Faridpur.PHC..Jehanabad..1","Chand.PHC..Kaimur.","Nuaon.PHC..Kaimur..1","Barari.PHC..Katihar..1","Kadawa.PHC..Katihar..1","Kursela.PHC..Katihar.","Shalmari.APHC..Katihar..1","Chautham.PHC..Khagaria.","Kishanganj.DH..Kishanganj..2","Thakurganj.PHC..Kishanganj.","Pipairya.PHC..Lakhisarai..1","Gamhariya.PHC..Madhepura.","Murho.PHC..Madhepura.","Udakisananganj.PHC..Madhepura..1","Ghoghardiha.PHC..Madhubani.","Khutauna.PHC..Madhubani.","Madhwapur.PHC..Madhubani.","Bariarpur.PHC..Munger.","Sangrampur.PHC..Munger..1","Kanti.PHC..Muzaffarpur.","Muraul.PHC..Muzaffarpur.","Sahebganj.PHC..Muzaffarpur.","Chandi.PHC..Nalanda.","Katrisarai.PHC..Nalanda..1","Rahui.PHC..Nalanda.","Akbarpur.PHC..Nawada.","Nardiganj.PHC..Nawada.","Roh.PHC..Nawada.","Belchi.PHC..Patna.","Dulhinbazar.PHC..Patna.","Jai.Prabha.UHC..Patna.","Mokama.PHC..Patna.","PMCH..Patna.","Sampatchak.PHC..Patna.","Baisee.PHC..Purnia.","Jalalgarh.PHC..Purnia.","Purnia.East.Rural.PHC..Purnia.","Bikramganj.PHC..Rohtas.","Kargahar.PHC..Rohtas.","Sameli.PHC..Katihar.","Chautham.PHC..Khagaria..1","MGM.Medical.College...Hospital.Kishanganj..Kishanganj.","Ghosaith.APHC..Lakhisarai..1","Alamnagar.PHC..Madhepura..1","Madhepura.Sadar.Hospital..Madhepura.","Singheshar.PHC..Madhepura.","Ghoghardiha.PHC..Madhubani..1","Ladania.PHC..Madhubani.","Phulparas.RH..Madhubani..1","Kharagpur.PHC..Munger.","Bochaha.PHC..Muzaffarpur.","Motipur.PHC..Muzaffarpur.","Sahebganj.PHC..Muzaffarpur..1","Ekangarsarai.PHC..Nalanda..1","Nagarnausa.PHC..Nalanda.","Sarmera.PHC..Nalanda.","Kawakol.PHC..Nawada.","Rajauli.PHC..Nawada.","Belchi.PHC..Patna..1","Fatuha.PHC..Patna.","Khushrupur.PHC..Patna.","Paliganj.PHC..Patna.","Rajbanshi.Nagar.UHC..Patna.","Baisa.PHC..Purnia.","Jalalgarh.PHC..Purnia..1","Purnia.East.Urban.PHC..Purnia.","Dawath.PHC..Rohtas.","Nauhatta.PHC..Rohtas.","Suryapura.PHC..Rohtas.","Patarghat.PHC..Saharsa.","Bithan.PHC..Samastipur.","Morwa.PHC..Samastipur.","Shivajinagar.PHC..Samastipur.","Baniyapur.Referal.Hospital.RH..Saran.","Lahladpur.PHC..Saran.","Parsa.CHC..Saran.","Chewara.PHC..Sheikhpura.","Sheohar.Sadar.PHC..Sheohar.","Bathnaha.PHC..Sitamarhi.","Sankarpur.PHC..Madhepura.","Ghoghardiha.PHC..Madhubani..2","Lakhnaur.PHC..Madhubani.","Rajnagar.PHC..Madhubani.","Sangrampur.PHC..Munger..2","Kudhani.PHC..Muzaffarpur.","Urban.Muzaffarpur..Muzaffarpur.","Chandi.PHC..Nalanda..1","Nagarnausa.PHC..Nalanda..1","Silao.PHC..Nalanda..1","Nardiganj.PHC..Nawada..1","Warisaliganj.PHC..Nawada.","Daniyawan.PHC..Patna.","Jai.Prabha.UHC..Patna..1","New.Gardiner.Road.UHC..Patna.","Rajbanshi.Nagar.UHC..Patna..1","Baisee.PHC..Purnia..1","Kasba.PHC..Purnia.","Shrinagar.PHC..Purnia.","Kargahar.PHC..Rohtas..1","Sasaram.PHC..Rohtas.","Panchgachhiya.PHC..Saharsa.","Bithan.PHC..Samastipur..1","Patori.PHC..Samastipur.","Tajpur.PHC..Samastipur.","Ekma.CHC..Saran.","Mashrakh.CHC..Saran.","Taraiya.PHC..Saran.","Dumri.Katsari.PHC..Sheohar.","Bathnaha.PHC..Sitamarhi..1","Parsauni.PHC..Sitamarhi.","Andar.PHC..Siwan.","Hasanpur.PHC..Siwan.","Raghunathpur.PHC..Siwan.","Kunauli.APHC..Supaul.","Triveniganj.PHC..Supaul.","Jandaha.PHC..Vaishali.","Sahdai.Buzurg.PHC..Vaishali.","Bhitaha.PHC..West.Champaran.","Majhauliya.PHC..West.Champaran.","Tarapur.PHC..Munger.","Tetiya.Bamber.PHC..Munger.","Aurai.PHC..Muzaffarpur.","Bochaha.PHC..Muzaffarpur..1","Gayghat.PHC..Muzaffarpur..1","Kanti.PHC..Muzaffarpur..1","Katra.PHC..Muzaffarpur.","Kudhani.PHC..Muzaffarpur..1","Marwan.PHC..Muzaffarpur.","Minapur.PHC..Muzaffarpur..1","Motipur.PHC..Muzaffarpur..1","Muraul.PHC..Muzaffarpur..1","Mushari.PHC..Muzaffarpur.","Sadar.Hospital.Muzaffarpur.DH..Muzaffarpur.","Sri.Krishna.Medical.College.and.Hospital..Muzaffarpur..1","Urban.Muzaffarpur..Muzaffarpur..1","Paroo.PHC..Muzaffarpur.","Sahebganj.PHC..Muzaffarpur..2","Sakra.PHC..Muzaffarpur.","Saraiya.PHC..Muzaffarpur..1","Asthawan.PHC..Nalanda.","Ben.PHC..Nalanda.","Biharsharif.urban.PHC..Nalanda.","Chandi.PHC..Nalanda..2","Ekangarsarai.PHC..Nalanda..2","Giriyak.PHC..Nalanda.","Hilsa.PHC..Nalanda.","Islampur.PHC..Nalanda.","Karaiparsurai.PHC..Nalanda.","Katrisarai.PHC..Nalanda..2","Bind.PHC..Nalanda.","Nagarnausa.PHC..Nalanda..2","Harnaut.PHC..Nalanda.","Noorsarai.PHC..Nalanda.","Parwalpur.PHC..Nalanda..1","Rahui.PHC..Nalanda..1","Rajgir.PHC..Nalanda.","Biharsharif.sadar.PHC..Nalanda.","Sarmera.PHC..Nalanda..1","Silao.PHC..Nalanda..2","Tharthari.PHC..Nalanda.","Akbarpur.PHC..Nawada..1","GovindPur.PHC..Nawada.","Hisua.PHC..Nawada.","Kasichak.PHC..Nawada.","Kawakol.PHC..Nawada..1","Meskour.PHC..Nawada.","Nardiganj.PHC..Nawada..2","Narhat.PHC..Nawada.","Nawada.Sadar.Hospital.DH..Nawada.","Sadar.Block.PHC..Nawada.","Pakribrawan.PHC..Nawada.","Rajauli.PHC..Nawada..1","Roh.PHC..Nawada..1","Sirdala.PHC..Nawada.","Warisaliganj.PHC..Nawada..1","Athmalgola.PHC..Patna.","Bakhtiyarpur.PHC..Patna.","Barh.PHC..Patna.","Belchi.PHC..Patna..2","Bihta.PHC..Patna.","Bikram.PHC..Patna.","Danapur.PHC..Patna.","Daniyawan.PHC..Patna..1","Dhanarua.PHC..Patna.","Dulhinbazar.PHC..Patna..1","Fatuha.PHC..Patna..1","Gardanibagh.UHC..Patna.","GGS.Patna.City.UHC..Patna.","Ghoswari.PHC..Patna.","Gulzarbagh.Dispensary.UHC..Patna.","Jai.Prabha.UHC..Patna..2","Kankarbagh.Dispensary.UHC..Patna.","Khushrupur.PHC..Patna..1","Maner.PHC..Patna.","Marufganj.Dispensary.UHC..Patna.","Masaurhi.PHC..Patna.","Mokama.PHC..Patna..1","Naubatpur.PHC..Patna.","New.Gardiner.Road.UHC..Patna..1","Paliganj.PHC..Patna..1","Pandarak.PHC..Patna.","NMCH..Patna.","PMCH..Patna..1","Patna.Sadar.PHC..Patna.","Phulwarisharif.PHC..Patna.","Punpun.PHC..Patna.","Rajbanshi.Nagar.UHC..Patna..2","Rajendra.Nagar.UHC..Patna.","Sampatchak.PHC..Patna..1","Barh.SDH..Patna.","Danapur.SDH..Patna.","Masaurhi.SDH..Patna.","Amour.Referral.Hospital..Purnia.","Baisa.PHC..Purnia..1","Baisee.PHC..Purnia..2","Banmankhi.SDH..Purnia.","Barhara.Kothi.PHC..Purnia.","Bhawanipur.PHC..Purnia.","Dagarua.PHC..Purnia.","Dhamdaha.Referral.Hospital..Purnia.","Jalalgarh.PHC..Purnia..2","Jankinagar.APHC..Purnia.","Kasba.PHC..Purnia..1","Krityanand.Nagar.PHC..Purnia.","Mohanpur.APHC..Purnia.","Sadar.Hospital.DH..Purnia.","Purnia.East.Rural.PHC..Purnia..1","Purnia.East.Urban.PHC..Purnia..1","Rupauli.Referral.Hospital..Purnia.","Sarsi.PHC..Purnia.","Shrinagar.PHC..Purnia..1","Akori.Gola.PHC..Rohtas.","Bikramganj.PHC..Rohtas..1","Chenari.PHC..Rohtas.","Dawath.PHC..Rohtas..1","Dehri.PHC..Rohtas.","Dinara.PHC..Rohtas.","Karakat.PHC..Rohtas.","Kargahar.PHC..Rohtas..2","Kochas.PHC..Rohtas.","Nasriganj.PHC..Rohtas.","Nauhatta.PHC..Rohtas..1","Nokha.PHC..Rohtas.","Rajpur.PHC..Rohtas.","Rohtas.PHC..Rohtas.","Sanjhauli.PHC..Rohtas.","Sasaram.PHC..Rohtas..1","Sheosagar.PHC..Rohtas.","Suryapura.PHC..Rohtas..1","Tilouthu.PHC..Rohtas.","Banma.Itahari.PHC..Saharsa.","Saharsa.Sadar.PHC..Saharsa.","Mahishi.PHC..Saharsa.","Nauhatta.PHC..Saharsa.","Panchgachhiya.PHC..Saharsa..1","Patarghat.PHC..Saharsa..1","Saharsa.Urban.PHC..Saharsa.","Salkhua.PHC..Saharsa.","Simari.Bakhtiyarpur.PHC..Saharsa.","Sonbarsa.PHC..Saharsa.","Sourbazar.PHC..Saharsa.","Bibhutipur.PHC..Samastipur.","Bithan.PHC..Samastipur..2","Dalsinghsarai.PHC..Samastipur.","Hasanpur.PHC..Samastipur.","Kalyanpur.PHC..Samastipur.","Khanpur.PHC..Samastipur.","Mohanpur.PHC..Samastipur.","Mohauiddinagar.PHC..Samastipur.","Morwa.PHC..Samastipur..1","Patori.PHC..Samastipur..1","Pusa.PHC..Samastipur.","Rosera.PHC..Samastipur.","Samastipur.PHC..Samastipur.","Samastipur.Urban..Samastipur.","Sarairanjan.PHC..Samastipur.","Shivajinagar.PHC..Samastipur..1","Singhia.PHC..Samastipur.","Tajpur.PHC..Samastipur..1","Ujiarpur.PHC..Samastipur.","Vidyapatinagar.PHC..Samastipur.","Warishnagar.PHC..Samastipur.","Amnour.CHC..Saran.","Baniyapur.Referal.Hospital.RH..Saran..1","Dariyapur.PHC..Saran.","Dighwara.CHC..Saran.","Ekma.CHC..Saran..1","Garkha.CHC..Saran.","Isuwapur.PHC..Saran.","Jalalpur.CHC..Saran.","Lahladpur.PHC..Saran..1","Maker.PHC..Saran.","Manjhi.CHC..Saran.","Marhaura.PHC..Saran.","Mashrakh.CHC..Saran..1","Nagra.PHC..Saran.","Panapur.PHC..Saran.","Parsa.CHC..Saran..1","Revilgang.CHC..Saran.","Sadar.Block.PHC..Saran.","Sadar.Hospital.Saran.DH..Saran.","Sonpur.CHC..Saran.","Taraiya.PHC..Saran..1","Barbigha.RH..Sheikhpura.","Chewara.PHC..Sheikhpura..1","Ghatkumbha.PHC..Sheikhpura.","Ariyari.PHC..Sheikhpura.","Sekhopursarai.PHC..Sheikhpura.","Seikhpura.DH..Sheikhpura.","Sheikhpura.PHC..Sheikhpura.","Dumri.Katsari.PHC..Sheohar..1","Sheohar.Sadar.PHC..Sheohar..1","Piprahi.PHC..Sheohar.","Purnahiya.PHC..Sheohar.","Sheohar.DH..Sheohar.","Tariyani.PHC..Sheohar.","Bairginiya.PHC..Sitamarhi.","Bangaon.PHC..Sitamarhi.","Bathnaha.PHC..Sitamarhi..2","Belsand.PHC..Sitamarhi.","Bokhara.PHC..Sitamarhi.","Choraut.PHC..Sitamarhi.","Dumra.PHC..Sitamarhi.","Mejorganj.PHC..Sitamarhi.","Nanpur.PHC..Sitamarhi.","Parihar.PHC..Sitamarhi.","Parsauni.PHC..Sitamarhi..1","Pupri.PHC..Sitamarhi.","Riga.PHC..Sitamarhi.","Runnisaidpur.PHC..Sitamarhi.","Sitamarhi.DH..Sitamarhi.","Sonbarsa.PHC..Sitamarhi.","Suppi.PHC..Sitamarhi.","Sursand.PHC..Sitamarhi.","Andar.PHC..Siwan..1","Barharya.PHC..Siwan.","Basantpur.PHC..Siwan.","Bhagwanpur.PHC..Siwan.","Darauli.PHC..Siwan.","Daraunda.PHC..Siwan.","Goriyakothi.PHC..Siwan.","Guthani.PHC..Siwan.","Hasanpur.PHC..Siwan..1","Hussainganj.PHC..Siwan.","Jeeradei.PHC..Siwan.","Lakarinabiganj.PHC..Siwan.","Maharajganj.PHC..Siwan.","Mairwa.PHC..Siwan.","Nautan.PHC..Siwan.","Pachrukhi.PHC..Siwan.","Raghunathpur.PHC..Siwan..1","Siswan.PHC..Siwan.","Sadar.Block.PHC..Siwan.","Siwan.Sadar.Hospital.DH..Siwan.","Balua.Bazar.APHC..Supaul.","Basantpur.PHC..Supaul.","Chattapur.PHC..Supaul.","Kishanpur.PHC..Supaul.","Kunauli.APHC..Supaul..1","Marauna.PHC..Supaul.","Nirmali.PHC..Supaul.","Pipra.PHC..Supaul.","Pratapganj.PHC..Supaul.","Raghopur.PHC..Supaul.","S..Bhaptiyahe.PHC..Supaul.","Sadar.Block.Supaul.PHC..Supaul.","Triveniganj.PHC..Supaul..1","Bhagwanpur.PHC..Vaishali.","Bidupur.PHC..Vaishali.","Chehra.Kala.PHC..Vaishali.","Desri.PHC..Vaishali.","Goraul.PHC..Vaishali.","Hajipur.DH..Vaishali.","Hajipur.PHC..Vaishali.","Jandaha.PHC..Vaishali..1","LALGANJ.PHC..Vaishali.","Mahnar.PHC..Vaishali.","Mahua.PHC..Vaishali.","Patepur.PHC..Vaishali.","Paterhi.Belsar.PHC..Vaishali.","Raghopur.Referal.Hospital..Vaishali.","Rajapakar.PHC..Vaishali.","Sahdai.Buzurg.PHC..Vaishali..1","Vaishali.PHC..Vaishali.","Bagaha.1.PHC..West.Champaran.","Bagaha.2.PHC..West.Champaran.","Bairiya.PHC..West.Champaran.","Bakhari.APHC..West.Champaran.","Balmiki.Nagar.APHC..West.Champaran.","Bettiah.PHC..West.Champaran.","Bhitaha.PHC..West.Champaran..1","Chanpatia.PHC..West.Champaran.","Madhubani.PHC..West.Champaran.","Gaunaha.PHC..West.Champaran.","Harnatarh.PHC..West.Champaran.","Jogapatti.PHC..West.Champaran.","Lauriya.PHC..West.Champaran.","Mainatarh.PHC..West.Champaran.","Majhauliya.PHC..West.Champaran..1","Narkatiyaganj PHC, West Champaran ","Nautan PHC, West Champaran ","Piprashi PHC, West Champaran ","Ram Nagar PHC, West Champaran ","Sikta PHC, West Champaran ","Thakraha PHC, West Champaran "
"Araria , Bihar, India",0,0,45.549,30.299,0,29.52,46.339,25.929,0,35.627,387.889,387.889,407.476,399.093,389.539,387.889,472.711,437.873,477.248,421.061,414.153,458.179,479.36,482.306,493.286,458.179,440.035,458.179,162.037,181.253,181.253,175.049,181.253,204.844,222.364,172.911,181.253,181.253,161.214,181.253,222.303,238.841,222.303,237.63,222.303,226.174,222.303,222.303,222.303,135.931,146.228,135.201,146.148,139.528,182.029,135.201,135.201,135.201,381.802,402.581,393.86,402.331,374.623,393.047,381.597,381.362,423.479,435.075,445.51,427.846,459.81,173.489,168.902,184.124,177.133,172.557,201.465,192.036,214.935,185.819,402.331,374.623,401.592,381.362,421.923,445.51,412.757,173.489,184.124,177.133,189.93,192.036,223.567,204.43,321.137,321.137,323.982,321.137,321.137,321.137,321.137,321.137,348.271,419.573,419.573,424.682,381.214,487.323,426.756,338.907,421.885,376.838,350.11,430.924,395.776,393.327,407.993,376.396,239.748,239.748,360.171,321.137,321.137,321.137,321.137,321.137,321.137,419.573,469.699,513.148,487.323,419.573,339.405,376.838,362.978,376.396,393.327,376.396,235.502,239.748,261.018,369.521,385.081,517.383,508.112,470.179,89.929,72.216,70.035,72.216,72.216,72.216,182.989,174.504,71.558,98.581,244.216,238.112,93.572,96.602,419.573,338.907,419.573,362.978,395.776,376.396,273.007,239.748,255.812,385.198,508.112,508.112,481.481,80.826,60.505,72.216,81.009,201.69,182.989,71.558,48.373,243.881,150.889,96.602,77.971,93.572,201.498,177.464,126.128,115.766,212.139,201.78,211.511,254.9,247.576,276.103,367.156,297.065,381.812,318.229,369.521,385.081,528.204,470.179,80.826,70.035,92.993,72.216,173.495,71.558,71.558,238.112,108.677,89.292,93.572,124.544,137.689,201.047,184.1,201.78,253.209,230.71,298.811,360.174,297.065,300.878,340.465,327.726,308.019,331.246,363.432,331.246,252.388,331.246,323.217,51.077,51.077,51.077,532.144,476.932,88.214,173.495,71.558,244.216,150.889,93.572,112.762,124.544,149.288,115.766,199.14,247.576,268.656,298.811,367.156,318.229,271.743,290.421,323.068,331.246,339.593,347.468,371.891,325.166,51.077,51.077,51.077,429.783,517.274,438.312,98.451,218.689,257.261,210.792,339.568,338.208,298.811,276.463,289.015,252.856,78.316,124.544,146.625,165.266,201.78,247.576,243.44,360.174,318.229,318.229,327.726,299.082,331.246,331.246,323.49,325.166,51.077,34.647,38.414,476.932,474.004,148.844,218.689,270.523,250.359,357.004,318.801,308.687,286.861,252.856,290.54,406.631,399.156,418.949,111.13,64.366,269.654,287.233,361.026,361.026,182.928,200.025,253.109,247.576,211.511,253.209,217.585,247.576,261.119,254.9,268.656,230.71,232.45,243.44,247.576,243.44,285.555,298.811,238.466,276.103,294.707,333.73,318.229,360.174,367.156,318.229,355.932,377.526,318.229,297.065,285.728,318.229,308.775,368.36,381.812,300.878,317.796,318.229,271.743,318.229,364.634,340.465,351.618,323.068,323.068,290.421,323.068,327.726,343.609,323.068,323.068,292.527,323.068,308.019,359.312,299.082,291.309,362.109,331.246,331.246,351.661,355.999,325.381,331.246,346.438,363.432,339.593,323.897,322.174,358.66,331.246,331.246,331.246,347.468,342.518,331.246,349.813,252.388,343.684,323.49,371.891,271.328,331.246,331.246,318.577,330.984,334.597,325.166,331.246,323.217,331.246,325.381,349.813,51.077,51.077,51.077,51.077,51.077,51.077,51.077,51.077,51.077,51.077,34.647,51.077,51.077,51.077,51.077,51.077,51.077,51.077,38.414,532.144,532.144,506.217,429.783,457.509,446.984,436.858,476.932,461.876,532.144,517.274,451.183,446.893,532.144,443.54,474.004,487.841,438.312,472.554,148.844,148.844,147.981,127.722,148.844,98.451,148.828,168.076,160.473,121.252,148.844,240.12,218.689,235.72,234.904,222.075,221.151,284.71,273.719,257.261,270.523,230.439,228.037,235.72,235.72,249.601,210.792,235.72,250.359,247.09,259.321,263.237,339.568,339.568,306.419,316.982,357.004,312.447,324.017,341.611,338.208,290.676,346.457,311.368,318.801,339.568,315.745,298.811,334.872,339.568,339.568,309.185,308.687,280.688,276.463,269.701,269.701,269.701,269.701,269.701,286.861,289.015,289.015,299.294,289.015,274.645,282.656,252.273,252.856,279.177,252.273,209.017,252.273,252.273,229.597,255.438,290.54,224.917,263.438,268.346,250.938,279.094,274.901,252.273,406.631,376.478,368.386,421.653,428.225,399.156,399.156,425.192,399.156,397.912,399.156,399.156,390.411,411.98,408.196,399.156,418.949,378.262,399.156,399.156,111.13,72.025,111.13,100.642,111.13,117.805,111.13,125.898,63.92,75.133,111.13,111.13,64.366,287.085,316.194,287.233,287.233,277.429,303.614,303.614,269.654,288.58,282.487,263.137,246.943,287.233,287.233,301.41,287.233,287.233,361.026,361.026,361.026,361.026,361.026,361.026,361.026,361.026,361.026,361.026,361.026,361.026,361.026,361.026,361.026,361.026,361.026,361.026,440.32,361.026,361.026
