i,j,t,demand
69,2,6,21
69,2,7,21
69,2,8,21
69,2,9,21
69,2,10,21
69,2,11,21
69,2,12,21
70,1,1,1287
70,1,2,1287
70,1,3,1287
70,1,4,1287
70,1,5,1287
70,1,6,1287
70,1,7,1287
70,1,8,1287
70,1,9,1287
70,1,10,1287
70,1,11,1287
70,1,12,1287
70,2,1,21
70,2,2,21
70,2,3,21
70,2,4,21
70,2,5,21
70,2,6,21
70,2,7,21
70,2,8,21
70,2,9,21
70,2,10,21
70,2,11,21
70,2,12,21
71,1,1,1287
71,1,2,1287
71,1,3,1287
71,1,4,1287
71,1,5,1287
71,1,6,1287
71,1,7,1287
71,1,8,1287
71,1,9,1287
71,1,10,1287
71,1,11,1287
71,1,12,1287
71,2,1,21
71,2,2,21
71,2,3,21
71,2,4,21
71,2,5,21
71,2,6,21
71,2,7,21
71,2,8,21
71,2,9,21
71,2,10,21
71,2,11,21
71,2,12,21
72,1,1,1287
72,1,2,1287
72,1,3,1287
72,1,4,1287
72,1,5,1287
72,1,6,1287
72,1,7,1287
72,1,8,1287
72,1,9,1287
72,1,10,1287
72,1,11,1287
72,1,12,1287
72,2,1,21
72,2,2,21
72,2,3,21
72,2,4,21
72,2,5,21
72,2,6,21
72,2,7,21
72,2,8,21
72,2,9,21
72,2,10,21
72,2,11,21
72,2,12,21
73,1,1,1287
73,1,2,1287
73,1,3,1287
73,1,4,1287
73,1,5,1287
73,1,6,1287
73,1,7,1287
73,1,8,1287
73,1,9,1287
73,1,10,1287
73,1,11,1287
73,1,12,1287
73,2,1,21
73,2,2,21
73,2,3,21
73,2,4,21
73,2,5,21
73,2,6,21
73,2,7,21
73,2,8,21
73,2,9,21
73,2,10,21
73,2,11,21
73,2,12,21
74,1,1,1287
74,1,2,1287
74,1,3,1287
74,1,4,1287
74,1,5,1287
74,1,6,1287
74,1,7,1287
74,1,8,1287
74,1,9,1287
74,1,10,1287
74,1,11,1287
74,1,12,1287
74,2,1,21
74,2,2,21
74,2,3,21
74,2,4,21
74,2,5,21
74,2,6,21
74,2,7,21
74,2,8,21
74,2,9,21
74,2,10,21
74,2,11,21
74,2,12,21
75,1,1,1287
75,1,2,1287
75,1,3,1287
75,1,4,1287
75,1,5,1287
75,1,6,1287
75,1,7,1287
75,1,8,1287
75,1,9,1287
75,1,10,1287
75,1,11,1287
75,1,12,1287
75,2,1,21
75,2,2,21
75,2,3,21
75,2,4,21
75,2,5,21
75,2,6,21
75,2,7,21
75,2,8,21
75,2,9,21
75,2,10,21
75,2,11,21
75,2,12,21
76,1,1,1287
76,1,2,1287
76,1,3,1287
76,1,4,1287
76,1,5,1287
76,1,6,1287
76,1,7,1287
76,1,8,1287
76,1,9,1287
76,1,10,1287
76,1,11,1287
76,1,12,1287
76,2,1,21
76,2,2,21
76,2,3,21
76,2,4,21
76,2,5,21
76,2,6,21
76,2,7,21
76,2,8,21
76,2,9,21
76,2,10,21
76,2,11,21
76,2,12,21
77,1,1,1228
77,1,2,1228
77,1,3,1228
77,1,4,1228
77,1,5,1228
77,1,6,1228
77,1,7,1228
77,1,8,1228
77,1,9,1228
77,1,10,1228
77,1,11,1228
77,1,12,1228
77,2,1,20
77,2,2,20
77,2,3,20
77,2,4,20
77,2,5,20
77,2,6,20
77,2,7,20
77,2,8,20
77,2,9,20
77,2,10,20
77,2,11,20
77,2,12,20
78,1,1,1228
78,1,2,1228
78,1,3,1228
78,1,4,1228
78,1,5,1228
78,1,6,1228
78,1,7,1228
78,1,8,1228
78,1,9,1228
78,1,10,1228
78,1,11,1228
78,1,12,1228
78,2,1,20
78,2,2,20
78,2,3,20
78,2,4,20
78,2,5,20
78,2,6,20
78,2,7,20
78,2,8,20
78,2,9,20
78,2,10,20
78,2,11,20
78,2,12,20
79,1,1,1228
79,1,2,1228
79,1,3,1228
79,1,4,1228
79,1,5,1228
79,1,6,1228
79,1,7,1228
79,1,8,1228
79,1,9,1228
79,1,10,1228
79,1,11,1228
79,1,12,1228
79,2,1,20
79,2,2,20
79,2,3,20
79,2,4,20
79,2,5,20
79,2,6,20
79,2,7,20
79,2,8,20
79,2,9,20
79,2,10,20
79,2,11,20
79,2,12,20
80,1,1,1228
80,1,2,1228
80,1,3,1228
80,1,4,1228
80,1,5,1228
80,1,6,1228
80,1,7,1228
80,1,8,1228
80,1,9,1228
80,1,10,1228
80,1,11,1228
80,1,12,1228
80,2,1,20
80,2,2,20
80,2,3,20
80,2,4,20
80,2,5,20
80,2,6,20
80,2,7,20
80,2,8,20
80,2,9,20
80,2,10,20
80,2,11,20
80,2,12,20
81,1,1,1228
81,1,2,1228
81,1,3,1228
81,1,4,1228
81,1,5,1228
81,1,6,1228
81,1,7,1228
81,1,8,1228
81,1,9,1228
81,1,10,1228
81,1,11,1228
81,1,12,1228
81,2,1,20
81,2,2,20
81,2,3,20
81,2,4,20
81,2,5,20
81,2,6,20
81,2,7,20
81,2,8,20
81,2,9,20
81,2,10,20
81,2,11,20
81,2,12,20
82,1,1,1228
82,1,2,1228
82,1,3,1228
82,1,4,1228
82,1,5,1228
82,1,6,1228
82,1,7,1228
82,1,8,1228
82,1,9,1228
82,1,10,1228
82,1,11,1228
82,1,12,1228
82,2,1,20
82,2,2,20
82,2,3,20
82,2,4,20
82,2,5,20
82,2,6,20
82,2,7,20
82,2,8,20
82,2,9,20
82,2,10,20
82,2,11,20
82,2,12,20
83,1,1,1228
83,1,2,1228
83,1,3,1228
83,1,4,1228
83,1,5,1228
83,1,6,1228
83,1,7,1228
83,1,8,1228
83,1,9,1228
83,1,10,1228
83,1,11,1228
83,1,12,1228
83,2,1,20
83,2,2,20
83,2,3,20
83,2,4,20
83,2,5,20
83,2,6,20
83,2,7,20
83,2,8,20
83,2,9,20
83,2,10,20
83,2,11,20
83,2,12,20
84,1,1,1228
84,1,2,1228
84,1,3,1228
84,1,4,1228
84,1,5,1228
84,1,6,1228
84,1,7,1228
84,1,8,1228
84,1,9,1228
84,1,10,1228
84,1,11,1228
84,1,12,1228
84,2,1,20
84,2,2,20
84,2,3,20
84,2,4,20
84,2,5,20
84,2,6,20
84,2,7,20
84,2,8,20
84,2,9,20
84,2,10,20
84,2,11,20
84,2,12,20
85,1,1,1228
85,1,2,1228
85,1,3,1228
85,1,4,1228
85,1,5,1228
85,1,6,1228
85,1,7,1228
85,1,8,1228
85,1,9,1228
85,1,10,1228
85,1,11,1228
85,1,12,1228
85,2,1,20
85,2,2,20
85,2,3,20
85,2,4,20
85,2,5,20
85,2,6,20
85,2,7,20
85,2,8,20
85,2,9,20
85,2,10,20
85,2,11,20
85,2,12,20
86,1,1,1228
86,1,2,1228
86,1,3,1228
86,1,4,1228
86,1,5,1228
86,1,6,1228
86,1,7,1228
86,1,8,1228
86,1,9,1228
86,1,10,1228
86,1,11,1228
86,1,12,1228
86,2,1,20
86,2,2,20
86,2,3,20
86,2,4,20
86,2,5,20
86,2,6,20
86,2,7,20
86,2,8,20
86,2,9,20
86,2,10,20
86,2,11,20
86,2,12,20
87,1,1,1228
87,1,2,1228
87,1,3,1228
87,1,4,1228
87,1,5,1228
87,1,6,1228
87,1,7,1228
87,1,8,1228
87,1,9,1228
87,1,10,1228
87,1,11,1228
87,1,12,1228
87,2,1,20
87,2,2,20
87,2,3,20
87,2,4,20
87,2,5,20
87,2,6,20
87,2,7,20
87,2,8,20
87,2,9,20
87,2,10,20
87,2,11,20
87,2,12,20
88,1,1,1228
88,1,2,1228
88,1,3,1228
88,1,4,1228
88,1,5,1228
88,1,6,1228
88,1,7,1228
88,1,8,1228
88,1,9,1228
88,1,10,1228
88,1,11,1228
88,1,12,1228
88,2,1,20
88,2,2,20
88,2,3,20
88,2,4,20
88,2,5,20
88,2,6,20
88,2,7,20
88,2,8,20
88,2,9,20
88,2,10,20
88,2,11,20
88,2,12,20
89,1,1,1228
89,1,2,1228
89,1,3,1228
89,1,4,1228
89,1,5,1228
89,1,6,1228
89,1,7,1228
89,1,8,1228
89,1,9,1228
89,1,10,1228
89,1,11,1228
89,1,12,1228
89,2,1,20
89,2,2,20
89,2,3,20
89,2,4,20
89,2,5,20
89,2,6,20
89,2,7,20
89,2,8,20
89,2,9,20
89,2,10,20
89,2,11,20
89,2,12,20
90,1,1,1228
90,1,2,1228
90,1,3,1228
90,1,4,1228
90,1,5,1228
90,1,6,1228
90,1,7,1228
90,1,8,1228
90,1,9,1228
90,1,10,1228
90,1,11,1228
90,1,12,1228
90,2,1,20
90,2,2,20
90,2,3,20
90,2,4,20
90,2,5,20
90,2,6,20
90,2,7,20
90,2,8,20
90,2,9,20
90,2,10,20
90,2,11,20
90,2,12,20
91,1,1,1228
91,1,2,1228
91,1,3,1228
91,1,4,1228
91,1,5,1228
91,1,6,1228
91,1,7,1228
91,1,8,1228
91,1,9,1228
91,1,10,1228
91,1,11,1228
91,1,12,1228
91,2,1,20
91,2,2,20
91,2,3,20
91,2,4,20
91,2,5,20
91,2,6,20
91,2,7,20
91,2,8,20
91,2,9,20
91,2,10,20
91,2,11,20
91,2,12,20
92,1,1,1228
92,1,2,1228
92,1,3,1228
92,1,4,1228
92,1,5,1228
92,1,6,1228
92,1,7,1228
92,1,8,1228
92,1,9,1228
92,1,10,1228
92,1,11,1228
92,1,12,1228
92,2,1,20
92,2,2,20
92,2,3,20
92,2,4,20
92,2,5,20
92,2,6,20
92,2,7,20
92,2,8,20
92,2,9,20
92,2,10,20
92,2,11,20
92,2,12,20
93,1,1,1117
93,1,2,1117
93,1,3,1117
93,1,4,1117
93,1,5,1117
93,1,6,1117
93,1,7,1117
93,1,8,1117
93,1,9,1117
93,1,10,1117
93,1,11,1117
93,1,12,1117
93,2,1,18
93,2,2,18
93,2,3,18
93,2,4,18
93,2,5,18
93,2,6,18
93,2,7,18
93,2,8,18
93,2,9,18
93,2,10,18
93,2,11,18
93,2,12,18
94,1,1,1117
94,1,2,1117
94,1,3,1117
94,1,4,1117
94,1,5,1117
94,1,6,1117
94,1,7,1117
94,1,8,1117
94,1,9,1117
94,1,10,1117
94,1,11,1117
94,1,12,1117
94,2,1,18
94,2,2,18
94,2,3,18
94,2,4,18
94,2,5,18
94,2,6,18
94,2,7,18
94,2,8,18
94,2,9,18
94,2,10,18
94,2,11,18
94,2,12,18
95,1,1,1117
95,1,2,1117
95,1,3,1117
95,1,4,1117
95,1,5,1117
95,1,6,1117
95,1,7,1117
95,1,8,1117
95,1,9,1117
95,1,10,1117
95,1,11,1117
95,1,12,1117
95,2,1,18
95,2,2,18
95,2,3,18
95,2,4,18
95,2,5,18
95,2,6,18
95,2,7,18
95,2,8,18
95,2,9,18
95,2,10,18
95,2,11,18
95,2,12,18
96,1,1,1117
96,1,2,1117
96,1,3,1117
96,1,4,1117
96,1,5,1117
96,1,6,1117
96,1,7,1117
96,1,8,1117
96,1,9,1117
96,1,10,1117
96,1,11,1117
96,1,12,1117
96,2,1,18
96,2,2,18
96,2,3,18
96,2,4,18
96,2,5,18
96,2,6,18
96,2,7,18
96,2,8,18
96,2,9,18
96,2,10,18
96,2,11,18
96,2,12,18
97,1,1,1117
97,1,2,1117
97,1,3,1117
97,1,4,1117
97,1,5,1117
97,1,6,1117
97,1,7,1117
97,1,8,1117
97,1,9,1117
97,1,10,1117
97,1,11,1117
97,1,12,1117
97,2,1,18
97,2,2,18
97,2,3,18
97,2,4,18
97,2,5,18
97,2,6,18
97,2,7,18
97,2,8,18
97,2,9,18
97,2,10,18
97,2,11,18
97,2,12,18
98,1,1,1117
98,1,2,1117
98,1,3,1117
98,1,4,1117
98,1,5,1117
98,1,6,1117
98,1,7,1117
98,1,8,1117
98,1,9,1117
98,1,10,1117
98,1,11,1117
98,1,12,1117
98,2,1,18
98,2,2,18
98,2,3,18
98,2,4,18
98,2,5,18
98,2,6,18
98,2,7,18
98,2,8,18
98,2,9,18
98,2,10,18
98,2,11,18
98,2,12,18
99,1,1,1117
99,1,2,1117
99,1,3,1117
99,1,4,1117
99,1,5,1117
99,1,6,1117
99,1,7,1117
99,1,8,1117
99,1,9,1117
99,1,10,1117
99,1,11,1117
99,1,12,1117
99,2,1,18
99,2,2,18
99,2,3,18
99,2,4,18
99,2,5,18
99,2,6,18
99,2,7,18
99,2,8,18
99,2,9,18
99,2,10,18
99,2,11,18
99,2,12,18
100,1,1,1117
100,1,2,1117
100,1,3,1117
100,1,4,1117
100,1,5,1117
100,1,6,1117
100,1,7,1117
100,1,8,1117
100,1,9,1117
100,1,10,1117
100,1,11,1117
100,1,12,1117
100,2,1,18
100,2,2,18
100,2,3,18
100,2,4,18
100,2,5,18
100,2,6,18
100,2,7,18
100,2,8,18
100,2,9,18
100,2,10,18
100,2,11,18
100,2,12,18
101,1,1,1117
101,1,2,1117
101,1,3,1117
101,1,4,1117
101,1,5,1117
101,1,6,1117
101,1,7,1117
101,1,8,1117
101,1,9,1117
101,1,10,1117
101,1,11,1117
101,1,12,1117
101,2,1,18
101,2,2,18
101,2,3,18
101,2,4,18
101,2,5,18
101,2,6,18
101,2,7,18
101,2,8,18
101,2,9,18
101,2,10,18
101,2,11,18
101,2,12,18
102,1,1,1117
102,1,2,1117
102,1,3,1117
102,1,4,1117
102,1,5,1117
102,1,6,1117
102,1,7,1117
102,1,8,1117
102,1,9,1117
102,1,10,1117
102,1,11,1117
102,1,12,1117
102,2,1,18
102,2,2,18
102,2,3,18
102,2,4,18
102,2,5,18
102,2,6,18
102,2,7,18
102,2,8,18
102,2,9,18
102,2,10,18
102,2,11,18
102,2,12,18
103,1,1,1117
103,1,2,1117
103,1,3,1117
103,1,4,1117
103,1,5,1117
103,1,6,1117
103,1,7,1117
103,1,8,1117
103,1,9,1117
103,1,10,1117
103,1,11,1117
103,1,12,1117
103,2,1,18
103,2,2,18
103,2,3,18
103,2,4,18
103,2,5,18
103,2,6,18
103,2,7,18
103,2,8,18
103,2,9,18
103,2,10,18
103,2,11,18
103,2,12,18
104,1,1,1418
104,1,2,1418
104,1,3,1418
104,1,4,1418
104,1,5,1418
104,1,6,1418
104,1,7,1418
104,1,8,1418
104,1,9,1418
104,1,10,1418
104,1,11,1418
104,1,12,1418
104,2,1,23
104,2,2,23
104,2,3,23
104,2,4,23
104,2,5,23
104,2,6,23
104,2,7,23
104,2,8,23
104,2,9,23
104,2,10,23
104,2,11,23
104,2,12,23
105,1,1,1418
105,1,2,1418
105,1,3,1418
105,1,4,1418
105,1,5,1418
105,1,6,1418
105,1,7,1418
105,1,8,1418
105,1,9,1418
105,1,10,1418
105,1,11,1418
105,1,12,1418
105,2,1,23
105,2,2,23
105,2,3,23
105,2,4,23
105,2,5,23
105,2,6,23
105,2,7,23
105,2,8,23
105,2,9,23
105,2,10,23
105,2,11,23
105,2,12,23
106,1,1,1418
106,1,2,1418
106,1,3,1418
106,1,4,1418
106,1,5,1418
106,1,6,1418
106,1,7,1418
106,1,8,1418
106,1,9,1418
106,1,10,1418
106,1,11,1418
106,1,12,1418
106,2,1,23
106,2,2,23
106,2,3,23
106,2,4,23
106,2,5,23
106,2,6,23
106,2,7,23
106,2,8,23
106,2,9,23
106,2,10,23
106,2,11,23
106,2,12,23
107,1,1,1418
107,1,2,1418
107,1,3,1418
107,1,4,1418
107,1,5,1418
107,1,6,1418
107,1,7,1418
107,1,8,1418
107,1,9,1418
107,1,10,1418
107,1,11,1418
107,1,12,1418
107,2,1,23
107,2,2,23
107,2,3,23
107,2,4,23
107,2,5,23
107,2,6,23
107,2,7,23
107,2,8,23
107,2,9,23
107,2,10,23
107,2,11,23
107,2,12,23
108,1,1,1418
108,1,2,1418
108,1,3,1418
108,1,4,1418
108,1,5,1418
108,1,6,1418
108,1,7,1418
108,1,8,1418
108,1,9,1418
108,1,10,1418
108,1,11,1418
108,1,12,1418
108,2,1,23
108,2,2,23
108,2,3,23
108,2,4,23
108,2,5,23
108,2,6,23
108,2,7,23
108,2,8,23
108,2,9,23
108,2,10,23
108,2,11,23
108,2,12,23
109,1,1,1418
109,1,2,1418
109,1,3,1418
109,1,4,1418
109,1,5,1418
109,1,6,1418
109,1,7,1418
109,1,8,1418
109,1,9,1418
109,1,10,1418
109,1,11,1418
109,1,12,1418
109,2,1,23
109,2,2,23
109,2,3,23
109,2,4,23
109,2,5,23
109,2,6,23
109,2,7,23
109,2,8,23
109,2,9,23
109,2,10,23
109,2,11,23
109,2,12,23
110,1,1,1418
110,1,2,1418
110,1,3,1418
110,1,4,1418
110,1,5,1418
110,1,6,1418
110,1,7,1418
110,1,8,1418
110,1,9,1418
110,1,10,1418
110,1,11,1418
110,1,12,1418
110,2,1,23
110,2,2,23
110,2,3,23
110,2,4,23
110,2,5,23
110,2,6,23
110,2,7,23
110,2,8,23
110,2,9,23
110,2,10,23
110,2,11,23
110,2,12,23
111,1,1,1418
111,1,2,1418
111,1,3,1418
111,1,4,1418
111,1,5,1418
111,1,6,1418
111,1,7,1418
111,1,8,1418
111,1,9,1418
111,1,10,1418
111,1,11,1418
111,1,12,1418
111,2,1,23
111,2,2,23
111,2,3,23
111,2,4,23
111,2,5,23
111,2,6,23
111,2,7,23
111,2,8,23
111,2,9,23
111,2,10,23
111,2,11,23
111,2,12,23
112,1,1,1418
112,1,2,1418
112,1,3,1418
112,1,4,1418
112,1,5,1418
112,1,6,1418
112,1,7,1418
112,1,8,1418
112,1,9,1418
112,1,10,1418
112,1,11,1418
112,1,12,1418
112,2,1,23
112,2,2,23
112,2,3,23
112,2,4,23
112,2,5,23
112,2,6,23
112,2,7,23
112,2,8,23
112,2,9,23
112,2,10,23
112,2,11,23
112,2,12,23
113,1,1,1418
113,1,2,1418
113,1,3,1418
113,1,4,1418
113,1,5,1418
113,1,6,1418
113,1,7,1418
113,1,8,1418
113,1,9,1418
113,1,10,1418
113,1,11,1418
113,1,12,1418
113,2,1,23
113,2,2,23
113,2,3,23
113,2,4,23
113,2,5,23
113,2,6,23
113,2,7,23
113,2,8,23
113,2,9,23
113,2,10,23
113,2,11,23
113,2,12,23
114,1,1,1418
114,1,2,1418
114,1,3,1418
114,1,4,1418
114,1,5,1418
114,1,6,1418
114,1,7,1418
114,1,8,1418
114,1,9,1418
114,1,10,1418
114,1,11,1418
114,1,12,1418
114,2,1,23
114,2,2,23
114,2,3,23
114,2,4,23
114,2,5,23
114,2,6,23
114,2,7,23
114,2,8,23
114,2,9,23
114,2,10,23
114,2,11,23
114,2,12,23
115,1,1,1418
115,1,2,1418
115,1,3,1418
115,1,4,1418
115,1,5,1418
115,1,6,1418
115,1,7,1418
115,1,8,1418
115,1,9,1418
115,1,10,1418
115,1,11,1418
115,1,12,1418
115,2,1,23
115,2,2,23
115,2,3,23
115,2,4,23
115,2,5,23
115,2,6,23
115,2,7,23
115,2,8,23
115,2,9,23
115,2,10,23
115,2,11,23
115,2,12,23
116,1,1,1418
116,1,2,1418
116,1,3,1418
116,1,4,1418
116,1,5,1418
116,1,6,1418
116,1,7,1418
116,1,8,1418
116,1,9,1418
116,1,10,1418
116,1,11,1418
116,1,12,1418
116,2,1,23
116,2,2,23
116,2,3,23
116,2,4,23
116,2,5,23
116,2,6,23
116,2,7,23
116,2,8,23
116,2,9,23
116,2,10,23
116,2,11,23
116,2,12,23
117,1,1,1418
117,1,2,1418
117,1,3,1418
117,1,4,1418
117,1,5,1418
117,1,6,1418
117,1,7,1418
117,1,8,1418
117,1,9,1418
117,1,10,1418
117,1,11,1418
117,1,12,1418
117,2,1,23
117,2,2,23
117,2,3,23
117,2,4,23
117,2,5,23
117,2,6,23
117,2,7,23
117,2,8,23
117,2,9,23
117,2,10,23
117,2,11,23
117,2,12,23
118,1,1,1418
118,1,2,1418
118,1,3,1418
118,1,4,1418
118,1,5,1418
118,1,6,1418
118,1,7,1418
118,1,8,1418
118,1,9,1418
118,1,10,1418
118,1,11,1418
118,1,12,1418
118,2,1,23
118,2,2,23
118,2,3,23
118,2,4,23
118,2,5,23
118,2,6,23
118,2,7,23
118,2,8,23
118,2,9,23
118,2,10,23
118,2,11,23
118,2,12,23
119,1,1,1418
119,1,2,1418
119,1,3,1418
119,1,4,1418
119,1,5,1418
119,1,6,1418
119,1,7,1418
119,1,8,1418
119,1,9,1418
119,1,10,1418
119,1,11,1418
119,1,12,1418
119,2,1,23
119,2,2,23
119,2,3,23
119,2,4,23
119,2,5,23
119,2,6,23
119,2,7,23
119,2,8,23
119,2,9,23
119,2,10,23
119,2,11,23
119,2,12,23
120,1,1,1418
120,1,2,1418
120,1,3,1418
120,1,4,1418
120,1,5,1418
120,1,6,1418
120,1,7,1418
120,1,8,1418
120,1,9,1418
120,1,10,1418
120,1,11,1418
120,1,12,1418
120,2,1,23
120,2,2,23
120,2,3,23
120,2,4,23
120,2,5,23
120,2,6,23
120,2,7,23
120,2,8,23
120,2,9,23
120,2,10,23
120,2,11,23
120,2,12,23
121,1,1,1418
121,1,2,1418
121,1,3,1418
121,1,4,1418
121,1,5,1418
121,1,6,1418
121,1,7,1418
121,1,8,1418
121,1,9,1418
121,1,10,1418
121,1,11,1418
121,1,12,1418
121,2,1,23
121,2,2,23
121,2,3,23
121,2,4,23
121,2,5,23
121,2,6,23
121,2,7,23
121,2,8,23
121,2,9,23
121,2,10,23
121,2,11,23
121,2,12,23
122,1,1,1418
122,1,2,1418
122,1,3,1418
122,1,4,1418
122,1,5,1418
122,1,6,1418
122,1,7,1418
122,1,8,1418
122,1,9,1418
122,1,10,1418
122,1,11,1418
122,1,12,1418
122,2,1,23
122,2,2,23
122,2,3,23
122,2,4,23
122,2,5,23
122,2,6,23
122,2,7,23
122,2,8,23
122,2,9,23
122,2,10,23
122,2,11,23
122,2,12,23
123,1,1,1418
123,1,2,1418
123,1,3,1418
123,1,4,1418
123,1,5,1418
123,1,6,1418
123,1,7,1418
123,1,8,1418
123,1,9,1418
123,1,10,1418
123,1,11,1418
123,1,12,1418
123,2,1,23
123,2,2,23
123,2,3,23
123,2,4,23
123,2,5,23
123,2,6,23
123,2,7,23
123,2,8,23
123,2,9,23
123,2,10,23
123,2,11,23
123,2,12,23
124,1,1,1312
124,1,2,1312
124,1,3,1312
124,1,4,1312
124,1,5,1312
124,1,6,1312
124,1,7,1312
124,1,8,1312
124,1,9,1312
124,1,10,1312
124,1,11,1312
124,1,12,1312
124,2,1,21
124,2,2,21
124,2,3,21
124,2,4,21
124,2,5,21
124,2,6,21
124,2,7,21
124,2,8,21
124,2,9,21
124,2,10,21
124,2,11,21
124,2,12,21
125,1,1,1312
125,1,2,1312
125,1,3,1312
125,1,4,1312
125,1,5,1312
125,1,6,1312
125,1,7,1312
125,1,8,1312
125,1,9,1312
125,1,10,1312
125,1,11,1312
125,1,12,1312
125,2,1,21
125,2,2,21
125,2,3,21
125,2,4,21
125,2,5,21
125,2,6,21
125,2,7,21
125,2,8,21
125,2,9,21
125,2,10,21
125,2,11,21
125,2,12,21
126,1,1,1312
126,1,2,1312
126,1,3,1312
126,1,4,1312
126,1,5,1312
126,1,6,1312
126,1,7,1312
126,1,8,1312
126,1,9,1312
126,1,10,1312
126,1,11,1312
126,1,12,1312
126,2,1,21
126,2,2,21
126,2,3,21
126,2,4,21
126,2,5,21
126,2,6,21
126,2,7,21
126,2,8,21
126,2,9,21
126,2,10,21
126,2,11,21
126,2,12,21
127,1,1,1312
127,1,2,1312
127,1,3,1312
127,1,4,1312
127,1,5,1312
127,1,6,1312
127,1,7,1312
127,1,8,1312
127,1,9,1312
127,1,10,1312
127,1,11,1312
127,1,12,1312
127,2,1,21
127,2,2,21
127,2,3,21
127,2,4,21
127,2,5,21
127,2,6,21
127,2,7,21
127,2,8,21
127,2,9,21
127,2,10,21
127,2,11,21
127,2,12,21
128,1,1,1312
128,1,2,1312
128,1,3,1312
128,1,4,1312
128,1,5,1312
128,1,6,1312
128,1,7,1312
128,1,8,1312
128,1,9,1312
128,1,10,1312
128,1,11,1312
128,1,12,1312
128,2,1,21
128,2,2,21
128,2,3,21
128,2,4,21
128,2,5,21
128,2,6,21
128,2,7,21
128,2,8,21
128,2,9,21
128,2,10,21
128,2,11,21
128,2,12,21
129,1,1,1312
129,1,2,1312
129,1,3,1312
129,1,4,1312
129,1,5,1312
129,1,6,1312
129,1,7,1312
129,1,8,1312
129,1,9,1312
129,1,10,1312
129,1,11,1312
129,1,12,1312
129,2,1,21
129,2,2,21
129,2,3,21
129,2,4,21
129,2,5,21
129,2,6,21
129,2,7,21
129,2,8,21
129,2,9,21
129,2,10,21
129,2,11,21
129,2,12,21
130,1,1,1312
130,1,2,1312
130,1,3,1312
130,1,4,1312
130,1,5,1312
130,1,6,1312
130,1,7,1312
130,1,8,1312
130,1,9,1312
130,1,10,1312
130,1,11,1312
130,1,12,1312
130,2,1,21
130,2,2,21
130,2,3,21
130,2,4,21
130,2,5,21
130,2,6,21
130,2,7,21
130,2,8,21
130,2,9,21
130,2,10,21
130,2,11,21
130,2,12,21
131,1,1,1312
131,1,2,1312
131,1,3,1312
131,1,4,1312
131,1,5,1312
131,1,6,1312
131,1,7,1312
131,1,8,1312
131,1,9,1312
131,1,10,1312
131,1,11,1312
131,1,12,1312
131,2,1,21
131,2,2,21
131,2,3,21
131,2,4,21
131,2,5,21
131,2,6,21
131,2,7,21
131,2,8,21
131,2,9,21
131,2,10,21
131,2,11,21
131,2,12,21
132,1,1,1312
132,1,2,1312
132,1,3,1312
132,1,4,1312
132,1,5,1312
132,1,6,1312
132,1,7,1312
132,1,8,1312
132,1,9,1312
132,1,10,1312
132,1,11,1312
132,1,12,1312
132,2,1,21
132,2,2,21
132,2,3,21
132,2,4,21
132,2,5,21
132,2,6,21
132,2,7,21
132,2,8,21
132,2,9,21
132,2,10,21
132,2,11,21
132,2,12,21
133,1,1,1312
133,1,2,1312
133,1,3,1312
133,1,4,1312
133,1,5,1312
133,1,6,1312
133,1,7,1312
133,1,8,1312
133,1,9,1312
133,1,10,1312
133,1,11,1312
133,1,12,1312
133,2,1,21
133,2,2,21
133,2,3,21
133,2,4,21
133,2,5,21
133,2,6,21
133,2,7,21
133,2,8,21
133,2,9,21
133,2,10,21
133,2,11,21
133,2,12,21
134,1,1,1312
134,1,2,1312
134,1,3,1312
134,1,4,1312
134,1,5,1312
134,1,6,1312
134,1,7,1312
134,1,8,1312
134,1,9,1312
134,1,10,1312
134,1,11,1312
134,1,12,1312
134,2,1,21
134,2,2,21
134,2,3,21
134,2,4,21
134,2,5,21
134,2,6,21
134,2,7,21
134,2,8,21
134,2,9,21
134,2,10,21
134,2,11,21
134,2,12,21
135,1,1,1312
135,1,2,1312
135,1,3,1312
135,1,4,1312
135,1,5,1312
135,1,6,1312
135,1,7,1312
135,1,8,1312
135,1,9,1312
135,1,10,1312
135,1,11,1312
135,1,12,1312
135,2,1,21
135,2,2,21
135,2,3,21
135,2,4,21
135,2,5,21
135,2,6,21
135,2,7,21
135,2,8,21
135,2,9,21
135,2,10,21
135,2,11,21
135,2,12,21
136,1,1,1312
136,1,2,1312
136,1,3,1312
136,1,4,1312
136,1,5,1312
136,1,6,1312
136,1,7,1312
136,1,8,1312
136,1,9,1312
136,1,10,1312
136,1,11,1312
136,1,12,1312
136,2,1,21
136,2,2,21
136,2,3,21
136,2,4,21
136,2,5,21
136,2,6,21
136,2,7,21
136,2,8,21
136,2,9,21
136,2,10,21
136,2,11,21
136,2,12,21
137,1,1,1312
137,1,2,1312
137,1,3,1312
137,1,4,1312
137,1,5,1312
137,1,6,1312
137,1,7,1312
137,1,8,1312
137,1,9,1312
137,1,10,1312
137,1,11,1312
137,1,12,1312
137,2,1,21
137,2,2,21
137,2,3,21
137,2,4,21
137,2,5,21
137,2,6,21
137,2,7,21
137,2,8,21
137,2,9,21
137,2,10,21
137,2,11,21
137,2,12,21
138,1,1,1312
138,1,2,1312
138,1,3,1312
138,1,4,1312
138,1,5,1312
138,1,6,1312
138,1,7,1312
